Date,Close_SPX,Close_GC,lowest_low_100,highest_high_50,position,spx_allocation,gc_allocation,cash_allocation,spx_return,gc_return,strategy_return,buy_hold_return,strategy_cumulative,buy_hold_cumulative
2019-10-01,3230.78,1489.0,408.14,3230.78,full_spx,1.0,0.0,0.0,0.08534168251174123,0.07176275822356581,0.08534168251174123,0.08534168251174123,33.94032915347561,33.94032915347561
2020-01-02,2584.59,1528.1,408.14,3230.78,full_spx,1.0,0.0,0.0,-0.20001052377444462,0.02625923438549349,-0.20001052377444462,-0.20001052377444462,27.1519061424119,27.1519061424119
2020-04-01,3100.29,1591.4,417.8,3230.78,full_spx,1.0,0.0,0.0,0.19952874537160614,0.04142399057653301,0.19952874537160614,0.19952874537160614,32.56949190945495,32.56949190945495
2020-07-01,3363.0,1779.9,435.71,3363.0,full_spx,1.0,0.0,0.0,0.0847372342587307,0.11844916425788621,0.0847372342587307,0.0847372342587307,35.32934057507427,35.32934057507427
2020-10-01,3756.08,1916.3,445.76,3756.08,full_spx,1.0,0.0,0.0,0.11688373476063041,0.07663351873700752,0.11688373476063041,0.11688373476063041,39.45876584811923,39.45876584811923
2021-01-04,3972.9,1946.6,445.76,3972.9,full_spx,1.0,0.0,0.0,0.05772507507827318,0.015811720503052795,0.05772507507827318,0.05772507507827318,41.736526069197915,41.736526069197915
2021-04-01,4297.49,1728.4,445.76,4297.49,full_spx,1.0,0.0,0.0,0.08170102444058491,-0.11209287989314698,0.08170102444058491,0.08170102444058491,45.14644300564256,45.14644300564256
2021-07-01,4307.53,1776.8,445.76,4307.53,full_spx,1.0,0.0,0.0,0.00233624743745775,0.028002777134922496,0.00233624743745775,0.00233624743745775,45.251916267424825,45.251916267424825
2021-10-01,4766.19,1758.4,461.17,4766.19,full_spx,1.0,0.0,0.0,0.10647865482074415,-0.010355695632597861,0.10647865482074415,0.10647865482074415,50.07027943964117,50.07027943964117
2022-01-03,4530.42,1800.1,461.17,4766.19,full_spx,1.0,0.0,0.0,-0.049467184480685766,0.02371474067333934,-0.049467184480685766,-0.049467184480685766,47.59344368960095,47.59344368960095
2022-04-01,3785.39,1923.7,544.75,4766.19,full_spx,1.0,0.0,0.0,-0.1644505365948411,0.0686628520637742,-0.1644505365948411,-0.1644505365948411,39.76667633644972,39.76667633644972
2022-07-01,3585.61,1801.5,615.93,4766.19,full_spx,1.0,0.0,0.0,-0.05277659633485576,-0.06352341841243436,-0.05277659633485576,-0.05277659633485576,37.66792651186205,37.66792651186205
2022-10-03,3839.49,1702.0,670.63,4766.19,full_spx,1.0,0.0,0.0,0.07080524652709008,-0.05523175131834579,0.07080524652709008,0.07080524652709008,40.33501333469875,40.33501333469875
2023-01-03,4109.32,1846.1,687.33,4766.19,full_spx,1.0,0.0,0.0,0.07027756290549014,0.08466509988249116,0.07027756290549014,0.07027756290549014,43.16965977162182,43.16965977162182
2023-04-03,4450.37,2000.4,740.74,4766.19,full_spx,1.0,0.0,0.0,0.08299426669132615,0.08358160446346363,0.08299426669132615,0.08299426669132615,46.75249402768162,46.75249402768162
2023-07-03,4288.04,1929.5,797.87,4766.19,full_spx,1.0,0.0,0.0,-0.036475618881126715,-0.035442911417716494,-0.036475618881126715,-0.036475618881126715,45.04716787378575,45.04716787378575
2023-10-02,4769.82,1847.2,797.87,4769.82,full_spx,1.0,0.0,0.0,0.11235436236602259,-0.04265353718579945,0.11235436236602259,0.11235436236602259,50.10841369664013,50.10841369664013
2024-01-02,5254.34,2073.4,797.87,5254.34,full_spx,1.0,0.0,0.0,0.10158035313701586,0.1224556084885231,0.10158035313701586,0.10158035313701586,55.198444055080515,55.198444055080515
2024-04-01,5460.49,2257.1,797.87,5460.49,full_spx,1.0,0.0,0.0,0.03923423303402518,0.08859843734928119,0.03923423303402518,0.03923423303402518,57.36411267225314,57.36411267225314
2024-07-01,5762.49,2338.9,797.87,5762.49,full_spx,1.0,0.0,0.0,0.055306391917208986,0.0362411944530594,0.055306391917208986,0.055306391917208986,60.53671476968771,60.53671476968771
2024-10-01,5881.62,2690.3,797.87,5881.62,full_spx,1.0,0.0,0.0,0.020673354747687167,0.1502415665483774,0.020673354747687167,0.020673354747687167,61.78821174938102,61.78821174938102
2025-01-02,5611.84,2669.0,797.87,5881.62,full_spx,1.0,0.0,0.0,-0.045868315192072906,-0.007917332639482688,-0.045868315192072906,-0.045868315192072906,58.95409057770587,58.95409057770587
2025-04-01,6204.94,3146.0,797.87,6204.94,full_spx,1.0,0.0,0.0,0.10568726121913663,0.17871862120644444,0.10568726121913663,0.10568726121913663,65.18478694852851,65.18478694852851
2025-07-01,6688.47,3349.8,797.87,6688.47,full_spx,1.0,0.0,0.0,0.0779266197578059,0.06478067387158304,0.0779266197578059,0.0779266197578059,70.26441705506008,70.26441705506008
2025-10-01,6820.03,3897.5,797.87,6820.03,full_spx,1.0,0.0,0.0,0.01966967034314271,0.16350229864469523,0.01966967034314271,0.01966967034314271,71.6464949753862,71.6464949753862
