Date,Close,EMA_fast,EMA_slow,signal_raw,position,returns,strategy_returns,bh_returns,cum_strategy,cum_bh
1962-01-01,69.550003,29.58559827049997,18.4639038769675,1,1,-0.02795247961065772,-0.02795247961065772,-0.02795247961065772,9.374068985959331,15.086768546637744
1962-04-02,54.75,29.98188806151572,18.693562713189223,1,1,-0.2127965832007226,-0.2127965832007226,-0.2127965832007226,7.379299135059323,11.8763557483731
1962-07-02,56.27,30.395874076295,18.931388265637395,1,1,0.02776255707762565,0.02776255707762565,0.02776255707762565,7.584167348489282,12.206073752711497
1962-10-01,63.099998,30.910899649896656,19.210936428513108,1,1,0.12137902967833658,0.12137902967833658,0.12137902967833658,8.504726222167033,13.68763514099783
1963-01-01,66.57,31.47246028533136,19.510677337193403,1,1,0.054992109508466225,0.054992109508466225,0.054992109508466225,8.972419057915967,14.440347071583513
1963-04-01,69.370003,32.069271981625356,19.82624268948965,1,1,0.04206103349857293,0.04206103349857293,0.04206103349857293,9.349808276474205,15.047722993492407
1963-07-01,71.699997,32.693377887426536,20.154557590189082,1,1,0.033587918397524064,0.033587918397524064,0.033587918397524064,9.663848873896915,15.553144685466377
1963-10-01,75.019997,33.359938818333205,20.50180720670687,1,1,0.046304046567812396,0.046304046567812396,0.046304046567812396,10.111324182178139,16.273318221258137
1964-01-01,78.980003,34.07836502591851,20.871922369955563,1,1,0.052786005843215245,0.052786005843215245,0.052786005843215245,10.645060599541237,17.13232169197397
1964-04-01,81.690002,34.82815458456546,21.256846924576095,1,1,0.03431247020844008,0.03431247020844008,0.03431247020844008,11.010318924230035,17.72017396963124
1964-07-01,84.18,35.60534900055656,21.65509472885093,1,1,0.030481061807294374,0.030481061807294374,0.030481061807294374,11.345925135877513,18.260303687635577
1964-10-01,84.75,36.37928051235882,22.054429572339217,1,1,0.006771204561653477,0.006771204561653477,0.006771204561653477,11.422750715913745,18.383947939262473
1965-01-01,86.160004,37.16322891373899,22.46016105605859,1,1,0.016637215339233125,0.016637215339233125,0.016637215339233125,11.612793479340782,18.689805639913235
1965-04-01,84.120003,37.90270567100294,22.850413220260748,1,1,-0.023676890729949385,-0.023676890729949385,-0.023676890729949385,11.337838637060962,18.247289154013018
1965-07-01,89.959999,38.72250556594778,23.275157434056567,1,1,0.06942458145180996,0.06942458145180996,0.06942458145180996,12.12496333900708,19.514099566160525
1965-10-01,92.43,39.56829287986986,23.712846311056207,1,1,0.027456658820105284,0.027456658820105284,0.027456658820105284,12.457874320612481,20.049891540130158
1966-01-03,89.230003,40.350367054990016,24.127511859720407,1,1,-0.03462076165747063,-0.03462076165747063,-0.03462076165747063,12.026573222999833,19.355749023861176
1966-04-01,84.739998,41.049416361210646,24.51113518972218,1,1,-0.05031945364834289,-0.05031945364834289,-0.05031945364834289,11.421402629156692,18.381778308026036
1966-07-01,76.559998,41.60863811930182,24.840558372065708,1,1,-0.0965305663566337,-0.0965305663566337,-0.0965305663566337,10.318888164777052,16.6073748373102
1966-10-03,80.330002,42.21842337726557,25.191757382369087,1,1,0.04924247777540436,0.04924247777540436,0.04924247777540436,10.827015785897968,17.425163123644257
1967-01-02,90.199997,42.974038709907056,25.603201936911052,1,1,0.12286810350135435,0.12286810350135435,0.12286810350135435,12.157310682090477,19.566159869848164
1967-04-03,90.639999,43.72468375384553,26.014827234778704,1,1,0.004878071115678617,0.004878071115678617,0.004878071115678617,12.216614908173113,19.66160498915402
1967-07-03,96.709999,44.5590981671708,26.462265030761113,1,1,0.0669682266876459,0.0669682266876459,0.0669682266876459,13.034739944699325,20.97830780911064
1967-10-02,96.470001,45.37659269997126,26.905351967275283,1,1,-0.0024816255038944135,-0.0024816255038944135,-0.0024816255038944135,13.002392601615927,20.926247505423003
1968-01-01,90.199997,46.082473082648875,27.305950986469743,1,1,-0.06499433953566558,-0.06499433953566558,-0.06499433953566558,12.157310682090475,19.566159869848164
1968-04-01,99.580002,46.924953853000865,27.76338168908702,1,1,0.10399118971145871,0.10399118971145871,0.10399118971145871,13.42156388361289,21.600868112798274
1968-07-01,102.669998,47.80282856397723,28.237474197383936,1,1,0.031030286583043187,0.031030286583043187,0.031030286583043187,13.83803885731402,22.271149240780925
1968-10-01,103.860001,48.68561868107995,28.716097784742264,1,1,0.011590562220523237,0.011590562220523237,0.011590562220523237,13.998429507699736,22.529284381778755
1969-01-01,101.510002,49.51749873334641,29.17681869749706,1,1,-0.022626602901727244,-0.022626602901727244,-0.022626602901727244,13.681692601981194,22.01952321041216
1969-04-01,97.709999,50.2764357454197,29.6105730032091,1,1,-0.037434764310220414,-0.037434764310220414,-0.037434764310220414,13.169521664061142,21.195227548806955
1969-07-01,93.120003,50.95113759194852,30.012531420910307,1,1,-0.04697570409349816,-0.04697570409349816,-0.04697570409349816,12.550874111317292,20.199566811279837
1969-10-01,92.059998,51.59852122042177,30.40523690558809,1,1,-0.011383214839458367,-0.011383214839458367,-0.011383214839458367,12.408004814885171,19.969630802603046
1970-01-01,89.629997,52.19744209884033,30.780077159350192,1,1,-0.026395840243229052,-0.026395840243229052,-0.026395840243229052,12.080485102054245,19.442515618221268
1970-04-01,72.720001,52.520632002795594,31.045519715303673,1,1,-0.1886644713376483,-0.1886644713376483,-0.1886644713376483,9.801326766772846,15.774403687635582
1970-07-01,84.300003,53.02109453818464,31.382573406978963,1,1,0.1592409494053777,0.1592409494053777,0.1592409494053777,11.362099346546094,18.286334707158364
1970-10-01,92.150002,53.637297805299845,31.767177385415803,1,1,0.0931197950253928,0.0931197950253928,0.0931197950253928,12.420135708754616,19.989154446854677
1971-01-01,100.309998,54.372300957972286,32.20099270576127,1,1,0.08855122976557284,0.08855122976557284,0.08855122976557284,13.519953999620142,21.759218655097627
1971-04-01,98.699997,55.07037491139005,32.62187247977544,1,1,-0.016050254531955965,-0.016050254531955965,-0.016050254531955965,13.302955296665903,21.409977657266825
1971-07-01,98.339996,55.751786267116195,33.03780997040977,1,1,-0.003647426655950081,-0.003647426655950081,-0.003647426655950081,13.254433742913932,21.331886334056414
1971-10-01,102.089996,56.48152185346082,33.47484912249578,1,1,0.03813300948273368,0.03813300948273368,0.03813300948273368,13.759865190520735,22.145335357917585
1972-01-03,107.199997,57.280237997500805,33.94146398247999,1,1,0.05005388578916192,0.05005388578916192,0.05005388578916192,14.448599911241324,23.25379544468548
1972-04-03,107.139999,58.06543108415434,34.40474584967948,1,1,-0.0005596828514835561,-0.0005596828514835561,-0.0005596828514835561,14.440513277643054,23.240780694143183
1972-07-03,110.550003,58.891959775742464,34.886677856959984,1,1,0.03182755303180462,0.03182755303180462,0.03182755303180462,14.900119479793718,23.980477874186565
1972-10-02,118.050003,59.823582503683525,35.41302801609314,1,1,0.06784260331499037,0.06784260331499037,0.06784260331499037,15.910982375007324,25.607375921908908
1973-01-01,111.519997,60.63769926740505,35.89471769320648,1,1,-0.05531559368109462,-0.05531559368109462,-0.05531559368109462,15.03085693888436,24.19088872017355
1973-04-02,104.260002,61.32466466476875,36.32740936603429,1,1,-0.06510038733232748,-0.06510038733232748,-0.06510038733232748,14.052342330226187,22.61605249457702
1973-07-02,108.43,62.06648096926058,36.783754876375845,1,1,0.03999614348750935,0.03999614348750935,0.03999614348750935,14.614381830401515,23.520607375271165
1973-10-01,97.550003,62.62527659179191,37.16835138348739,1,1,-0.1003412063082173,-0.1003412063082173,-0.1003412063082173,13.147957128090134,21.160521258134505
1974-01-01,93.980003,63.11905181081881,37.52791879878177,1,1,-0.036596615993953474,-0.036596615993953474,-0.036596615993953474,12.666786389968456,20.386117787418666
1974-04-01,86.0,63.47938170356182,37.83470412284011,1,1,-0.08491171254804064,-0.08491171254804064,-0.08491171254804064,11.591227865116021,18.655097613882873
1974-07-01,63.540001,63.480336338151396,37.9973958752272,1,1,-0.2611627790697675,-0.2611627790697675,-0.2611627790697675,8.564030583031393,13.783080477223434
1974-10-01,68.559998,63.56033100999153,38.19083006589032,1,1,0.07900530250227722,0.07900530250227722,0.07900530250227722,9.240634409882542,14.872016919739703
1975-01-01,83.360001,63.87213683660584,38.476710894587214,1,1,0.21586936160645753,0.21586936160645753,0.21586936160645753,11.23540426078255,18.08242971800435
1975-04-01,95.190002,64.36533156358843,38.835655775001214,1,1,0.14191459762578473,0.14191459762578473,0.14191459762578473,12.829872135614533,20.64859045553147
1975-07-01,83.870003,64.67249174368939,39.12068328908349,1,1,-0.11892004162369918,-0.11892004162369918,-0.11892004162369918,11.304143207220514,18.193059219088948
1975-10-01,90.190002,65.07434229890688,39.443906825228524,1,1,0.07535470101270914,0.07535470101270914,0.07535470101270914,12.155963538805462,19.56399175704991
1976-01-01,102.769997,65.66797465640441,39.84470486430935,1,1,0.1394832544742597,0.1394832544742597,0.1394832544742597,13.851516894468487,22.29284099783082
1976-04-01,104.279999,66.27603803189412,40.25252318162385,1,1,0.014693023684723805,0.014693023684723805,0.014693023684723805,14.055037560268264,22.62039023861173
1976-07-01,105.239998,66.8896437006832,40.66383631338572,1,1,0.009205974388242888,0.009205974388242888,0.009205974388242888,14.184427876073885,22.82863297180045
1976-10-01,107.459999,67.5285469337433,41.08659683671872,1,1,0.021094650723957553,0.021094650723957553,0.021094650723957553,14.48364342783883,23.310195010846
1977-01-03,98.419998,68.0150264780938,41.44946646433443,1,1,-0.08412433541898678,-0.08412433541898678,-0.08412433541898678,13.265216550026313,21.3492403470716
1977-04-01,100.480003,68.52628595087972,41.82307745506649,1,1,0.020930756369249126,0.020930756369249126,0.020930756369249126,13.542867565820245,21.7960960954447
1977-07-01,96.529999,68.96728930598398,42.16932379395847,1,1,-0.03931134436769468,-0.03931134436769468,-0.03931134436769468,13.010479235214202,20.939262255965307
1977-10-03,95.099998,69.37882802557478,42.50432806108531,1,1,-0.01481405795932933,-0.01481405795932933,-0.01481405795932933,12.817741241745088,20.62906681127984
1978-01-02,89.209999,69.69112993068383,42.799933573356924,1,1,-0.06193479625520082,-0.06193479625520082,-0.06193479625520082,12.023877049485721,19.3514097613883
1978-04-03,95.529999,70.09804125461007,43.13366816466479,1,1,0.0708440765703855,0.0708440765703855,0.0708440765703855,12.875697515852389,20.722342516269
1978-07-03,102.540001,70.60893825847448,43.50965761298969,1,1,0.07338011172804482,0.07338011172804482,0.07338011172804482,13.820517638142146,22.24295032537963
1978-10-02,96.110001,71.01052979771111,43.84257117873027,1,1,-0.06270723558896796,-0.06270723558896796,-0.06270723558896796,12.95387118264568,20.84815639913234
1979-01-01,101.589996,71.49209619459755,44.20806120924463,1,1,0.057017947591115004,0.057017947591115004,0.057017947591115004,13.692474330839826,22.036875488069434
1979-04-02,102.910004,71.98686639625743,44.57959249273043,1,1,0.012993484122196364,0.012993484122196364,0.012993484122196364,13.870387278651174,22.32321127982648
1979-07-02,109.32,72.5747897600959,44.9893419073334,1,1,0.062287394333402135,0.062287394333402135,0.062287394333402135,14.734337560633524,23.713665943600883
1979-10-01,107.940002,73.13172223631487,45.38776380665407,1,1,-0.012623472374679756,-0.012623472374679756,-0.012623472374679756,14.54833905747766,23.414317136659452
1980-01-01,102.09,73.58775810660913,45.74663871927018,1,1,-0.05419679351126938,-0.05419679351126938,-0.05419679351126938,13.759865729647608,22.145336225596544
1980-04-01,114.24,74.22795089233182,46.180141005857074,1,1,0.11901263590949163,0.11901263590949163,0.11901263590949163,15.39746361989365,24.780911062906743
1980-07-01,125.48,75.03506977591715,46.68203884759215,1,1,0.09838935574229701,0.09838935574229701,0.09838935574229701,16.912410145520443,27.219088937093296
1980-10-01,135.76,75.99136788968224,47.2458234118479,1,1,0.08192540643927315,0.08192540643927315,0.08192540643927315,18.297966220559893,29.449023861171387
1981-01-01,136.0,76.93638571819118,47.80755870670962,1,1,0.001767825574543469,0.001767825574543469,0.001767825574543469,18.33031383320673,29.501084598698508
1981-04-01,131.21,77.79108830530627,48.3354222591988,1,1,-0.03522058823529406,-0.03522058823529406,-0.03522058823529406,17.684709397463642,28.462039045553173
1981-07-01,116.18,78.39563809577389,48.764818320849436,1,1,-0.114549195945431,-0.114549195945431,-0.114549195945431,15.658940155455575,25.201735357917595
1981-10-01,122.55,79.0909823777302,49.23181314160355,1,1,0.05482871406438283,0.05482871406438283,0.05482871406438283,16.517499707790332,26.583514099783105
1982-01-01,111.96,79.60860470249035,49.62882698247948,1,1,-0.08641370869033049,-0.08641370869033049,-0.08641370869033049,15.090161299748718,24.286334056399156
1982-04-01,109.61,80.08106762056137,50.00845465980556,1,1,-0.02098963915684171,-0.02098963915684171,-0.02098963915684171,14.773424259248456,23.77657266811282
1982-07-01,120.42,80.71632639819032,50.454097351832104,1,1,0.09862238846820537,0.09862238846820537,0.09862238846820537,16.230414645549665,26.121475054229958
1982-10-01,140.64,81.66000629743142,51.0248942040357,1,1,0.16791230692575976,0.16791230692575976,0.16791230692575976,18.955701011045548,30.507592190889394
1983-01-03,152.96,82.78284084392857,51.6700531014785,1,1,0.08759954493742916,0.08759954493742916,0.08759954493742916,20.616211793583105,33.180043383947975
1983-04-01,168.11,84.12657563378797,52.40701479070965,1,1,0.09904550209205021,0.09904550209205021,0.09904550209205021,22.65815484191459,36.46637744034711
1983-07-01,166.07,85.41702326160232,53.12640077304693,1,1,-0.012134911664981374,-0.012134911664981374,-0.012134911664981374,22.383200134416487,36.023861171366626
1983-10-03,164.93,86.66919612362433,53.83401848967321,1,1,-0.006864575179141297,-0.006864575179141297,-0.006864575179141297,22.22954897434402,35.77657266811283
1984-01-02,159.18,87.81109854687435,54.500765208093,1,1,-0.03486327532892741,-0.03486327532892741,-0.03486327532892741,21.454554088013587,34.52928416485903
1984-04-02,153.18,88.84053006582121,55.125317327029116,1,1,-0.03769317753486623,-0.03769317753486623,-0.03769317753486623,20.645863771842702,33.22776572668115
1984-07-02,166.1,90.0572146317138,55.82768873635172,1,1,0.08434521477999724,0.08434521477999724,0.08434521477999724,22.38724358599734,36.030368763557505
1984-10-01,167.24,91.27269156664745,56.53282994688114,1,1,0.0068633353401565955,0.0068633353401565955,0.0068633353401565955,22.54089474606981,36.2776572668113
1985-01-01,180.66,92.68036571520419,57.31844494721733,1,1,0.08024396077493412,0.08024396077493412,0.08024396077493412,24.349665419905353,39.18872017353581
1985-04-01,191.85,94.2420922393742,58.169910485526074,1,1,0.06193955496512782,0.06193955496512782,0.06193955496512782,25.857872859564054,41.61605206073755
1985-07-01,182.08,95.62536637733682,58.95415155840249,1,1,-0.05092520198071404,-0.05092520198071404,-0.05092520198071404,24.541055461399132,39.49674620390458
1985-10-01,211.28,97.44669919029215,59.91823920676703,1,1,0.1603690685413004,0.1603690685413004,0.1603690685413004,28.476681666764105,45.8308026030369
1986-01-01,238.9,99.6743102266655,61.05103516115459,1,1,0.1307269973494889,0.1307269973494889,0.1307269973494889,32.19935275553741,51.822125813449055
1986-04-01,250.84,102.05487227034007,62.25223114114728,1,1,0.049979070740895803,0.049979070740895803,0.049979070740895803,33.80864648471747,54.41214750542303
1986-07-01,231.32,104.09054357316937,63.32228031114001,1,1,-0.07781852974007342,-0.07781852974007342,-0.07781852974007342,31.177707322774857,50.17787418655101
1986-10-01,242.16,106.26486572162341,64.45416461296824,1,1,0.04686149057582578,0.04686149057582578,0.04686149057582578,32.63874116065693,52.52928416485904
1987-01-01,291.7,109.18510405671596,65.89242939389882,1,1,0.2045754872811365,0.2045754872811365,0.2045754872811365,39.31582753784121,63.27548806941437
1987-04-01,304.0,112.25305517393303,67.39943933444376,1,1,0.04216660953033946,0.04216660953033946,0.04216660953033946,40.97364268599153,65.94360086767902
1987-07-01,321.83,115.5534795019026,69.00975933865614,1,1,0.05865131578947369,0.05865131578947369,0.05865131578947369,43.37680074221268,69.81127982646427
1987-10-01,247.09,117.62492076958918,70.13684946942413,1,1,-0.23223440947083862,-0.23223440947083862,-0.23223440947083862,33.30321503711068,53.598698481561875
1988-01-01,258.89,119.84956768660354,71.33148966265563,1,1,0.04775587842486528,0.04775587842486528,0.04775587842486528,34.89363932558008,56.15835140997836
1988-04-01,273.5,122.2692595340586,72.61103719643629,1,1,0.05643323419212809,0.05643323419212809,0.05643323419212809,36.86280024545619,59.32754880694149
1988-07-01,271.91,124.62580662801044,73.87242303696517,1,1,-0.005813528336380158,-0.005813528336380158,-0.005813528336380158,36.64849731167091,58.98264642082436
1988-10-03,277.72,127.0367388070969,75.1625975747059,1,1,0.02136736420139007,0.02136736420139007,0.02136736420139007,37.431579101163045,60.24295010845993
1989-01-02,294.87,129.6797822904497,76.55315075461282,1,1,0.06175284459167507,0.06175284459167507,0.06175284459167507,39.74308558821816,63.96312364425169
1989-04-03,317.98,132.64514004965523,78.08116878781146,1,1,0.07837352053447288,0.07837352053447288,0.07837352053447288,42.857891122669685,68.97613882863348
1989-07-03,349.15,136.05466540320398,79.79679430181265,1,1,0.09802503302094467,0.09802503302094467,0.09802503302094467,47.059037315177434,75.73752711496755
1989-10-02,353.4,139.47742657795666,81.52846016066194,1,1,0.012172418731204449,0.012172418731204449,0.012172418731204449,47.63185962246515,76.65943600867688
1990-01-01,339.94,142.63431749798883,83.16397623559446,1,1,-0.038087153367289184,-0.038087153367289184,-0.038087153367289184,45.81769767985513,73.73969631236452
1990-04-02,358.02,146.02621800983155,84.90357132271095,1,1,0.0531858563275871,0.0531858563275871,0.0531858563275871,48.25455116591672,77.66160520607384
1990-07-02,306.05,148.54627756873185,86.30323226370645,1,1,-0.14515948829674308,-0.14515948829674308,-0.14515948829674308,41.249945210683244,66.38828633405649
1990-10-01,330.22,151.40728107158648,87.84700927469565,1,1,0.07897402385231178,0.07897402385231178,0.07897402385231178,44.50761936765829,71.63123644251637
1991-01-01,375.22,154.93189081849064,89.66582567169124,1,1,0.13627278783841068,0.13627278783841068,0.13627278783841068,50.57279673893993,81.39262472885044
1991-04-01,371.16,158.33705789221523,91.44743436997166,1,1,-0.010820318746335489,-0.010820318746335489,-0.010820318746335489,50.025582958330965,80.5119305856834
1991-07-01,387.86,161.95159241359767,93.32346326636424,1,1,0.044994072637137617,0.044994072637137617,0.044994072637137617,52.276437671673264,84.13449023861182
1991-10-01,417.09,165.9695200921237,95.37261856214674,1,1,0.07536224410869896,0.07536224410869896,0.07536224410869896,56.21610732861909,90.47505422993503
1992-01-01,403.69,169.71314969697215,97.32399439403189,1,1,-0.03212735860365867,-0.03212735860365867,-0.03212735860365867,54.41003228917078,87.56832971800443
1992-04-01,408.14,173.46790324505133,99.29118430293042,1,1,0.011023309965567663,0.011023309965567663,0.011023309965567663,55.00981094033085,88.53362255965303
1992-07-01,417.8,177.3156528002474,101.30706288329161,1,1,0.023668349095898433,0.023668349095898433,0.023668349095898433,56.311802349365976,90.6290672451194
1992-10-01,435.71,181.38485511835373,103.42353716884038,1,1,0.042867400670177025,0.042867400670177025,0.042867400670177025,58.72574294313606,94.51409978308035
1993-01-01,451.67,185.64131409286784,105.62762870574646,1,1,0.036629868490509754,0.036629868490509754,0.036629868490509754,60.87685918415062,97.97613882863351
1993-04-01,450.53,189.8127894614841,107.810555106343,1,1,-0.0025239666127926386,-0.0025239666127926386,-0.0025239666127926386,60.72320802407814,97.7288503253797
1993-07-01,458.93,194.05085576917728,110.03283007402436,1,1,0.01864470734468293,0.01864470734468293,0.01864470734468293,61.85537446671738,99.55097613882872
1993-10-01,466.45,198.34060607202488,112.28863494697356,1,1,0.016385941211077837,0.016385941211077837,0.016385941211077837,62.868932996318215,101.18221258134497
1994-01-03,445.76,202.23697448033946,114.39921320680284,1,1,-0.04435630828598991,-0.04435630828598991,-0.04435630828598991,60.08029922272228,96.69414316702827
1994-04-01,444.27,206.04851818931047,116.48700299663321,1,1,-0.0033426058865757557,-0.0033426058865757557,-0.0033426058865757557,59.879474460873176,96.37093275488077
1994-07-01,462.71,210.0904312886914,118.67828778779375,1,1,0.041506291219303604,0.041506291219303604,0.041506291219303604,62.36484936590503,100.37093275488077
1994-10-03,461.17,214.04444024477502,120.84595685242796,1,1,-0.0033282185386094287,-0.0033282185386094287,-0.0033282185386094287,62.15728551808784,100.03687635574846
1995-01-02,500.71,218.55885850863683,123.25015965715943,1,1,0.08573844786087559,0.08573844786087559,0.08573844786087559,67.48655470165397,108.61388286334066
1995-04-03,544.75,223.69572687857956,125.91788016565842,1,1,0.08795510375267135,0.08795510375267135,0.08795510375267135,73.42234162234828,118.16702819956629
1995-07-03,584.41,229.37626661277514,128.81972902536944,1,1,0.07280403854979345,0.07280403854979345,0.07280403854979345,78.76778461223783,126.77006507592205
1995-10-02,615.93,235.4637269810779,131.90270542394305,1,1,0.05393473759860368,0.05393473759860368,0.05393473759860368,83.01610440652222,133.6073752711498
1996-01-01,645.5,241.92099112310817,135.15332121239908,1,1,0.04800870228759768,0.04800870228759768,0.04800870228759768,87.00159984805107,140.02169197396978
1996-04-01,670.63,248.67231409754743,138.54241411611807,1,1,0.038931061192873706,0.038931061192873706,0.038931061192873706,90.38866445561347,145.4728850325381
1996-07-01,687.33,255.58030915112937,142.01575326728187,1,1,0.024901957860519186,0.024901957860519186,0.024901957860519186,92.63951916895576,149.0954446854665
1996-10-01,740.74,263.2206192432376,145.80514723394464,1,1,0.07770648742234432,0.07770648742234432,0.07770648742234432,99.83821080007024,160.68112798264653
1997-01-01,757.12,270.9985622472811,149.67422858056523,1,1,0.02211302211302213,0.02211302211302213,0.02211302211302213,102.04593536321676,164.23427331887214
1997-04-01,885.14,280.6700809520483,154.3290752351186,1,1,0.16908812341504653,0.16908812341504653,0.16908812341504653,119.3006910759162,192.00433839479408
1997-07-01,947.28,291.16787495280346,159.34775197413686,1,1,0.07020358361389167,0.07020358361389167,0.07020358361389167,127.67602711705935,205.48373101952296
1997-10-01,970.43,301.8649162921294,164.48118392366763,1,1,0.024438392027700262,0.024438392027700262,0.024438392027700262,130.79622392028534,210.50542299349257
1998-01-01,1101.75,314.4615317835919,170.41326503807477,1,1,0.13532145543728036,0.13532145543728036,0.13532145543728036,148.49575930687877,238.99132321041233
1998-04-01,1133.84,327.3651297082598,176.5109026011249,1,1,0.029126389834354338,0.029126389834354338,0.029126389834354338,152.82090468119938,245.952277657267
1998-07-01,1017.05,338.2263087679723,181.83077030618108,1,1,-0.1030039511747689,-0.1030039511747689,-0.1030039511747689,137.0797476769331,220.61822125813467
1998-10-01,1229.23,352.25786296060267,188.45987935487614,1,1,0.20862297822132647,0.20862297822132647,0.20862297822132647,165.67773289112284,266.64425162689827
1999-01-01,1286.42,366.96907771712864,195.40899404250348,1,1,0.04652506040366733,0.04652506040366733,0.04652506040366733,173.385899421425,279.0498915401304
1999-04-01,1372.66,382.8067300365439,202.85994977641167,1,1,0.06703875872576615,0.06703875872576615,0.06703875872576615,185.00947489918786,297.75704989154036
1999-07-01,1282.71,396.9784350753385,209.69444376516856,1,1,-0.06552970145556802,-0.06552970145556802,-0.06552970145556802,172.8858592425927,278.24511930585703
1999-10-01,1469.25,413.86460145210486,217.66631437424977,1,1,0.1454264798746403,0.1454264798746403,0.1454264798746403,198.0280411723455,318.70932754880715
2000-01-03,1498.58,430.94673371270164,225.77336301745072,1,1,0.019962565935000898,0.019962565935000898,0.019962565935000898,201.9811890012275,325.07158351410004
2000-04-03,1454.6,447.0672575912418,233.55074679582128,1,1,-0.02934778256749726,-0.02934778256749726,-0.02934778256749726,196.0534889836949,315.53145336225623
2000-07-03,1436.48,462.648560621301,241.16422308192367,1,1,-0.012457032861267647,-0.012457032861267647,-0.012457032861267647,193.61124422885885,311.60086767895905
2000-10-02,1320.5,476.15803210757974,247.99546217634187,1,1,-0.08073902873691241,-0.08073902873691241,-0.08073902873691241,177.97926041727564,286.44251626898074
2001-01-02,1160.34,486.9325512869879,253.76979469421312,1,1,-0.12128739113971987,-0.12128739113971987,-0.12128739113971987,156.39262024428746,251.70065075921931
2001-04-02,1226.99,498.5869992982165,259.9294162467814,1,1,0.05744006067187213,0.05744006067187213,0.05744006067187213,165.37582183975238,266.1583514099786
2001-07-02,1040.9,507.1273615139926,264.87226804268784,1,1,-0.15166382774105736,-0.15166382774105736,-0.15166382774105736,140.29429168371237,225.7917570498918
2001-10-01,1148.16,517.2223636948746,270.46269672596196,1,1,0.10304544144490335,0.10304544144490335,0.10304544144490335,154.75097890246056,249.05856832971827
2002-01-02,1147.39,527.1462634792074,276.01286953149383,1,1,-0.0006706382385730514,-0.0006706382385730514,-0.0006706382385730514,154.64719697855196,248.8915401301521
2002-04-01,989.44,534.4264798023695,280.5282311167376,1,1,-0.1376602550135525,-0.1376602550135525,-0.1376602550135525,133.35842440535342,214.62906724511953
2002-07-01,815.26,538.849054923592,283.9126094008089,1,1,-0.1760389715394567,-0.1760389715394567,-0.1760389715394567,109.88214452691263,176.8459869848158
2002-10-01,879.82,544.2186761058977,287.68417516409494,1,1,0.0791894610308368,0.0791894610308368,0.0791894610308368,118.58365232891136,190.85032537960973
2003-01-02,848.12,549.0045237262772,291.23123734660066,1,1,-0.03603009706530891,-0.03603009706530891,-0.03603009706530891,114.31107182514184,183.9739696312366
2003-04-01,974.5,555.7052398880681,295.55572318617914,1,1,0.14901193227373488,0.14901193227373488,0.14901193227373488,131.34478551808792,211.38828633405657
2003-07-01,995.95,562.6382282362877,299.98859835588684,1,1,0.022011287839917903,0.022011287839917903,0.022011287839917903,134.23585339839883,216.04121475054248
2003-10-01,1111.92,571.2883348782359,305.1274046954065,1,1,0.11644158843315422,0.11644158843315422,0.11644158843315422,149.86648939278842,241.19739696312382
2004-01-02,1126.21,580.0272587384211,310.32412998214437,1,1,0.01285164400316563,0.01285164400316563,0.01285164400316563,151.79252016246875,244.29718004338412
2004-04-01,1140.75,588.8575381283672,315.57998991896625,1,1,0.012910558421608709,0.012910558421608709,0.012910558421608709,153.7522463619895,247.4511930585685
2004-07-01,1114.58,597.1366320161095,320.6369520080867,1,1,-0.022941047556432226,-0.022941047556432226,-0.022941047556432226,150.2250087662908,241.77440347071598
2004-10-01,1211.92,606.8182598583755,326.2779839574026,1,1,0.08733334529598613,0.08733334529598613,0.08733334529598613,163.34466132896983,262.88937093275507
2005-01-03,1180.59,615.8540352936767,331.6850220336216,1,1,-0.025851541355865204,-0.025851541355865204,-0.025851541355865204,159.12195006136417,256.09327548806954
2005-04-01,1191.33,624.9166489110992,337.12581303340875,1,1,0.009097146342083251,0.009097146342083251,0.009097146342083251,160.56950572731006,258.42299349240795
2005-07-01,1228.81,634.4267804243102,342.7693838369948,1,1,0.03146063643155128,0.03146063643155128,0.03146063643155128,165.62112456899087,266.5531453362257
2005-10-03,1248.29,644.0939177404629,348.500526977267,1,1,0.015852735573441024,0.015852735573441024,0.015852735573441024,168.246672462159,270.7787418655099
2006-01-03,1294.82,654.3415725791958,354.48989073057544,1,1,0.03727499218931496,0.03727499218931496,0.03727499218931496,174.51806586406423,280.87201735357934
2006-04-03,1270.2,664.0401304913345,360.2855243335465,1,1,-0.019014225915571226,-0.019014225915571226,-0.019014225915571226,171.19973993337638,275.5314533622561
2006-07-03,1335.85,674.6198134757229,366.45998304029615,1,1,0.05168477405133043,0.05168477405133043,0.05168477405133043,180.04815980947947,289.772234273319
2006-10-02,1418.3,686.3313124761053,373.1171983375095,1,1,0.061721001609462256,0.061721001609462256,0.061721001609462256,191.1609125708611,307.65726681127995
2007-01-03,1420.86,697.8986933819934,379.74848189233535,1,1,0.001804977790312412,0.001804977790312412,0.001804977790312412,191.50595377242735,308.21258134490256
2007-04-02,1503.35,710.582965927159,386.85988390567496,1,1,0.05805638838449956,0.05805638838449956,0.05805638838449956,202.6240978025834,326.1062906724514
2007-07-02,1526.75,723.4359900857864,394.07437831133524,1,1,0.015565237635946527,0.015565237635946527,0.015565237635946527,205.77799003564988,331.18221258134514
2007-10-01,1468.36,735.167076856089,400.87365439797236,1,1,-0.03824463730145744,-0.03824463730145744,-0.03824463730145744,197.90808544211353,318.51626898047743
