Date,portfolio_return
2021-12-23,0.004807515271608942
2021-12-27,0.00825230039710787
2021-12-28,-0.00032673012975285024
2021-12-29,-1.3731464772814864e-05
2021-12-30,-1.6817077625519394e-05
2021-12-31,-0.0010903641606791247
2022-01-03,0.0027848624910221664
2022-01-04,0.0013217176342865677
2022-01-05,-0.014033456278556188
2022-01-06,-0.0005747515771877487
2022-01-07,-0.0007788135987222833
2022-01-10,-0.004061034506934092
2022-01-11,0.00944124372637003
2022-01-12,0.0046845124467304045
2022-01-13,-0.007195786535959536
2022-01-14,-0.002054025187452446
2022-01-18,-0.013566449360189402
2022-01-19,-0.0035865025859037835
2022-01-20,-0.006620151960891041
2022-01-21,-0.011749415142341357
2022-01-24,-0.0021128905142192233
2022-01-25,-0.0052553647833323835
2022-01-26,-0.0051871379002745525
2022-01-27,-0.005082840997384063
2022-01-28,0.011805001869258059
2022-01-31,0.015661214193762228
2022-02-01,0.005621242083065159
2022-02-02,0.004118282578381182
2022-02-03,-0.013799879792305902
2022-02-04,0.00022809806941777037
2022-02-07,3.677417546413821e-05
2022-02-08,0.004781672196267151
2022-02-09,0.0134657444036675
2022-02-10,-0.012920248141511957
2022-02-11,-0.010320331207298706
2022-02-14,-0.005287479498561798
2022-02-15,0.0124400231538087
2022-02-16,0.00238656808778992
2022-02-17,-0.012654943377855922
2022-02-18,-0.003940516030215335
2022-02-22,-0.009575494367703373
2022-02-23,-0.010939996988226453
2022-02-24,0.003707043985076863
2022-02-25,0.016648589299757745
2022-02-28,-0.0025480062125821656
2022-03-01,-0.009163683639139364
2022-03-02,0.011187259823470241
2022-03-03,-0.007602672292124157
2022-03-04,-0.007612031094611826
2022-03-07,-0.022923534674063162
2022-03-08,0.00029338646183423294
2022-03-09,0.01773530926549227
2022-03-10,-0.005047731125872778
2022-03-11,-0.007114235530999258
2022-03-14,-0.007554451299265963
2022-03-15,0.009616115778179158
2022-03-16,0.02232275302648239
2022-03-17,0.009794076319796096
2022-03-18,0.00783301673246617
2022-03-21,-0.0039058565555353695
2022-03-22,0.006911206445615381
2022-03-23,-0.007164127656883057
2022-03-24,0.006446434529437428
2022-03-25,0.0013379655437829817
2022-03-28,0.0005121074138299321
2022-03-29,0.014099433261495474
2022-03-30,-0.003919208533293639
2022-03-31,-0.009666433285889953
2022-04-01,0.003560922060298566
2022-04-04,0.005023888136057519
2022-04-05,-0.012554964178588457
2022-04-06,-0.008904896226573056
2022-04-07,-0.0004852250004331205
2022-04-08,-0.0011940412446372671
2022-04-11,-0.009940576261843371
2022-04-12,-0.0004327224096969062
2022-04-13,0.011110042144769516
2022-04-14,-0.005905010811513799
2022-04-18,-0.002884037894169711
2022-04-19,0.00637649426202167
2022-04-20,0.004432061055470826
2022-04-21,-0.011292780330051277
2022-04-22,-0.017240469030533057
2022-04-25,0.0006483088531222815
2022-04-26,-0.01912286152266457
2022-04-27,0.00202188022914489
2022-04-28,0.015139477228871833
2022-04-29,-0.020206425935287865
2022-05-02,0.00038589824001663555
2022-05-03,0.006207217469095405
2022-05-04,0.018355195669895408
2022-05-05,-0.025334578291145927
2022-05-06,-0.008428392313194888
2022-05-09,-0.026617674887309605
2022-05-10,0.0018383858640507067
2022-05-11,-0.007094318519124387
2022-05-12,-0.0007649227545894809
2022-05-13,0.020360703437384275
2022-05-16,-0.0007955669585473557
2022-05-17,0.014352949453908503
2022-05-18,-0.024744369745795025
2022-05-19,0.0019428101708833356
2022-05-20,0.002034773718801852
2022-05-23,0.011260221319384266
2022-05-24,-0.004729801773186692
2022-05-25,0.006632118841832479
2022-05-26,0.012439897042369164
2022-05-27,0.015258027625185333
2022-05-31,-0.005767042706581871
2022-06-01,-0.006302496620693343
2022-06-02,0.014818465424962679
2022-06-03,-0.010407221342360773
2022-06-06,0.0017395511876520109
2022-06-07,0.005654632046014641
2022-06-08,-0.009313856103306017
2022-06-09,-0.01755426962934461
2022-06-10,-0.020463341846468718
2022-06-13,-0.03544331058973075
2022-06-14,-0.005435478358134294
2022-06-15,0.014194482342005044
2022-06-16,-0.02523282914774969
2022-06-17,0.002113154842173448
2022-06-21,0.013157952145193774
2022-06-22,-0.0027173804566428816
2022-06-23,0.005527835119253433
2022-06-24,0.021649718241011164
2022-06-27,-0.0025540372687622437
2022-06-28,-0.009273423175899565
2022-06-29,-0.003259296871831929
2022-06-30,-0.0044972461351318275
2022-07-01,0.007873388936571458
2022-07-05,-0.0072863877642133645
2022-07-06,-0.0020669788455301764
2022-07-07,0.012387525773681607
2022-07-08,-0.00022347560309332614
2022-07-11,-0.009673367627551156
2022-07-12,-0.003971665946206082
2022-07-13,-0.0018306863333563904
2022-07-14,-0.007170935947554668
2022-07-15,0.012934413679818846
2022-07-18,-6.907568883846032e-05
2022-07-19,0.0202011313535444
2022-07-20,0.0026208649071581603
2022-07-21,0.007146919828273157
2022-07-22,-0.004398671161190115
2022-07-25,0.0032951690227985384
2022-07-26,-0.008078783733725082
2022-07-27,0.01849771640947324
2022-07-28,0.012107237654702495
2022-07-29,0.008741990201600935
2022-08-01,-0.0014159412513574665
2022-08-02,-0.009713766338976382
2022-08-03,0.008839554496535552
2022-08-04,0.0014094882513191911
2022-08-05,-0.00397257697597172
2022-08-08,0.0038709318094958035
2022-08-09,-0.004070238738713361
2022-08-10,0.017111947036224606
2022-08-11,0.0003748065139503874
2022-08-12,0.010168456500857981
2022-08-15,-0.0003283990763113808
2022-08-16,-0.00020324233066056912
2022-08-17,-0.008298277037081846
2022-08-18,0.0005654485646580554
2022-08-19,-0.012087751187975315
2022-08-22,-0.014709726824770253
2022-08-23,0.0008500301441126124
2022-08-24,0.0023635008372681066
2022-08-25,0.011141747956945669
2022-08-26,-0.021503241850248146
2022-08-29,-0.004731371033975462
2022-08-30,-0.008804905016012943
2022-08-31,-0.006345629232087357
2022-09-01,-0.005675105525293078
2022-09-02,-0.005154384723815864
2022-09-06,-0.004591982353481139
2022-09-07,0.011330475204491508
2022-09-08,0.0010436101994923174
2022-09-09,0.014809186748607872
2022-09-12,0.009815994910668003
2022-09-13,-0.02875585962641821
2022-09-14,0.0021725382475518253
2022-09-15,-0.010471102118297647
2022-09-16,-0.00739422836712379
2022-09-19,0.004847718130074385
2022-09-20,-0.013144942481540167
2022-09-21,-0.011256404950822918
2022-09-22,-0.009466322782283066
2022-09-23,-0.020396205391797616
2022-09-26,-0.016126691362891844
2022-09-27,-0.003482596204329802
2022-09-28,0.020190899053842304
2022-09-29,-0.01836725227679261
2022-09-30,-0.006164228032785302
2022-10-03,0.020805681476936976
2022-10-04,0.028265583002818607
2022-10-05,-0.007414087604075592
2022-10-06,-0.009962556648541298
2022-10-07,-0.018853204207389375
2022-10-10,-0.007187245327477665
2022-10-11,-0.003858370521521537
2022-10-12,-0.0021524816030969343
2022-10-13,0.01606483084857355
2022-10-14,-0.016870896414893668
2022-10-17,0.02027123144475382
2022-10-18,0.007861154556378258
2022-10-19,-0.011017909773567425
2022-10-20,-0.005641112445223873
2022-10-21,0.014644009331089647
2022-10-24,0.0018633174616907943
2022-10-25,0.018939107498270213
2022-10-26,0.0033129424101155714
2022-10-27,-0.0013266478175731897
2022-10-28,0.010670656377444998
2022-10-31,-0.006267834270257511
2022-11-01,0.003471355416358701
2022-11-02,-0.016114799422485792
2022-11-03,-0.006149644174243352
2022-11-04,0.019466050613814612
2022-11-07,0.004674048633600947
2022-11-08,0.004591530923663534
2022-11-09,-0.01330993249541683
2022-11-10,0.04630243141509671
2022-11-11,0.011516200738678272
2022-11-14,-0.009709289950865063
2022-11-15,0.00867333052617949
2022-11-16,-0.0069415669394284
2022-11-17,-0.0050948257784877325
2022-11-18,0.0020036316717158
2022-11-21,-0.0028078204589980895
2022-11-22,0.009542900281987787
2022-11-23,0.006092804726722623
2022-11-25,0.0016474310014821692
2022-11-28,-0.013074877928199124
2022-11-29,0.003014808261077295
2022-11-30,0.020168883870435785
2022-12-01,0.0033645838146827206
2022-12-02,-0.0014597159998106844
2022-12-05,-0.015226845737367434
2022-12-06,-0.007753123423127661
2022-12-07,0.00036719023458779986
2022-12-08,0.004355238953391671
2022-12-09,-0.0035451311032778875
2022-12-12,0.007344308819873291
2022-12-13,0.008231292736353967
2022-12-14,-0.0023358469293636606
2022-12-15,-0.01909156150480139
2022-12-16,-0.010109438591810438
2022-12-19,-0.006255451415919177
2022-12-20,-0.00032161952848720494
2022-12-21,0.01057440496194868
2022-12-22,-0.008968927676106474
2022-12-23,0.004344971085904081
2022-12-27,-0.0013635961408127062
2022-12-28,-0.010759684185104168
2022-12-29,0.013766442076096208
2022-12-30,-0.005527868080431109
2023-01-03,0.0018177443176399467
2023-01-04,0.01152182558293695
2023-01-05,-0.00837983162381697
2023-01-06,0.019150595492653567
2023-01-09,0.0034752619890110028
2023-01-10,0.003227255506274229
2023-01-11,0.011202704848358858
2023-01-12,0.0083280555227782
2023-01-13,0.002654947870655522
2023-01-17,0.0007087937011328482
2023-01-18,-0.0061785132423239795
2023-01-19,-0.004132441216838678
2023-01-20,0.010439907745464883
2023-01-23,0.006079260067137593
2023-01-24,-0.0002117329248430999
2023-01-25,0.0010843001574403876
2023-01-26,0.0065837975652451195
2023-01-27,0.0009035850017329982
2023-01-30,-0.010853262402457787
2023-01-31,0.011280498429972141
2023-02-01,0.009249217013217194
2023-02-02,0.008984289732833384
2023-02-03,-0.011287426680738432
2023-02-06,-0.009039564328122241
2023-02-07,0.007233308340208477
2023-02-08,-0.0058731789592176625
2023-02-09,-0.006491610740587683
2023-02-10,-0.0022735834285419476
2023-02-13,0.009138976780809327
2023-02-14,-0.0004849801001595156
2023-02-15,-0.0004299565209233469
2023-02-16,-0.0072577334577777815
2023-02-17,-0.0013389887215166096
2023-02-21,-0.01609377164094041
2023-02-22,-0.001927358237571586
2023-02-23,0.005661410434485603
2023-02-24,-0.010823952792053004
2023-02-27,0.004189013325418122
2023-02-28,-0.002600431296725869
2023-03-01,-0.00014911492560085732
2023-03-02,0.0032375820572270618
2023-03-03,0.012251764286854172
2023-03-06,-0.002511564992622506
2023-03-07,-0.012619260718505288
2023-03-08,0.002858546697933284
2023-03-09,-0.013925760103801543
2023-03-10,-0.010778165477570621
2023-03-13,-0.001255293824779113
2023-03-14,0.007150725254048695
2023-03-15,-0.010995580430799389
2023-03-16,0.00926190192640317
2023-03-17,-0.009572979596337383
2023-03-20,0.00685321029222874
2023-03-21,0.009562563239783217
2023-03-22,-0.009209817537131437
2023-03-23,0.0002837158254516471
2023-03-24,0.0036642323982225113
2023-03-27,0.002587687556769569
2023-03-28,0.0005110191314780854
2023-03-29,0.009468992518371477
2023-03-30,0.006160465764032774
2023-03-31,0.009727930180241318
2023-04-03,0.003073936287224865
2023-04-04,-0.0026199531458142686
2023-04-05,-0.0026483238998354364
2023-04-06,0.002313275249017055
2023-04-10,0.0003881040338640894
2023-04-11,0.003687941694775576
2023-04-12,-0.0011882513963316188
2023-04-13,0.007648483100385461
2023-04-14,-0.004061638503272858
2023-04-17,0.0020367615293962692
2023-04-18,0.0009119528226783191
2023-04-19,-0.0007872018819249704
2023-04-20,-0.0025556199154462052
2023-04-21,-0.00038417370561756315
2023-04-24,0.0015776710349357792
2023-04-25,-0.012055346309244375
2023-04-26,-0.004199684026067563
2023-04-27,0.011859281890831718
2023-04-28,0.00813893286040479
2023-05-01,-0.0036146174485675586
2023-05-02,-0.008700873175282509
2023-05-03,-0.0011167071249544413
2023-05-04,-0.0038408248429182557
2023-05-05,0.013346080325224706
2023-05-08,-0.0004040404451713498
2023-05-09,-0.003614106450942567
2023-05-10,0.0027365032394750964
2023-05-11,-0.0019874116937719896
2023-05-12,-0.003445130066723323
2023-05-15,0.005187716384979258
2023-05-16,-0.009027257344605289
2023-05-17,0.00849819799347633
2023-05-18,0.001599417109373613
2023-05-19,-0.0005795946727189194
2023-05-22,0.0016581828152664845
2023-05-23,-0.0073239255248287675
2023-05-24,-0.008776730238143326
2023-05-25,-0.0015131984027974442
2023-05-26,0.010333604137650254
2023-05-30,-0.000511257030948653
2023-05-31,-0.004763688488942396
2023-06-01,0.009217991767731947
2023-06-02,0.012808911557747282
2023-06-05,-0.00299818481556412
2023-06-06,0.006301143031043499
2023-06-07,-0.0011136825604563748
2023-06-08,0.005005676061982301
2023-06-09,-0.0007105372591411418
2023-06-12,0.004361287598865426
2023-06-13,0.005978916191868189
2023-06-14,0.0014951127139744224
2023-06-15,0.009376245372730052
2023-06-16,-0.002140769144125132
2023-06-20,-0.007365385197069329
2023-06-21,-0.0013227561717753633
2023-06-22,-0.0037978763734395795
2023-06-23,-0.008518689190644902
2023-06-26,0.0025016998407384806
2023-06-27,0.007275017031685071
2023-06-28,0.0019171482648642434
2023-06-29,0.001016437455642083
2023-06-30,0.008185433923898967
2023-07-03,0.0020069808569389558
2023-07-05,-0.0051442152204281945
2023-07-06,-0.010434087925161916
2023-07-07,0.004232459654052767
2023-07-10,0.00353972920786505
2023-07-11,0.007772141943767808
2023-07-12,0.009482407592160813
2023-07-13,0.009946985638419314
2023-07-14,-0.004243946029645984
2023-07-17,0.0012209940339499182
2023-07-18,0.005978021227103758
2023-07-19,0.0029666809920919856
2023-07-20,-0.005380845592724903
2023-07-21,0.00014330504290258628
2023-07-24,0.003247117955169476
2023-07-25,0.0017209983002089756
2023-07-26,0.003396329736418857
2023-07-27,-0.008286717593127846
2023-07-28,0.007829894737554155
2023-07-31,0.001818045090181708
2023-08-01,-0.006458853880950943
2023-08-02,-0.012502706013500965
2023-08-03,-0.0030807752624334773
2023-08-04,0.0012534197813069304
2023-08-07,0.004594287884942161
2023-08-08,-0.0035250084913892475
2023-08-09,-0.002540035184176914
2023-08-10,-0.0006691043031688105
2023-08-11,-0.003312599841540387
2023-08-14,-0.0012090725461993078
2023-08-15,-0.009677228764055112
2023-08-16,-0.006182008940091555
2023-08-17,-0.005739931179720925
2023-08-18,0.0010496431289422792
2023-08-21,0.0005604393939316556
2023-08-22,-0.00099690683707917
2023-08-23,0.01054999094339557
2023-08-24,-0.00843970902273521
2023-08-25,0.004115892179185221
2023-08-28,0.006935414086910674
2023-08-29,0.011380026282277477
2023-08-30,0.001578363281411721
2023-08-31,-0.0018283198161619717
2023-09-01,0.002236820635953651
2023-09-05,-0.007162720240937337
2023-09-06,-0.004282068985052046
2023-09-07,-0.0016715084961026582
2023-09-08,9.210234144073629e-05
2023-09-11,0.005796330275764516
2023-09-12,-0.002451431533551418
2023-09-13,-0.001011829408625431
2023-09-14,0.008687932182172986
2023-09-15,-0.004474281241138189
2023-09-18,-0.002141783555502075
2023-09-19,-0.0015228775000816098
2023-09-20,-0.004707155396337437
2023-09-21,-0.013770171893437143
2023-09-22,-0.0004670097272085227
2023-09-25,-0.0004983879638286837
2023-09-26,-0.011069465834650915
2023-09-27,-0.0012760261577883236
2023-09-28,0.005597572767499326
2023-09-29,-0.0016140423692496354
2023-10-02,-0.009084449799650729
2023-10-03,-0.012336260078096118
2023-10-04,0.0029592758822116314
2023-10-05,0.0018570101813830454
2023-10-06,0.007067847980324782
2023-10-09,0.005296135177539107
2023-10-10,0.0067796844137206986
2023-10-11,0.005120562187452271
2023-10-12,-0.009435238685298974
2023-10-13,-0.003188045168953724
2023-10-16,0.00720708890134023
2023-10-17,-0.0011743165572977833
2023-10-18,-0.013692134509191866
2023-10-19,-0.008168678981715527
2023-10-20,-0.007836905002904404
2023-10-23,-0.0024926277141292252
2023-10-24,0.00552567905728265
2023-10-25,-0.011747916354590793
2023-10-26,-0.002549113170628847
2023-10-27,-0.0037354469956281666
2023-10-30,0.007831919921090247
2023-10-31,0.0039646431103827155
2023-11-01,0.008957248564454966
2023-11-02,0.018763378424147815
2023-11-03,0.012031117279430825
2023-11-06,-0.0025613493661667875
2023-11-07,-0.001030679772428944
2023-11-08,0.00024141737791465455
2023-11-09,-0.0072363113372688305
2023-11-10,0.008301178677050446
2023-11-13,-0.00011521607458008232
2023-11-14,0.02336799859996048
2023-11-15,0.0016591367839494885
2023-11-16,-0.0030723260606340783
2023-11-17,0.005903234518763956
2023-11-20,0.005049834495561889
2023-11-21,-0.0021719783513563296
2023-11-22,0.002019339378163121
2023-11-24,0.0010120524514020345
2023-11-27,-0.0007385768277243353
2023-11-28,0.003375185094215438
2023-11-29,0.0032813628448157715
2023-11-30,0.001017212228289055
2023-12-01,0.010667242785616282
2023-12-04,-0.0031423338553986492
2023-12-05,-0.0022916193520552517
2023-12-06,-0.001875128540625104
2023-12-07,0.005094504185095094
2023-12-08,0.0008396581936076952
2023-12-11,0.0023074704427090698
2023-12-12,0.0009418392113173524
2023-12-13,0.016252671403096785
2023-12-14,0.011751269940669773
2023-12-15,-0.004166213967513343
2023-12-18,0.002029194287083991
2023-12-19,0.007848357280462914
2023-12-20,-0.00983398613127553
2023-12-21,0.009730983276700033
2023-12-22,0.0013831772872123338
2023-12-26,0.004573727502513059
2023-12-27,0.002955735564887396
2023-12-28,-0.0007514599477661865
2023-12-29,-0.0040865992712918135
2024-01-02,-0.006972462988861095
2024-01-03,-0.00805914369021261
2024-01-04,-0.0010815044772709225
2024-01-05,0.0008898261817213759
2024-01-08,0.009001585505627241
2024-01-09,-0.004335673184758782
2024-01-10,0.0026958221444706165
2024-01-11,-0.0005460621319601898
2024-01-12,0.0012032587186671772
2024-01-16,-0.00987828636856788
2024-01-17,-0.007665390779812276
2024-01-18,0.0053225126491216026
2024-01-19,0.006267073750932139
2024-01-22,0.0026433535659661665
2024-01-23,0.0003400972452006323
2024-01-24,0.0002774977481150519
2024-01-25,0.006138300637801985
2024-01-26,0.0007901433294721815
2024-01-29,0.004973629672159219
2024-01-30,-0.0025995245869978923
2024-01-31,-0.009282828003986743
2024-02-01,0.008467812302517119
2024-02-02,-0.001675533409594909
2024-02-05,-0.006494252145595292
2024-02-06,0.006274074501953053
2024-02-07,0.001958558802061672
2024-02-08,0.0006310288829789678
2024-02-09,0.003665723827997702
2024-02-12,0.0026210875932711317
2024-02-13,-0.01540447636224862
2024-02-14,0.008657356543535588
2024-02-15,0.0094101604484361
2024-02-16,-0.002997246940910514
2024-02-20,-0.0019190628456025594
2024-02-21,0.0005550285394666509
2024-02-22,0.00949037836940978
2024-02-23,0.0006166223307339958
2024-02-26,-0.0027185955094872318
2024-02-27,0.002611041192564789
2024-02-28,-0.0018253621149696086
2024-02-29,0.0043316389562146895
2024-03-01,0.006419259600247562
2024-03-04,-0.0017413349887623552
2024-03-05,-0.004274221601777417
2024-03-06,0.0065257223000663835
2024-03-07,0.007379567495082751
2024-03-08,-0.002245370891469634
2024-03-11,-0.0007021700136864206
2024-03-12,0.004660393628475634
2024-03-13,-0.00032971733877156244
2024-03-14,-0.006560176853718269
2024-03-15,-0.0014913358482642192
2024-03-18,0.0009971217223117223
2024-03-19,0.002966302461751091
2024-03-20,0.008874879506842804
2024-03-21,0.0037487628153383577
2024-03-22,-0.002920548703479131
2024-03-25,-0.0005054470869625295
2024-03-26,-0.0016593712328623722
2024-03-27,0.008031708027343099
2024-03-28,0.0015664855828918744
2024-04-01,-0.004433846589263479
2024-04-02,-0.004838521024990073
2024-04-03,0.0027698170392503664
2024-04-04,-0.0061923193073576965
2024-04-05,0.004403699937712902
2024-04-08,0.0023452181054014255
2024-04-09,0.0028905220968058034
2024-04-10,-0.013948996603391372
2024-04-11,0.003959814185711519
2024-04-12,-0.011441737238829552
2024-04-15,-0.00845981858117476
2024-04-16,-0.0058162530719537585
2024-04-17,-0.0026150976394337276
2024-04-18,-0.0011632700811362363
2024-04-19,-0.00020193907571214333
2024-04-22,0.006891892446814341
2024-04-23,0.008374732110058415
2024-04-24,-0.002235036953897629
2024-04-25,-0.002368652920569159
2024-04-26,0.005550605793963581
2024-04-29,0.004105133888150192
2024-04-30,-0.012755191124210552
2024-05-01,-0.00020502347740920522
2024-05-02,0.01080725580548303
2024-05-03,0.007815425989618685
2024-05-06,0.0069778867754480165
2024-05-07,0.0005889571577457398
2024-05-08,-0.0010382556621746364
2024-05-09,0.005604601874794812
2024-05-10,0.00043007785616799854
2024-05-13,0.000738221951728335
2024-05-14,0.005313742404669663
2024-05-15,0.008962638779252852
2024-05-16,-0.0023989238712937453
2024-05-17,0.0010670951639508042
2024-05-20,-4.682192695025789e-05
2024-05-21,-0.0006086216768013241
2024-05-22,-0.005381571463922841
2024-05-23,-0.007803649350963326
2024-05-24,0.005877941576252699
2024-05-28,-0.0016241628066141376
2024-05-29,-0.01003584612509495
2024-05-30,0.002658682531841883
2024-05-31,0.006870038719102588
2024-06-03,0.000884987612902266
2024-06-04,-0.00158158968563179
2024-06-05,0.00711938251233677
2024-06-06,-6.016382483021719e-05
2024-06-07,-0.00671675457729104
2024-06-10,0.002369534439226628
2024-06-11,-0.0023969014418173226
2024-06-12,0.008045721532677685
2024-06-13,-0.0014553903795839652
2024-06-14,-0.0028970420392300353
2024-06-17,0.003298552944657018
2024-06-18,0.0031564319108079663
2024-06-20,-0.00042165901300862397
2024-06-21,-0.0019977246687764238
2024-06-24,0.0027090848370863174
2024-06-25,-0.0011595022611526227
2024-06-26,-0.0024477074549692393
2024-06-27,0.0018973185119020462
2024-06-28,-0.0004735875941581647
2024-07-01,-0.0008360351174019565
2024-07-02,0.0037180459180471857
2024-07-03,0.006221065595228636
2024-07-05,0.0027564030131539408
2024-07-08,-0.0008540502524395088
2024-07-09,-0.0013512474037145283
2024-07-10,0.008324218901404645
2024-07-11,0.004390183586761853
2024-07-12,0.005762712630670808
2024-07-15,-0.0002546810621510742
2024-07-16,0.008766730849617611
2024-07-17,-0.0068616318105512945
2024-07-18,-0.007125787137228101
2024-07-19,-0.004877869774739629
2024-07-22,0.007436977910221687
2024-07-23,-0.002914956014494341
2024-07-24,-0.01408624996088813
2024-07-25,-0.0002512903477050465
2024-07-26,0.008524179023597122
2024-07-29,-0.0005807993542994549
2024-07-30,0.00038999974857157894
2024-07-31,0.010203065740604745
2024-08-01,-0.012512695516495042
2024-08-02,-0.012383303060570583
2024-08-05,-0.020546947533988492
2024-08-06,0.00556715388958906
2024-08-07,-0.0019423822774185084
2024-08-08,0.014308038968162195
2024-08-09,0.0031835993099867507
2024-08-12,-0.000646802245626099
2024-08-13,0.01080298151831922
2024-08-14,0.0018666298587010964
2024-08-15,0.0093143672001182
2024-08-16,0.0031853069940000365
2024-08-19,0.007428241585349671
2024-08-20,-0.0023378969723746867
2024-08-21,0.004626405798188049
2024-08-22,-0.005901185342988835
2024-08-23,0.013484075414860873
2024-08-26,-0.0022090925468239097
2024-08-27,0.0006724685570399625
2024-08-28,-0.004438757320680476
2024-08-29,0.0014813313587336285
2024-08-30,0.004414663656227469
2024-09-03,-0.013024158181671963
2024-09-04,-0.0008463542126250999
2024-09-05,-0.0003599770957806614
2024-09-06,-0.010912553830780769
2024-09-09,0.007574810426438461
2024-09-10,0.001351817955333967
2024-09-11,0.004696172326047598
2024-09-12,0.007426168546126166
2024-09-13,0.005939398887389036
2024-09-16,0.004676506409006542
2024-09-17,0.00048780676773895186
2024-09-18,-0.0023489948893164027
2024-09-19,0.012175233982465982
2024-09-20,-0.003995042354435952
2024-09-23,0.0025077824625500122
2024-09-24,0.005993143641559051
2024-09-25,-0.005638032935531478
2024-09-26,0.00796125712524689
2024-09-27,-0.0002657733748920088
2024-09-30,0.00044565591523615383
2024-10-01,-0.0041042337361300585
2024-10-02,3.6520728321032244e-05
2024-10-03,-0.00437166794597228
2024-10-04,0.005266996784477396
2024-10-07,-0.004996951543219797
2024-10-08,-4.3766245950782514e-05
2024-10-09,0.0012967546362095182
2024-10-10,-0.0008330575182784904
2024-10-11,0.006224478418624368
2024-10-14,0.0025964492428016683
2024-10-15,-0.005459424504555654
2024-10-16,0.005419635408231605
2024-10-17,-0.0017213432346334656
2024-10-18,0.003533595007079082
2024-10-21,-0.006773140989726012
2024-10-22,-0.001115284770332048
2024-10-23,-0.005634614230569923
2024-10-24,0.002279547947435967
2024-10-25,-0.0019431866581212985
2024-10-28,0.0032372485717181206
2024-10-29,-0.002532869662689685
2024-10-30,-0.0007141479587867371
2024-10-31,-0.009622150266074759
2024-11-01,0.00026779672282691843
2024-11-04,0.001529195933309091
2024-11-05,0.009578989045859321
2024-11-06,0.007869042779137515
2024-11-07,0.008075877447937628
2024-11-08,-0.0007716314568581573
2024-11-11,0.001162507012254288
2024-11-12,-0.008766821844198126
2024-11-13,-0.002118806870232348
2024-11-14,-0.0026690640926011035
2024-11-15,-0.005098344467534088
2024-11-18,0.004797495440527566
2024-11-19,0.0023587714641912115
2024-11-20,-0.00039694262352735216
2024-11-21,0.004754478182268107
2024-11-22,0.0040486729978538305
2024-11-25,0.006025911152391328
2024-11-26,-0.0009647623036996844
2024-11-27,0.00012625527201227672
2024-11-29,0.005557239894080412
2024-12-02,-0.000687504139264905
2024-12-03,-0.00022739968891156704
2024-12-04,0.0022625989070824246
2024-12-05,0.00028249564639044595
2024-12-06,0.00028824601155332804
2024-12-09,-0.001015940063535914
2024-12-10,-0.004541590191964562
2024-12-11,0.0045089641587890755
2024-12-12,-0.005669012976179699
2024-12-13,-0.0025019793582572113
2024-12-16,4.1562766199021465e-05
2024-12-17,-0.0044076267258796875
2024-12-18,-0.024279883687428505
2024-12-19,-0.001635856826909765
2024-12-20,0.007484776019834017
2024-12-23,0.0027838592643838257
2024-12-24,0.006341834818910708
2024-12-26,0.0011135714900664118
2024-12-27,-0.005792064811194908
2024-12-30,-0.005263262178224104
2024-12-31,-4.3678882835041045e-05
2025-01-02,-0.00040585077548371823
2025-01-03,0.0074106091884421415
2025-01-06,0.003114365210759562
2025-01-07,-0.0071505240839420114
2025-01-08,-0.0005553708870253748
2025-01-10,-0.011747243587392908
2025-01-13,0.0009672628256857108
2025-01-14,0.004200462021357243
2025-01-15,0.012772907088743235
2025-01-16,0.003054555369817935
2025-01-17,0.005337713698169133
2025-01-21,0.009912651551712658
2025-01-22,-0.0013288692954243396
2025-01-23,0.0038893320120157557
2025-01-24,0.0008967334281319017
2025-01-27,-0.0052867355552853375
2025-01-28,0.0021023800872208122
2025-01-29,-0.0027620871109571787
2025-01-30,0.006915974924373902
2025-01-31,-0.004685887116189613
2025-02-03,-0.005121757155416906
2025-02-04,0.005992217739185124
2025-02-05,0.004385759022054692
2025-02-06,0.0028232640125458895
2025-02-07,-0.006313539733783769
2025-02-10,0.004697584601576765
2025-02-11,-1.277147085991804e-05
2025-02-12,-0.0030205960843435187
2025-02-13,0.008636672741021178
2025-02-14,0.0019290828120513525
2025-02-18,0.0031058073520038305
2025-02-19,-0.0017089145576698606
2025-02-20,-0.0004649873921693915
2025-02-21,-0.010154579267580099
2025-02-24,-0.003355242874419306
2025-02-25,0.0005079399294904753
2025-02-26,0.0006753008247888493
2025-02-27,-0.00965821324084477
2025-02-28,0.006619692334754745
2025-03-03,-0.007312357664356461
2025-03-04,-0.007474351439376903
2025-03-05,0.009909917362006304
2025-03-06,-0.011500261488473907
2025-03-07,0.00577478192846419
2025-03-10,-0.01741763758684307
2025-03-11,-0.004787959733771018
2025-03-12,0.002922978822213751
2025-03-13,-0.00831659573721133
2025-03-14,0.015369171070445997
2025-03-17,0.00862478310940742
2025-03-18,-0.005022243084741473
2025-03-19,0.006429316523132877
2025-03-20,-0.0028119742475480104
2025-03-21,-0.0034592409255677745
2025-03-24,0.008409852783158289
2025-03-25,0.00037898197401401443
2025-03-26,-0.007029997809199484
2025-03-27,-0.000588763338449072
2025-03-28,-0.01086422162776839
2025-03-31,0.0014686352762603328
2025-04-01,0.002800971243526229
2025-04-02,0.005279255288861151
2025-04-03,-0.030948729472150095
2025-04-04,-0.043223789020429726
2025-04-07,-0.014004428832876059
2025-04-08,-0.012227450193836276
2025-04-09,0.06264356958717876
2025-04-10,-0.023602584831734028
2025-04-11,0.01385407157876517
2025-04-14,0.008950944652954807
