Date,Daily_PnL_Pct
1965-02-17,0.0017858520337174525
1965-02-18,0.00553636515118621
1965-02-19,0.004948833274351862
1965-02-23,0.0058884059125770315
1965-02-24,0.0030292655672851747
1965-02-25,0.003396678824543063
1965-02-26,0.0021477965191345747
1965-03-01,0.0017461864063288294
1965-03-02,0.006784021035602272
1965-03-03,-0.004350852733025672
1965-03-04,-0.0021260244119248057
1965-03-05,-0.0032916525617680235
1965-03-08,0.003859305098566329
1965-03-09,0.0035560641878739346
1965-03-10,-0.0009814814353413949
1965-03-11,0.0032367441233873053
1965-03-12,0.0031410577366745773
1965-03-15,0.00040053166034399485
1965-03-16,-0.003924954680755034
1965-03-17,-0.006495868656027816
1965-03-18,-0.0014264113947218648
1965-03-19,-0.002602865168315072
1965-03-22,9.257841898525335e-05
1965-03-23,0.00401579979912371
1965-03-24,0.0007991993377647352
1965-03-25,-0.004633665888612519
1965-03-26,-0.011571995235606631
1965-03-29,-0.004166412495114389
1965-03-30,0.0026798546699097177
1965-03-31,0.004577973495567202
1965-04-01,0.0034888477947672223
1965-04-02,0.0007579767893516721
1965-04-05,0.0011677857920863995
1965-04-06,0.0004991897872374526
1965-04-07,0.0009010705764825987
1965-04-08,0.005851314092810575
1965-04-09,0.006203438759760267
1965-04-12,0.006993505913077771
1965-04-13,0.0016041615031942614
1965-04-14,0.0051486609654283495
1965-04-15,0.0068406847986708106
1965-04-19,0.00036492094659374124
1965-04-20,0.001042766089662802
1965-04-21,0.001588591824944131
1965-04-22,0.005558141401113354
1965-04-23,0.0015678539016495236
1965-04-26,0.0026832147666921028
1965-04-27,-0.00024441973840587643
1965-04-28,-0.005468833066598832
1965-04-29,-0.0014911529832504792
1965-04-30,-0.002736958440309868
1965-05-03,0.00620422251868909
1965-05-04,0.007312860065453328
1965-05-05,0.004889983057069515
1965-05-06,0.006287991442199308
1965-05-07,-0.00026068043904977885
1965-05-10,-0.0010467894679439254
1965-05-11,-0.000986941658090449
1965-05-12,0.005803852249541932
1965-05-13,0.0019039518042185297
1965-05-14,0.0018302081353587752
1965-05-17,-0.0014341686130686193
1965-05-18,0.0010044960180000764
1965-05-19,0.004305747244085726
1965-05-20,-0.006056943047673257
1965-05-21,-0.006706899097920147
1965-05-24,-0.009585343801019202
1965-05-25,0.007294353945975971
1965-05-26,-0.007531783389001335
1965-05-27,-0.011581717259463753
1965-05-28,0.006049432290242956
1965-06-01,-0.001585766101574487
1965-06-02,-0.01053473390846458
1965-06-03,-0.0027557094384952617
1965-06-04,0.002778350406202392
1965-06-07,-0.005907600743359611
1965-06-08,-0.011994221589401667
1965-06-09,-0.010654616884343087
1965-06-10,-0.00833528860975834
1965-06-11,0.00428037894384916
1965-06-14,-0.012609876542346455
1965-06-15,0.011702044198016676
1965-06-16,0.007094999440666293
1965-06-17,0.002648754203222875
1965-06-18,-0.0002147850033448937
1965-06-21,-0.00057882809659756
1965-06-22,0.003203432604548807
1965-06-23,-0.005286702068309309
1965-06-24,-0.014410369289276095
1965-06-25,-0.006933631006236999
1965-06-28,-0.013605815867055324
1965-06-29,0.010445797065239059
1965-06-30,0.01054463027040911
1965-07-01,0.0011549566273522348
1965-07-02,0.003856756738157792
1965-07-06,-0.00031323633443919785
1965-07-07,-0.001110654745181363
1965-07-08,0.007372618469587624
1965-07-09,0.005459930323573567
1965-07-12,0.001691568469670556
1965-07-13,0.00023876328260193991
1965-07-14,0.002298118216556582
1965-07-15,-0.0006351643478644404
1965-07-16,-0.002989330411798299
1965-07-19,0.00018640601222524682
1965-07-20,-0.007940656731950223
1965-07-21,-0.0007108187694456231
1965-07-22,0.000706752406269856
1965-07-23,0.0015498316263664628
1965-07-26,0.006704891771807197
1965-07-27,-4.363648541762255e-05
1965-07-28,0.002847516149964976
1965-07-29,0.0023775196406819014
1965-07-30,0.006463171757039389
1965-08-02,0.001350527743978302
1965-08-03,0.0018490049597357909
1965-08-04,0.003125664397785311
1965-08-05,0.0014110486334217862
1965-08-06,-0.0010069512842773006
1965-08-09,8.589158545012173e-05
1965-08-10,-0.002011303458588076
1965-08-11,0.00333218729370622
1965-08-12,0.006657330612110841
1965-08-13,0.007649120218326472
1965-08-16,0.0001762749474644534
1965-08-17,0.0043718583965898904
1965-08-18,0.002191849314859982
1965-08-19,-0.004285503364818493
1965-08-20,-0.0009155475046687039
1965-08-23,0.0015093355330575591
1965-08-24,0.009051186734859105
1965-08-25,0.0022803741274672294
1965-08-26,0.0024568663781083843
1965-08-27,0.0017490154443727999
1965-08-30,-0.0012005517880361997
1965-08-31,-0.0009241778222912111
1965-09-01,0.0005343999385649352
1965-09-02,0.004054527601432696
1965-09-03,0.005846804827658836
1965-09-07,0.003271019540838469
1965-09-08,0.0019509920821512506
1965-09-09,0.002827717120286971
1965-09-10,0.006739428824907555
1965-09-13,0.006979818692530555
1965-09-14,-0.004672632501588153
1965-09-15,0.004507602939487066
1965-09-16,0.006250901563846625
1965-09-17,0.0005132518991369511
1965-09-20,0.0038769439832019885
1965-09-21,0.00037606897729720016
1965-09-22,0.00686125675446199
1965-09-23,-0.004629040351582063
1965-09-24,0.0035673526493822712
1965-09-27,0.018166859475665292
1965-09-28,-0.001211397724744683
1965-09-29,-0.007135708036487849
1965-09-30,-0.0030361375930154457
1965-10-01,-0.0015768556924684817
1965-10-04,0.0026977517529492897
1965-10-05,0.004007445766002754
1965-10-06,0.0010598337196418076
1965-10-07,-0.001143576341077126
1965-10-08,0.0016305924388343449
1965-10-11,0.0067267042818226755
1965-10-12,-0.0008055718521807929
1965-10-13,-0.0021470410000635903
1965-10-14,-0.003331250935527126
1965-10-15,0.0017185140797080665
1965-10-18,0.004593117071347244
1965-10-19,0.0026353713719547535
1965-10-20,0.0014512394714721222
1965-10-21,-0.00020727466443334268
1965-10-22,-3.460327618592886e-05
1965-10-25,-0.0036432500811406044
1965-10-26,0.006278596055884399
1965-10-27,0.0038093105370932377
1965-10-28,-0.0027080566463002493
1965-10-29,0.007441597158716559
1965-11-01,0.001862728712154489
1965-11-03,0.006090273380552657
1965-11-04,0.004992822754761607
1965-11-05,0.0007412514555545363
1965-11-08,-0.002889078096637024
1965-11-09,-0.00387329373657843
1965-11-10,0.0017602807130098518
1965-11-11,0.0036576999584644553
1965-11-12,0.006641558721412708
1965-11-15,0.006272810834254994
1965-11-16,0.0032005198916575436
1965-11-17,-0.0031986800429477887
1965-11-18,-0.002925660484973605
1965-11-19,0.006087363074068844
1965-11-22,0.0011881031241059554
1965-11-23,0.006253644253992578
1965-11-24,0.0015141951544092947
1965-11-26,0.008261523125830629
1965-11-29,0.0033497376283760224
1965-11-30,0.00020971562896287844
1965-12-01,-0.0040136434751154556
1965-12-02,-0.0012491649604899362
1965-12-03,-0.001306521226473448
1965-12-06,-0.010020033320671983
1965-12-07,0.009323215184348388
1965-12-08,0.0013845570600024223
1965-12-09,0.0034352168675775424
1965-12-10,0.0032642230635113686
1965-12-13,0.0012960431527497685
1965-12-14,-0.000993369520565596
1965-12-15,0.0002314089826122561
1965-12-16,0.0017695026840997088
1965-12-17,-0.00042359306017086324
1965-12-20,-0.005136258524285446
1965-12-21,0.0035183319107001216
1965-12-22,-0.001853357436155236
1965-12-23,-0.005599682793605164
1965-12-27,0.0016817690250998788
1965-12-28,-0.002689691960055379
1965-12-29,0.002329860920239841
1965-12-30,-0.001092495495331161
1965-12-31,0.001125460059559891
1966-01-03,0.0030210192019365957
1966-01-04,-0.0008034364103262589
1966-01-05,0.003313062299369782
1966-01-06,-0.00022861455454245604
1966-01-07,-0.0013107492123393112
1966-01-10,-0.0012509816752950256
1966-01-11,0.001279120684649845
1966-01-12,0.0006461908053543939
1966-01-13,0.003252050032275297
1966-01-14,0.001001218961799887
1966-01-17,0.006847967065556774
1966-01-18,0.00814809941439732
1966-01-19,-0.0011320164672419717
1966-01-20,-0.0005118067545830167
1966-01-21,-0.0003400428144094001
1966-01-24,0.007390015459166846
1966-01-25,0.00448398829754137
1966-01-26,0.0012013483587242839
1966-01-27,0.0027723459397253234
1966-01-28,-0.0056467412342881065
1966-01-31,0.0032572193141689526
1966-02-01,-0.007043335026473589
1966-02-02,0.0038999775560042164
1966-02-03,-0.00184468199188856
1966-02-04,0.0034814582180439616
1966-02-07,0.0013677359334578023
1966-02-08,-0.00027856713355037797
1966-02-09,0.009719010330407127
1966-02-10,-0.00014117445834581704
1966-02-11,-0.0005623769581482024
1966-02-14,-0.002481861811073644
1966-02-15,-0.001956711357045043
1966-02-16,0.0020789800843764657
1966-02-17,-0.005087047833409509
1966-02-18,-0.003109474073249921
1966-02-21,-0.005034951390787067
1966-02-23,-0.003944231786747692
1966-02-24,-0.008095549762513853
1966-02-25,-0.0006936902734125
1966-02-28,0.002122436745890886
1966-03-01,-0.011727007010819619
1966-03-02,-0.008894535535132964
