Ticker,EntryDate,ExitDate,EntryPrice,ExitPrice,Contracts,USD_Position,PnL_USD,PnL_pct_on_position,PnL_pct_on_capital,Capital_before,Capital_after,ATR_on_entry,StopPrice,Reason,Signal
SYY,1977-05-11,1977-05-13,0.0578364208340644,0.0535668842494487,398755,23062.56198968735,-1702.4990607984337,-7.382089906402084,-0.5977794927469845,284803.8585222982,283101.3594614998,0.0007142309930521,0.0562060722450622,stop_loss,0
BP,1977-04-13,1977-07-12,0.5667386054992676,0.5412733554840088,39482,22375.973622322083,-1005.4190011024475,-4.493297221710389,-0.3557965829894789,283101.3594614998,282095.94046039734,0.0071571033329021,0.5475018582146671,stop_loss,0
BK,1976-12-08,1977-07-18,0.5200160145759583,0.5087929368019104,35407,18412.207028090954,-397.3755147457123,-2.1582177201214843,-0.1415001514812502,282095.94046039734,281698.5649456516,0.0079312841385063,0.499364704407693,exit_min100,0
XOM,1977-07-18,1977-07-26,0.4131645560264587,0.3923171162605285,55459,22913.69311267137,-1156.1781619787216,-5.045795788106065,-0.4104309733355525,281698.5649456516,280542.3867836729,0.0050793216621285,0.3983814036953542,stop_loss,0
AEM,1977-02-18,1977-08-23,3.7273669242858887,3.219090223312378,1200,4472.840309143066,-609.9320411682129,-13.63634735453069,-0.2156673852773845,280542.3867836729,279932.4547425047,0.2355018399214724,3.0818546012918064,exit_min100,0
CVX,1976-12-22,1977-08-25,0.9357790946960448,0.9034091234207152,16632,15563.877902984617,-538.3773622512817,-3.459146657453792,-0.19096361526229227,279932.4547425047,279394.0773802534,0.0169499776567436,0.8856354024374451,exit_min100,0
GE,1977-06-08,1977-08-25,1.425966501235962,1.3270732164382937,12927,18433.46896147728,-1278.3934925794572,-6.935175876288264,-0.4515674156461659,279394.0773802534,278115.68388767395,0.0218993757333713,1.362955849100081,stop_loss,0
SYY,1977-09-08,1977-09-12,0.0624945610761642,0.0578364208340644,778801,48670.826660677754,-3627.7642786875635,-7.453673026717903,-1.3044083771099921,278115.68388767395,274487.9196089864,0.0003571070730686,0.0619822166860103,stop_loss,0
MMC,1977-07-20,1977-09-13,1.57999849319458,1.525404930114746,24920,39373.562450408936,-1360.471591949463,-3.4552920977444677,-0.48295297216439137,274487.9196089864,273127.44801703695,0.0113040731494784,1.5483984003577351,stop_loss,0
PBI,1977-01-18,1977-09-21,0.1635631471872329,0.1628710180521011,105516,17258.529038608067,-73.03069782256495,-0.4231571396333497,-0.025983395940644492,273127.44801703695,273054.4173192144,0.0026637327429302,0.1554317510043613,exit_min100,0
BA,1977-04-20,1977-09-30,0.5564660429954529,0.6046246886253357,31107,17309.989199459553,1498.0709896087646,8.654372757526255,0.5301357330565851,273054.4173192144,274552.48830882314,0.0090839492046769,0.5319213098247879,exit_min100,0
IFF,1977-08-29,1977-10-10,1.9759119749069207,1.8451200723648071,6850,13534.997028112406,-895.9245324134781,-6.619318279513682,-0.3221409594344655,274552.48830882314,273656.56377640966,0.0405979216229721,1.8567097351740995,stop_loss,0
BMY,1977-08-31,1977-10-12,0.3719281852245331,0.3494459092617035,42555,15827.403922230005,-956.7332535982132,-6.044789520121213,-0.3440055016762812,273656.56377640966,272699.83052281145,0.0065353065011551,0.3524816691192435,stop_loss,0
RTX,1976-04-06,1977-10-12,0.3062493503093719,0.3643307089805603,56960,17443.962993621823,3308.314189910892,18.965381840815287,1.2634751202332417,272699.83052281145,276008.14471272234,0.0045969292657393,0.2926858678783729,exit_min100,0
MO,1977-09-20,1977-10-14,0.0273533575236797,0.0260559804737567,761003,20815.987135592823,-987.3078271225518,-4.743026697179182,-0.3614824633300737,276008.14471272234,275020.83688559977,0.0003589044072724,0.0262835164203671,stop_loss,0
HON,1977-01-06,1977-10-19,1.5041009187698364,1.5443669557571411,9343,14052.814884066582,376.2055835723877,2.6770834646013775,0.13385156035221082,275020.83688559977,275397.04246917216,0.0300820583513432,1.419763585802599,exit_min100,0
DIS,1977-11-30,1977-12-06,0.5751354098320007,0.5263662338256836,18954,10901.116557955742,-924.370962023735,-8.479598920985024,-0.33565028648672174,275397.04246917216,274472.6715071484,0.0145296855473183,0.5329590159980051,stop_loss,0
IFF,1977-11-23,1977-12-06,2.0404860973358154,1.8885362148284912,5663,11555.272769212723,-860.492184638977,-7.446749218518047,-0.3124551291197327,274472.6715071484,273612.17932250944,0.0486245250021342,1.8959148773102072,stop_loss,0
AIG,1977-12-12,1978-01-06,9.705867767333984,9.456992149353027,2971,28836.133136749268,-739.4094610214233,-2.5641768870844444,-0.27023996623698315,273612.17932250944,272872.769861488,0.0920814895629882,9.466954498291017,stop_loss,0
LMT,1977-05-09,1978-01-06,0.3843303918838501,0.4344601333141327,24701,9493.345009922981,1238.2547430694103,13.043397683062361,0.4347745671333534,272872.769861488,274111.02460455743,0.011529969444315,0.3502417661484118,exit_min100,0
CVS,1977-11-11,1978-01-09,0.633311927318573,0.6039919257164001,27954,17703.60161626339,-819.6113247871399,-4.62963041392778,-0.29761079401529406,274111.02460455743,273291.4132797703,0.0098515542846312,0.6051645912231716,stop_loss,0
JNJ,1977-12-01,1978-01-09,0.4963674247264862,0.4691129028797149,36659,18196.333423048258,-999.1235163807889,-5.490795827665238,-0.3627938439072491,273291.4132797703,272292.2897633895,0.0075123863687759,0.4735418071281212,stop_loss,0
SPGI,1976-12-17,1978-01-10,0.4204230010509491,0.4428881704807281,33655,14149.336100369692,756.0652771592122,5.343468215017225,0.2692248195417941,272292.2897633895,273048.3550405487,0.0083443417262894,0.3957751240836101,exit_min100,0
MCD,1977-11-22,1978-01-11,0.5376425981521606,0.5049396753311157,32092,17254.02625989914,-1049.5021991729736,-6.082650990349824,-0.38108695349931165,273048.3550405487,271998.85284137574,0.0085813423245221,0.512055458672114,stop_loss,0
TGT,1977-08-18,1978-01-11,0.3456125855445862,0.3377321362495422,63571,21970.937675654888,-500.9680421352422,-2.2801395622288103,-0.17857124831604865,271998.85284137574,271497.8847992405,0.0044129971473838,0.3329139445087168,exit_min100,0
PEP,1977-11-15,1978-02-13,0.4026294648647308,0.3814931809902191,41308,16631.817934632298,-873.0976142883278,-5.249562120748591,-0.3170323132232119,271497.8847992405,270624.7871849522,0.0066668473901137,0.3815052986786209,stop_loss,0
MMC,1978-05-02,1978-05-09,1.6506500244140625,1.5671539306640625,10533,17386.29670715332,-879.46435546875,-5.058376549543803,-0.3249755370219287,270624.7871849522,269745.3228294834,0.025691037624459,1.5766598259560616,stop_loss,0
HAL ,1978-06-05,1978-06-16,2.7570619583129883,2.613034963607788,5355,14764.066786766052,-771.264556646347,-5.223930288216247,-0.2859232362423179,269745.3228294834,268974.0582728371,0.0503658086901665,2.613413634644222,stop_loss,0
CAT,1978-05-15,1978-06-21,2.5701398849487305,2.408812999725342,4927,12663.079213142395,-794.857563495636,-6.276969054025121,-0.2946696369590425,268974.0582728371,268179.20070934144,0.0547407941655046,2.409255346212209,stop_loss,0
WFC,1978-04-25,1978-06-21,0.2055192291736602,0.1933865696191787,65838,13530.97501033544,-798.7900397479534,-5.903418187808411,-0.2951651428743809,268179.20070934144,267380.4106695935,0.0041104135758102,0.1934297621455181,stop_loss,0
IBM,1978-06-13,1978-06-23,4.165309429168701,3.9868485927581774,5024,20926.514572143555,-896.5872421264716,-4.284455679590182,-0.3323828686709943,267380.4106695935,266483.823427467,0.0536898505711224,4.009707571714342,stop_loss,0
XRX,1978-06-05,1978-06-23,3.8974766731262207,3.585325241088867,3371,13138.39386510849,-1052.2624773979187,-8.0090647928618,-0.3900947999247034,266483.823427467,265431.5609500691,0.0800095506882022,3.658630808870456,stop_loss,0
DIS,1978-06-05,1978-06-26,0.5835437178611755,0.5297295451164246,20050,11700.05154311657,-1078.974163532257,-9.221960771335613,-0.39999735758692617,265431.5609500691,264352.58678653685,0.0134534868003228,0.545604990754138,stop_loss,0
GE,1978-05-15,1978-06-26,1.4169814586639404,1.3278549909591677,9652,13676.705039024353,-860.2486662864663,-6.289882422936522,-0.3189114299602752,264352.58678653685,263492.3381202504,0.0279443138776228,1.3363120456572206,stop_loss,0
MRK,1978-05-22,1978-06-26,0.3544832766056061,0.3299627304077148,34681,12293.834515959024,-850.3970626890679,-6.917264597836745,-0.31525924296623936,263492.3381202504,262641.9410575613,0.0077777126826927,0.3319578377511588,stop_loss,0
TRV,1978-06-09,1978-06-26,3.07460355758667,2.871058225631714,4371,13439.092150211334,-889.6966459751129,-6.6202138956322445,-0.329828386510162,262641.9410575613,261752.2444115862,0.0617063604546255,2.8984834236326766,stop_loss,0
MMC,1978-06-06,1978-07-03,1.6891855001449585,1.5992662906646729,12499,21113.129566311836,-1123.9001992940903,-5.323228826707853,-0.41665233988303535,261752.2444115862,260628.3442122921,0.0215803326822135,1.6252150955665192,stop_loss,0
AXP,1978-08-03,1978-08-15,0.919624924659729,0.8715216517448425,15884,14607.322303295135,-764.0723869800568,-5.230749148375376,-0.29316549943535286,260628.3442122921,259864.27182531205,0.0164078990567069,0.8782262464071247,stop_loss,0
MRK,1978-08-03,1978-08-16,0.3857097327709198,0.3631092607975006,34735,13397.6275677979,-785.0273939967155,-5.859450787269097,-0.3012056867296366,259864.27182531205,259079.24443131534,0.0075032755049724,0.364013501634604,stop_loss,0
GT,1978-07-31,1978-08-30,2.9744420051574707,2.821669340133667,5963,17736.597676753998,-910.9834015369415,-5.136178979415527,-0.3495335107508144,259079.24443131534,258168.2610297784,0.0437066821429708,2.857890550671023,stop_loss,0
DIS,1978-08-08,1978-08-31,0.6154957413673401,0.5784987807273865,20609,12684.751733839512,-762.470361828804,-6.010920653612304,-0.29255082141324645,258168.2610297784,257405.7906679496,0.0126462908578682,0.5797766783979276,stop_loss,0
BK,1978-08-23,1978-09-05,0.5387216806411743,0.5200160145759583,50180,27033.053934574127,-938.6503231525421,-3.4722319032998645,-0.36230240103289646,257405.7906679496,256467.14034479705,0.0051628995711996,0.5234574777704055,stop_loss,0
C,1978-06-16,1978-09-19,7.071921825408936,6.580519676208496,3322,23492.924304008488,-1632.4379396438628,-6.9486366129623445,-0.6051774772294349,256467.14034479705,254834.7024051532,0.0811882762650813,6.833484986614332,stop_loss,0
GE,1978-08-03,1978-09-20,1.4779889583587646,1.4078826904296875,10849,16034.702209234238,-760.582900762558,-4.74335532296038,-0.29182662502088913,254834.7024051532,254074.11950439063,0.024021497093314,1.4107286928156102,stop_loss,0
MRK,1978-09-07,1978-09-21,0.3907144963741302,0.3687131404876709,37151,14515.434254795311,-817.3723725378493,-5.631056971429033,-0.31870452153791146,254074.11950439063,253256.74713185278,0.0069033547199812,0.3695588252837277,stop_loss,0
BP,1978-09-12,1978-09-22,0.5274966359138489,0.4807562530040741,19821,10455.510820448399,-926.4411296546459,-8.860792605587054,-0.3612319022269789,253256.74713185278,252330.30600219814,0.0129386672936064,0.4880924260652918,stop_loss,0
TRV,1978-08-04,1978-09-27,3.1924469470977783,2.988899707794189,4109,13117.764505624771,-836.3756062984485,-6.375900451176865,-0.32090738588938256,252330.30600219814,251493.9303958997,0.0634202163768258,3.0150421555860043,stop_loss,0
WFC,1978-09-11,1978-10-02,0.23178231716156,0.2173602283000946,54596,12654.38738775253,-787.3883634805649,-6.222255881328826,-0.3070133516605643,251493.9303958997,250706.54203241912,0.0046974945768371,0.2174426088617282,stop_loss,0
MSI,1978-05-12,1978-10-04,2.4486336708068848,2.2531843185424805,4668,11430.221975326538,-912.3575763702393,-7.981976013586342,-0.3382292477956981,250706.54203241912,249794.18445604888,0.0577825823029639,2.2869458211089144,stop_loss,0
AVY,1978-08-03,1978-10-12,0.9013857245445251,0.8143551349639893,11270,10158.617115616798,-980.8347445726395,-9.655199456871019,-0.3763346413979098,249794.18445604888,248813.34971147624,0.0231252542920979,0.8417076582078369,stop_loss,0
BK,1978-10-11,1978-10-17,0.5480743050575256,0.5237569808959961,37510,20558.267182707787,-912.1428292989731,-4.436866303917897,-0.36515775228524744,248813.34971147624,247901.20688217727,0.0066593583743415,0.5296675270600104,stop_loss,0
PEP,1978-04-17,1978-10-17,0.4421298205852508,0.4241016209125519,42263,18685.732607394453,-761.9258027672744,-4.077580573243137,-0.28154324320874347,247901.20688217727,247139.28107941,0.0064032319882101,0.4247496136741322,stop_loss,0
XRX,1978-07-31,1978-10-17,4.120446681976318,3.840360641479492,3135,12917.600347995758,-878.06973695755,-6.797467898856214,-0.3369049285914687,247139.28107941,246261.21134245244,0.0831227990182401,3.865727071111488,stop_loss,0
AEM,1978-10-03,1978-10-19,4.532139778137207,3.812079906463623,1104,5003.482315063477,-794.9460983276367,-15.88785666203662,-0.31708231140806903,246261.21134245244,245466.2652441248,0.2270305119741105,3.876462134798565,stop_loss,0
CVS,1978-04-07,1978-10-19,0.6567682027816772,0.6597001552581787,26831,17621.747648835182,78.6672168970108,0.4464211976285496,0.029068740419275613,245466.2652441248,245544.93246102182,0.010086102993788,0.6275654703323214,exit_min100,0
FNMA,1978-05-23,1978-10-19,0.8787629008293152,0.8408305048942566,14815,13018.872375786304,-561.9684457778931,-4.316567745322503,-0.20833297122009242,245544.93246102182,244982.96401524392,0.0182074434365116,0.8241406688534983,exit_min100,0
IP,1978-08-01,1978-10-19,1.98607873916626,1.845586895942688,7075,14051.50707960129,-993.9797908067719,-7.073830480786948,-0.3813782395045782,244982.96401524392,243988.98422443715,0.0368367145282722,1.8735714097050484,stop_loss,0
MCD,1978-05-17,1978-10-19,0.5536138415336609,0.519064724445343,21632,11975.774620056152,-747.3665008544922,-6.2406526889948095,-0.2770637477658628,243988.98422443715,243241.61772358266,0.012469661601689,0.5180953614289427,exit_min100,0
TXN,1978-07-28,1978-10-19,0.7949899435043335,0.753947377204895,23846,18957.330192804337,-978.7010359764099,-5.162652261803706,-0.3755159627531605,243241.61772358266,242262.91668760625,0.010929625215718,0.7631677759626625,stop_loss,0
BMY,1978-05-12,1978-10-20,0.390057235956192,0.3552893102169037,27623,10774.551028817892,-960.3944126963615,-8.913544611999756,-0.3560374662375386,242262.91668760625,241302.5222749099,0.0097650417184148,0.3612530696413101,stop_loss,0
CAT,1978-07-31,1978-10-20,2.6591498851776123,2.5145065784454346,6037,16053.287856817245,-873.211642742157,-5.439456705258891,-0.3350409355441753,241302.5222749099,240429.31063216773,0.043169639961823,2.531643672926156,stop_loss,0
JNJ,1978-05-01,1978-10-23,0.5101796388626099,0.512177050113678,37871,19321.013103365898,75.64396148920059,0.39151136166882844,0.02795160128384822,240429.31063216773,240504.95459365693,0.0071458506769297,0.4891408864742144,exit_min100,0
BAC,1978-04-12,1978-10-24,0.5119847059249878,0.5222247242927551,15016,7687.962344169617,153.7641158103943,2.0000633318268743,0.05681819371013779,240504.95459365693,240658.71870946733,0.0180218664066678,0.459762259260327,exit_min100,0
LLY,1978-03-20,1978-10-24,0.6402159333229065,0.700417697429657,28038,17950.374338507652,1687.9370620250702,9.40335298971487,0.623718573447409,240658.71870946733,242346.6557714924,0.0096519397771362,0.6114936589530606,exit_min100,0
LMT,1978-04-05,1978-10-24,0.6475129723548889,0.6266257762908936,13842,8962.874563336372,-289.1205679178238,-3.2257571594330168,-0.10683447400560211,242346.6557714924,242057.53520357457,0.0195507362619364,0.5933724343974175,exit_min100,0
PG,1978-05-01,1978-10-25,0.6851809620857239,0.6803916096687317,25705,17612.576630413532,-123.11030387878418,-0.6989908771564768,-0.045491141132850965,242057.53520357457,241934.4248996958,0.0105278312923378,0.6539727723714103,exit_min100,0
RTX,1978-04-17,1978-10-25,0.4458228945732116,0.4456130862236023,42755,19061.15785747766,-8.970355987546455,-0.04706091862109729,-0.0033146838029348273,241934.4248996958,241925.45454370824,0.0063296350075726,0.4299712908209624,exit_min100,0
F,1978-03-28,1978-10-26,0.2584753930568695,0.2552202045917511,85364,22064.49345290661,-277.8759081363678,-1.2593804101120778,-0.10267940014912973,241925.45454370824,241647.57863557187,0.0031702373474225,0.248879001348151,exit_min100,0
HPQ,1978-06-06,1978-10-26,0.2221847474575042,0.2098317891359329,53867,11968.425791293379,-665.416805908081,-5.559768824335686,-0.24668335262617952,241647.57863557187,240982.1618296638,0.0050075719519332,0.2063968215737653,exit_min100,0
SYY,1978-03-17,1978-10-26,0.0667645335197448,0.071422204375267,1584460,105785.73278069485,7379.893163740701,6.97626510659997,2.726983452072735,240982.1618296638,248362.05499340448,0.0001707992965065,0.0667645335197448,exit_min100,0
CVX,1978-09-05,1978-10-27,1.0887995958328247,1.0240603685379028,15130,16473.537884950638,-979.504508972168,-5.945926830125495,-0.3819220301108797,248362.05499340448,247382.55048443231,0.0169500049479312,1.0400683858449578,stop_loss,0
DD,1978-08-24,1978-10-27,0.646477997303009,0.589195191860199,14050,9083.015862107277,-804.8234164714813,-8.86075097401361,-0.3106475851580031,247382.55048443231,246577.72706796083,0.0184387079421528,0.5925109982759741,stop_loss,0
IFF,1978-05-05,1978-10-27,2.0897486209869385,1.915807008743286,5858,12241.747421741486,-1018.9499645233167,-8.323566313038363,-0.3765176039942488,246577.72706796083,245558.77710343752,0.0461945422663783,1.95644428503422,stop_loss,0
WMT,1977-09-26,1978-10-27,0.011755708605051,0.0159505009651184,1235546,14524.718744136344,5182.858921311837,35.683024316076114,1.8981047705420613,245558.77710343752,250741.63602474934,0.0002209989097329,0.0111358132322292,exit_min100,0
SPGI,1978-04-13,1978-10-30,0.5263308882713318,0.5487962365150452,28877,15198.857060611248,648.7318612337112,4.268293718709539,0.23971634970389857,250741.63602474934,251390.36788598305,0.0093713162986937,0.5001425550435475,exit_min100,0
IBM,1978-07-28,1978-10-31,4.231755256652832,4.0532708168029785,4827,20426.68262386322,-861.5443911552429,-4.21774013441005,-0.33056434969079224,251390.36788598305,250528.8234948278,0.0539933330482492,4.072053669207458,stop_loss,0
HAL ,1978-08-23,1978-11-06,2.8959429264068604,2.687516689300537,4787,13862.87878870964,-997.7363970279694,-7.1971804142192815,-0.38510857912142776,250528.8234948278,249531.08709779984,0.0541125991752752,2.737925802804147,stop_loss,0
PBI,1978-04-05,1978-11-14,0.2031695246696472,0.2222916483879089,72816,14793.99210834503,1392.3965606689453,9.411905525375527,0.5145118357977108,249531.08709779984,250923.4836584688,0.0037165266697635,0.1927632386939738,exit_min100,0
HPQ,1979-01-15,1979-01-17,0.2557366192340851,0.2429161816835403,62215,15910.653765648603,-797.6235222071443,-5.013141093731976,-0.31787519867721403,250923.4836584688,250125.86013626165,0.0040331656218007,0.2442045002227081,stop_loss,0
SONY,1979-01-08,1979-01-18,0.5363004803657532,0.5139544606208801,32391,17371.30885952711,-723.8099255561829,-4.166697693358995,-0.2884584236608792,250125.86013626165,249402.05021070546,0.0077465174838878,0.5139547023685809,stop_loss,0
SPGI,1979-01-10,1979-01-31,0.7927057147026062,0.7156816720962524,14807,11737.59351760149,-1140.4949988722801,-9.716599890446144,-0.4545190359402967,249402.05021070546,248261.55521183318,0.0169453063220789,0.7557341797840925,stop_loss,0
GT,1979-01-22,1979-02-12,3.089908599853516,2.87073826789856,3852,11902.327926635744,-844.2441186904907,-7.093100810986652,-0.3385072889245447,248261.55521183318,247417.3110931427,0.0647411136480123,2.890640574832061,stop_loss,0
PFE,1978-03-20,1979-02-23,0.1213137656450271,0.1306538581848144,123642,14999.476611882441,1154.8277218043804,7.699120120561654,0.42672651452844945,247417.3110931427,248572.13881494707,0.0021887749002538,0.1147500826999188,exit_min100,0
KO,1978-04-14,1979-04-12,0.211696058511734,0.2118630409240722,83762,17732.085253059864,13.986780822272419,0.0788783756826279,0.005168329541341489,248572.13881494707,248586.12559576935,0.0032308577914521,0.2024770415593439,exit_min100,0
SONY,1979-04-11,1979-05-02,0.610786497592926,0.5660946369171143,18539,11323.370878875256,-828.5424050688744,-7.317100304597397,-0.33332070481386256,248586.12559576935,247757.58319070048,0.0134074982910217,0.5777146343341419,stop_loss,0
BA,1978-02-09,1979-05-07,0.761648952960968,1.5084670782089231,15500,11805.558770895004,11575.680941343304,98.05280009178021,4.263635773775166,247757.58319070048,259333.26413204378,0.0175149434137821,0.7105843122998048,exit_min100,0
HPQ,1979-03-27,1979-05-07,0.2575060129165649,0.2416230142116546,64788,16683.299564838406,-1029.027720093727,-6.168010806822039,-0.4139754861504414,259333.26413204378,258304.23641195006,0.0038366678455395,0.2464020731809549,stop_loss,0
MMM,1978-05-12,1979-05-07,1.18768572807312,1.259638786315918,10073,11963.558338880537,724.783155679705,6.058257377524729,0.26869164887721475,258304.23641195006,259029.01956762976,0.0267789257006806,1.1100380510353631,exit_min100,0
SYY,1979-04-18,1979-05-07,0.1071333140134811,0.0982055738568306,122213,13093.083705529565,-1091.0859077647278,-8.333299719942465,-0.4389166552034217,259029.01956762976,257937.93365986503,0.0020340297569241,0.1015435602509438,stop_loss,0
CVX,1979-03-19,1979-05-10,1.1623668670654297,1.0829136371612549,12955,15058.462762832642,-1029.3165934085846,-6.835469261504885,-0.41409169922091443,257937.93365986503,256908.61706645644,0.0191863767770498,1.1062202282831968,stop_loss,0
MRK,1978-12-08,1979-05-16,0.4036950170993805,0.3904817700386047,31033,12527.867465645075,-410.04669603705577,-3.2730765803638873,-0.16341503396117724,256908.61706645644,256498.5703704194,0.008085465344884,0.3790857814827492,exit_min100,0
USB,1979-02-15,1979-05-16,0.2261087298393249,0.2050704956054687,34984,7910.187804698942,-736.0015864372253,-9.304476766025875,-0.2974737633294181,256498.5703704194,255762.56878398216,0.0070722916460134,0.2064218641318995,stop_loss,0
MO,1978-05-12,1979-05-30,0.0300411656498909,0.0286583453416824,416239,12504.304748944938,-575.5837422683979,-4.603084728217003,-0.21338043463769227,255762.56878398216,255186.98504171378,0.0006480531855006,0.0282485838250697,exit_min100,0
IBM,1978-12-26,1979-06-18,4.799661636352539,4.614143371582031,3374,16194.058361053467,-625.9386253356934,-3.8652363192729307,-0.24945398342534433,255186.98504171378,254561.04641637809,0.0743601356591156,4.602169109478213,exit_min100,0
TRV,1979-06-12,1979-07-02,3.428129911422729,3.224586009979248,4135,14175.317183732985,-841.654032468794,-5.937461727026763,-0.32981855729484566,254561.04641637809,253719.3923839093,0.0617064928436243,3.253294486813556,stop_loss,0
HPQ,1979-06-22,1979-07-12,0.26589435338974,0.2527009844779968,65655,17457.29377180338,-866.2106359004974,-4.961883824740242,-0.34027619232978085,253719.3923839093,252853.1817480088,0.0038772205635276,0.2543849415268021,stop_loss,0
TXN,1979-06-12,1979-07-12,0.8480978608131409,0.8035977482795715,18279,15502.380797803402,-813.4175570011139,-5.247049260435988,-0.3187535433549441,252853.1817480088,252039.76419100768,0.0139604943338699,0.8083104790316646,stop_loss,0
PBI,1979-07-06,1979-07-13,0.2946172654628753,0.2828325927257538,65462,19286.235431730744,-771.4482467174494,-3.9999939306362586,-0.30405568903071917,252039.76419100768,251268.31594429023,0.003875824885742,0.2839325849189387,stop_loss,0
HON,1979-07-09,1979-07-18,1.470562219619751,1.3789712190628052,10475,15404.139250516891,-959.4157308340073,-6.228298220569602,-0.3781404810327982,251268.31594429023,250308.90021345622,0.0242210609200947,1.3985096572548747,stop_loss,0
C,1979-07-09,1979-07-19,7.029187679290772,6.73007345199585,3373,23709.450042247776,-1008.9122886657744,-4.255317128267411,-0.3976488667997295,250308.90021345622,249299.98792479045,0.0752061606366818,6.826643807548868,stop_loss,0
AVY,1979-07-13,1979-07-23,0.9262516498565674,0.8516541123390198,10782,9986.84528875351,-804.3106495141983,-8.053700906130558,-0.31912053722786915,249299.98792479045,248495.67727527625,0.023373933685376,0.8553838981751926,stop_loss,0
AXP,1979-08-07,1979-08-30,0.8705987930297852,0.8288581371307373,16940,14747.94355392456,-707.0867109298706,-4.794476655978985,-0.28454688575792836,248495.67727527625,247788.59056434638,0.0146689158047284,0.8298120979017383,stop_loss,0
JNJ,1979-08-30,1979-09-05,0.5345008373260498,0.5129480957984924,36830,19685.665838718414,-793.787470459938,-4.0323120231914675,-0.3203486765278667,247788.59056434638,246994.80309388644,0.0067278683974316,0.5140123428329011,stop_loss,0
MRK,1979-08-16,1979-09-06,0.4407592713832855,0.4171966910362243,37941,16722.847515553236,-893.9878609478495,-5.345906910389441,-0.35975992449861244,246994.80309388644,246100.8152329386,0.0065493699886082,0.4204593286352359,stop_loss,0
BAC,1979-08-02,1979-09-11,0.6297413110733032,0.5939024686813354,20223,12735.258533835411,-724.7689096927643,-5.691041982125269,-0.2916625824802121,246100.8152329386,245376.04632324583,0.0122876507735399,0.5947215011458423,stop_loss,0
GE,1979-08-07,1979-09-13,1.4822431802749634,1.43647301197052,16040,23775.180611610413,-734.1534996032715,-3.0878987276536343,-0.29543914310831154,245376.04632324583,244641.89282364256,0.0154914780465334,1.4387261621999707,stop_loss,0
BMY,1979-09-20,1979-10-01,0.4290720224380493,0.4119090139865875,41516,17813.354083538055,-712.5394588708878,-4.000029727862258,-0.29125815315063114,244641.89282364256,243929.35336477167,0.0058926289818183,0.4119090146626205,stop_loss,0
MO,1979-08-07,1979-10-02,0.0337422862648963,0.0320655182003974,434507,14661.259578101297,-728.5674614012241,-4.969337440075371,-0.2931912013077549,243929.35336477167,243200.78590337044,0.0005719021394946,0.0321089344104382,stop_loss,0
PBI,1979-08-22,1979-10-03,0.3162634968757629,0.297737717628479,44952,14216.676711559294,-832.770828723905,-5.85770391786989,-0.33512487535201096,243200.78590337044,242368.01507464654,0.0055279075931233,0.3008648097582327,stop_loss,0
F,1979-09-14,1979-10-08,0.2851875722408294,0.2706041038036346,58518,16688.606352388855,-853.3954060077667,-5.113640935545281,-0.3488345336761118,242368.01507464654,241514.61966863877,0.004180598557437,0.2727430241807471,stop_loss,0
LMT,1979-08-06,1979-10-09,0.902340292930603,0.8187901377677917,10116,9128.07440328598,-845.1933696269989,-9.259273448984388,-0.34012397273644257,241514.61966863877,240669.42629901177,0.024563722411348,0.835667342338156,stop_loss,0
MCD,1979-08-10,1979-10-09,0.5363764762878418,0.5084952712059021,33208,17811.99002456665,-925.8790583610535,-5.19806634230124,-0.37259362758869713,240669.42629901177,239743.54724065072,0.007482826114043,0.5144088509808598,stop_loss,0
RTX,1979-08-07,1979-10-09,0.4859760105609894,0.4565792083740234,38466,18693.553222239017,-1130.777392923834,-6.049023315581281,-0.45504912009845216,239743.54724065072,238612.7698477269,0.006460107093483,0.4674765972323793,stop_loss,0
WFC,1979-07-25,1979-10-09,0.2338593602180481,0.2204512655735016,70091,16391.43641704321,-939.7867617309093,-5.733400891905689,-0.3781903862616657,238612.7698477269,237672.98308599598,0.0035453201798054,0.2239922529322311,stop_loss,0
BK,1979-08-28,1979-10-10,0.5387216806411743,0.50505131483078,28630,15423.60171675682,-963.9825731515884,-6.2500484053882115,-0.38792730067642855,237672.98308599598,236709.0005128444,0.0086794777642253,0.5156013758078184,stop_loss,0
PFE,1979-08-17,1979-10-10,0.1592912524938583,0.1500292420387268,95483,15209.606661871074,-884.3645442873213,-5.81451291902461,-0.35588729509674655,236709.0005128444,235824.63596855706,0.002602499388273,0.1517529812582416,stop_loss,0
TRV,1979-09-10,1979-10-10,3.513833999633789,3.2995758056640625,4285,15056.778688430786,-918.0963611602783,-6.097561637574698,-0.3730570174224269,235824.63596855706,234906.5396073968,0.0574210607016058,3.3518551015623985,stop_loss,0
AEM,1979-09-18,1979-10-15,5.082774639129639,4.447425842285156,1069,5433.486089229584,-679.1878638267517,-12.500038698416066,-0.2776253306363864,234906.5396073968,234227.35174357003,0.2287247347043954,4.467759460452204,stop_loss,0
PEP,1979-08-06,1979-10-15,0.4340307116508484,0.4082214832305908,29865,12962.327203452587,-770.7926067709923,-5.946406032442133,-0.3101835071026732,234227.35174357003,233456.55913679904,0.008320579479084,0.4088289334505248,stop_loss,0
DD,1979-08-13,1979-10-19,0.7162965536117554,0.6708242297172546,19080,13666.938242912292,-867.611939907074,-6.348253899201013,-0.3491456871283756,233456.55913679904,232588.94719689197,0.013023561787161,0.6793570085062456,stop_loss,0
