Date,VXX_Price,EMA8,EMA32,Signal,VXX_Close,Capital,Position,Portfolio_Value
2019-10-04,1541.760009765625,1604.975831951023,1671.8384017818034,0,13225.0,9898.875486822935,0.0,9898.875486822935
2019-10-07,1553.280029296875,1602.9485454981611,1669.4902614169243,0,13425.0,9898.875486822935,0.0,9898.875486822935
2019-10-08,1679.3599853515625,1605.9450726567063,1669.6857381997606,0,15035.0,9898.875486822935,0.0,9898.875486822935
2019-10-09,1623.0400390625,1606.61546351882,1668.761890952245,0,14210.0,9898.875486822935,0.0,9898.875486822935
2019-10-10,1563.52001953125,1604.9254460526322,1666.677517459863,0,13530.0,9898.875486822935,0.0,9898.875486822935
2019-10-11,1473.280029296875,1599.7628805285017,1662.8471868887173,0,12305.0,9898.875486822935,0.0,9898.875486822935
2019-10-14,1425.280029296875,1592.920415569096,1658.1420711806302,0,11720.0,9898.875486822935,0.0,9898.875486822935
2019-10-15,1388.1600341796875,1584.890596459688,1652.7949837498063,0,11240.0,9898.875486822935,0.0,9898.875486822935
2019-10-16,1370.8800048828125,1576.498024008626,1647.2115790744715,0,11030.0,9898.875486822935,0.0,9898.875486822935
2019-10-17,1362.56005859375,1568.1082996515363,1641.573995024862,0,10930.0,9898.875486822935,0.0,9898.875486822935
2019-10-18,1359.3599853515625,1559.9220910383958,1635.984704466624,0,10890.0,9898.875486822935,0.0,9898.875486822935
2019-10-21,1323.52001953125,1550.651421339883,1629.7963143832649,0,10460.0,9898.875486822935,0.0,9898.875486822935
2019-10-22,1344.6400146484375,1542.5725424555008,1624.148786770742,0,10700.0,9898.875486822935,0.0,9898.875486822935
2019-10-23,1328.0,1534.1579327567065,1618.2835705366692,0,10520.0,9898.875486822935,0.0,9898.875486822935
2019-10-24,1309.43994140625,1525.3454623157484,1612.1669516536049,0,10275.0,9898.875486822935,0.0,9898.875486822935
2019-10-25,1266.56005859375,1515.1970148986156,1605.3222598259313,0,9785.0,9898.875486822935,0.0,9898.875486822935
2019-10-28,1278.719970703125,1505.923405135888,1598.8539698287252,0,9925.0,9898.875486822935,0.0,9898.875486822935
2019-10-29,1277.43994140625,1496.9632691302857,1592.4884501397637,0,9915.0,9898.875486822935,0.0,9898.875486822935
2019-10-30,1246.0799560546875,1487.124707650621,1585.627940579497,0,9560.0,9898.875486822935,0.0,9898.875486822935
2019-10-31,1264.0,1478.3747189592898,1579.25821916531,0,9750.0,9898.875486822935,0.0,9898.875486822935
2019-11-01,1207.6800537109375,1467.7592417088747,1571.8992716541725,0,9100.0,9898.875486822935,0.0,9898.875486822935
2019-11-04,1209.5999755859375,1457.6353487531103,1564.7241068198634,0,9135.0,9898.875486822935,0.0,9898.875486822935
2019-11-05,1234.56005859375,1448.8872980202875,1558.1853818771049,0,9390.0,9898.875486822935,0.0,9898.875486822935
2019-11-06,1230.0799560546875,1440.3066178128352,1551.6874430633018,0,9340.0,9898.875486822935,0.0,9898.875486822935
2019-11-07,1218.56005859375,1431.6106741871072,1545.0900633730812,0,9220.0,9898.875486822935,0.0,9898.875486822935
2019-11-08,1192.9599609375,1422.251822555863,1538.1163634292327,0,8925.0,9898.875486822935,0.0,9898.875486822935
2019-11-11,1188.47998046875,1413.0842992132268,1531.1920661779209,0,8890.0,9898.875486822935,0.0,9898.875486822935
2019-11-12,1174.4000244140625,1403.7241314528603,1524.1260725063596,0,8735.0,9898.875486822935,0.0,9898.875486822935
2019-11-13,1182.719970703125,1395.0573015117304,1517.364800865101,0,8800.0,9898.875486822935,0.0,9898.875486822935
2019-11-14,1163.52001953125,1385.9774079922156,1510.357206731151,0,8620.0,9898.875486822935,0.0,9898.875486822935
2019-11-15,1113.5999755859375,1375.295939932064,1502.4997851516257,0,8060.0,9898.875486822935,0.0,9898.875486822935
2019-11-18,1112.3199462890625,1364.9831557538596,1494.7726393478497,0,8040.0,9898.875486822935,0.0,9898.875486822935
2019-11-19,1124.47998046875,1355.5516585838852,1487.4393557617616,0,8160.0,9898.875486822935,0.0,9898.875486822935
2019-11-20,1136.0,1346.941789532129,1480.4794575898495,0,8270.0,9898.875486822935,0.0,9898.875486822935
2019-11-21,1138.56005859375,1338.7699568663522,1473.7081060019216,0,8320.0,9898.875486822935,0.0,9898.875486822935
2019-11-22,1105.9200439453125,1329.638587646351,1466.424467219667,0,7935.0,9898.875486822935,0.0,9898.875486822935
2019-11-25,1057.9200439453125,1318.982958385361,1458.3345011534234,0,7425.0,9898.875486822935,0.0,9898.875486822935
2019-11-26,1042.56005859375,1308.1428445739723,1450.1005761251176,0,7270.0,9898.875486822935,0.0,9898.875486822935
2019-11-27,1037.43994140625,1297.5270443612371,1441.9283314983195,0,7210.0,9898.875486822935,0.0,9898.875486822935
2019-11-29,1058.56005859375,1288.1557899423435,1434.3362004005037,0,7420.0,9898.875486822935,0.0,9898.875486822935
2019-12-02,1113.5999755859375,1281.310463836466,1427.9844302657186,0,7935.0,9898.875486822935,0.0,9898.875486822935
2019-12-03,1178.239990234375,1277.2684844496318,1423.0385701034534,0,8715.0,9898.875486822935,0.0,9898.875486822935
2019-12-04,1123.8399658203125,1271.2516797547537,1417.1133453619584,0,8120.0,9898.875486822935,0.0,9898.875486822935
2019-12-05,1109.1199951171875,1264.893574431448,1411.013962731643,0,7955.0,9898.875486822935,0.0,9898.875486822935
2019-12-06,1070.719970703125,1257.2789232549069,1404.2749215695335,0,7560.0,9898.875486822935,0.0,9898.875486822935
2019-12-09,1126.4000244140625,1252.1464173856696,1398.772011122577,0,8120.0,9898.875486822935,0.0,9898.875486822935
2019-12-10,1128.3199462890625,1247.2904773132668,1393.4161075616053,0,8135.0,9898.875486822935,0.0,9898.875486822935
2019-12-11,1102.0799560546875,1241.5959470347088,1387.646634418023,0,7865.0,9898.875486822935,0.0,9898.875486822935
2019-12-12,1036.800048828125,1233.5647352954495,1380.6986573735053,0,7225.0,9898.875486822935,0.0,9898.875486822935
2019-12-13,993.9199829101562,1224.166901818114,1373.0391119208036,0,6735.0,9898.875486822935,0.0,9898.875486822935
2019-12-16,972.7999877929688,1214.3093757270583,1365.113014871686,0,6510.0,9898.875486822935,0.0,9898.875486822935
2019-12-17,965.760009765625,1204.5623417194745,1357.2044772552435,0,6430.0,9898.875486822935,0.0,9898.875486822935
2019-12-18,975.3599853515624,1195.5740139759678,1349.6426778574205,0,6545.0,9898.875486822935,0.0,9898.875486822935
2019-12-19,951.0399780273438,1185.9844438948903,1341.7490206321418,0,6290.0,9898.875486822935,0.0,9898.875486822935
2019-12-20,962.5599975585938,1177.222700862793,1334.239828748415,0,6400.0,9898.875486822935,0.0,9898.875486822935
2019-12-23,965.760009765625,1168.930046274938,1326.9427239772176,0,6440.0,9898.875486822935,0.0,9898.875486822935
2019-12-24,956.1599731445312,1160.586121804592,1319.6000230875893,0,6340.0,9898.875486822935,0.0,9898.875486822935
2019-12-26,954.8800048828124,1152.5192152271882,1312.3773930852797,0,6320.0,9898.875486822935,0.0,9898.875486822935
2019-12-27,974.719970703125,1145.5466958079687,1305.6906978419822,0,6515.0,9898.875486822935,0.0,9898.875486822935
2019-12-30,1008.6400146484376,1140.177806331409,1299.8081528455727,0,6870.0,9898.875486822935,0.0,9898.875486822935
2019-12-31,967.6799926757812,1133.4131861646597,1293.2309704523889,0,6445.0,9898.875486822935,0.0,9898.875486822935
2020-01-02,928.6400146484376,1125.3828656863636,1286.010930998886,0,6065.0,9898.875486822935,0.0,9898.875486822935
2020-01-03,978.5599975585938,1119.6251061335624,1279.922449378973,0,6505.0,9898.875486822935,0.0,9898.875486822935
2020-01-06,965.1199951171876,1113.566082153554,1273.6883918378446,0,6410.0,9898.875486822935,0.0,9898.875486822935
2020-01-07,960.6400146484376,1107.5689814494078,1267.4890772270342,0,6365.0,9898.875486822935,0.0,9898.875486822935
2020-01-08,947.2000122070312,1101.280002245628,1261.1463816929293,0,6185.0,9898.875486822935,0.0,9898.875486822935
2020-01-09,907.52001953125,1093.6815715302787,1254.1435138858774,0,5840.0,9898.875486822935,0.0,9898.875486822935
2020-01-10,903.6799926757812,1086.230529202787,1247.2032870374726,0,5795.0,9898.875486822935,0.0,9898.875486822935
2020-01-13,880.6400146484375,1078.168156062765,1239.944244276321,0,5565.0,9898.875486822935,0.0,9898.875486822935
2020-01-14,874.239990234375,1070.1709730698103,1232.7022198260722,0,5515.0,9898.875486822935,0.0,9898.875486822935
2020-01-15,871.6799926757812,1062.3870130363166,1225.5529202987184,0,5485.0,9898.875486822935,0.0,9898.875486822935
2020-01-16,850.5599975585938,1054.0800712343778,1218.1269670880993,0,5290.0,9898.875486822935,0.0,9898.875486822935
2020-01-17,852.47998046875,1046.174185305085,1210.886097435293,0,5310.0,9898.875486822935,0.0,9898.875486822935
2020-01-21,859.52001953125,1038.854414083221,1203.9280375282376,0,5370.0,9898.875486822935,0.0,9898.875486822935
2020-01-22,866.5599975585938,1032.097770284597,1197.247185076316,0,5415.0,9898.875486822935,0.0,9898.875486822935
2020-01-23,863.3599853515625,1025.4806022354503,1190.635269045228,0,5380.0,9898.875486822935,0.0,9898.875486822935
2020-01-24,911.3599853515624,1021.005283918119,1185.104829027279,0,5860.0,9898.875486822935,0.0,9898.875486822935
2020-01-27,1005.4400024414062,1020.3948807218844,1181.5469606308486,0,6775.0,9898.875486822935,0.0,9898.875486822935
2020-01-28,949.1199951171876,1017.599787164055,1176.9442574489108,0,6190.0,9898.875486822935,0.0,9898.875486822935
2020-01-29,950.4000244140624,1014.9645023460686,1172.4580524512155,0,6200.0,9898.875486822935,0.0,9898.875486822935
2020-01-30,934.4000244140624,1011.805111049709,1167.7438460928456,0,6050.0,9898.875486822935,0.0,9898.875486822935
2020-01-31,1036.800048828125,1012.7853046895414,1165.1507993284313,0,7050.0,9898.875486822935,0.0,9898.875486822935
2020-02-03,997.1199951171876,1012.1709788230778,1161.8233305319563,0,6700.0,9898.875486822935,0.0,9898.875486822935
2020-02-04,949.1199951171876,1009.6983912233616,1157.6112267840078,0,6155.0,9898.875486822935,0.0,9898.875486822935
2020-02-05,908.7999877929688,1005.741591083598,1152.6840921009225,0,5795.0,9898.875486822935,0.0,9898.875486822935
2020-02-06,901.760009765625,1001.6638820071184,1147.7151209957597,0,5695.0,9898.875486822935,0.0,9898.875486822935
2020-02-07,920.3200073242188,998.4739261333024,1143.212089879912,0,5810.0,9898.875486822935,0.0,9898.875486822935
2020-02-10,902.4000244140624,994.706322139889,1138.443370557357,0,5715.0,9898.875486822935,0.0,9898.875486822935
2020-02-11,903.6799926757812,991.1366621568776,1133.7944344928935,0,5725.0,9898.875486822935,0.0,9898.875486822935
2020-02-12,857.5999755859375,985.8999293444984,1128.3250570392377,0,5295.0,9898.875486822935,0.0,9898.875486822935
2020-02-13,876.1599731445312,981.5964016459004,1123.3315277344157,0,5450.0,9898.875486822935,0.0,9898.875486822935
2020-02-14,865.280029296875,977.0349752747084,1118.2214352687754,0,5345.0,9898.875486822935,0.0,9898.875486822935
2020-02-18,880.6400146484375,973.2547807367108,1113.5167066638362,0,5480.0,9898.875486822935,0.0,9898.875486822935
2020-02-19,867.8400268554688,969.1208688159816,1108.651673911449,0,5360.0,9898.875486822935,0.0,9898.875486822935
2020-02-20,898.5599975585938,966.3537758230405,1104.4913186367448,0,5635.0,9898.875486822935,0.0,9898.875486822935
2020-02-21,953.5999755859376,965.853626793708,1101.5032839122312,0,6170.0,9898.875486822935,0.0,9898.875486822935
2020-02-24,1130.8800048828125,972.32524946917,1102.0850178259905,0,7860.0,9898.875486822935,0.0,9898.875486822935
2020-02-25,1237.760009765625,982.7344557634974,1104.7717267803512,0,8970.0,9898.875486822935,0.0,9898.875486822935
2020-02-26,1211.52001953125,991.7064386631346,1106.8856125481143,0,8710.0,9898.875486822935,0.0,9898.875486822935
2020-02-27,1408.0,1008.0316763744794,1112.8484345730135,0,10855.0,9898.875486822935,0.0,9898.875486822935
2020-02-28,1459.8399658203125,1025.7496485219772,1119.7197357319485,0,11460.0,9898.875486822935,0.0,9898.875486822935
2020-03-02,1409.9200439453125,1040.8151542349565,1125.4664254642478,0,10845.0,9898.875486822935,0.0,9898.875486822935
2020-03-03,1564.800048828125,1061.3635814871438,1134.1663222421328,0,12745.0,9898.875486822935,0.0,9898.875486822935
2020-03-04,1472.0,1077.4669704584012,1140.8562646670996,0,11625.0,9898.875486822935,0.0,9898.875486822935
2020-03-05,1707.52001953125,1102.1749331818362,1152.0776030775558,0,14355.0,9898.875486822935,0.0,9898.875486822935
2020-03-06,1908.47998046875,1133.7947389758629,1167.0562264230807,0,16725.0,9898.875486822935,0.0,9898.875486822935
2020-03-09,2365.43994140625,1182.0945508623968,1190.7871536655107,0,22885.0,9898.875486822935,0.0,9898.875486822935
2020-03-10,2183.0400390625,1221.3473151262444,1210.436177427632,1,20225.0,8908.987938140643,0.04894376013262267,9898.875486822937
2020-03-11,2474.239990234375,1270.480361233818,1235.4625595200296,1,24110.0,8908.987938140643,0.04894376013262267,10089.021994938175
2020-03-12,3031.0400390625,1339.5219172607194,1271.019334685242,1,32510.0,8908.987938140643,0.04894376013262267,10500.149580052206
2020-03-13,2764.800048828125,1395.415177348336,1300.59979131797,1,28620.0,8908.987938140643,0.04894376013262267,10309.758353136303
2020-03-16,3789.43994140625,1489.2985014712397,1349.884800731234,1,45070.0,8908.987938140643,0.04894376013262267,11114.883207317947
2020-03-17,3744.639892578125,1577.743261945001,1397.3066802097214,1,43615.0,8908.987938140643,0.04894376013262267,11043.67003632498
2020-03-18,4416.0,1689.047447797264,1457.0840045408936,1,55315.0,8908.987938140643,0.04894376013262267,11616.312029876666
2020-03-19,3968.0,1778.4181361545695,1506.8061072249216,1,47045.0,8908.987938140643,0.04894376013262267,11211.547133579876
2020-03-20,3875.199951171875,1860.644874029881,1553.7059141105087,1,45555.0,8908.987938140643,0.04894376013262267,11138.620930982268
2020-03-23,3272.320068359375,1916.0046855925875,1587.7385311429305,1,34965.0,8908.987938140643,0.04894376013262267,10620.306511177794
2020-03-24,3017.60009765625,1959.20450568879,1616.0531545715196,1,30200.0,8908.987938140643,0.04894376013262267,10387.089494145846
2020-03-25,3257.60009765625,2010.1219799008895,1648.5596344268372,1,34000.0,8908.987938140643,0.04894376013262267,10573.075782649814
2020-03-26,2919.679931640625,2045.790919196443,1673.7307886308747,1,29590.0,8908.987938140643,0.04894376013262267,10357.233800464948
2020-03-27,3238.39990234375,2092.5598989423765,1704.7148847234328,1,33385.0,8908.987938140643,0.04894376013262267,10542.975370168251
2020-03-30,3112.320068359375,2132.550493833524,1732.5887390592793,1,31710.0,8908.987938140643,0.04894376013262267,10460.994571946107
2020-03-31,2960.0,2164.99949408474,1756.894326536971,1,29280.0,8908.987938140643,0.04894376013262267,10342.061234823834
2020-04-01,3214.080078125,2206.1399091565845,1785.7499716964164,1,32965.0,8908.987938140643,0.04894376013262267,10522.418990912549
2020-04-02,3031.0400390625,2238.4889338674216,1810.4095845050656,1,30205.0,8908.987938140643,0.04894376013262267,10387.33421294651
2020-04-03,2908.800048828125,2264.7756442647865,1832.1602396296564,1,28295.0,8908.987938140643,0.04894376013262267,10293.851631093201
2020-04-06,2701.43994140625,2281.899734352989,1849.373969726927,1,25300.0,8908.987938140643,0.04894376013262267,10147.265069495996
2020-04-07,2778.239990234375,2301.364058117657,1867.7676397533903,1,26350.0,8908.987938140643,0.04894376013262267,10198.65601763525
2020-04-08,2713.60009765625,2317.53017731893,1884.5170503644988,1,25480.0,8908.987938140643,0.04894376013262267,10156.074946319868
2020-04-09,2660.47998046875,2330.9791892101007,1899.8828804717289,1,24735.0,8908.987938140643,0.04894376013262267,10119.611845021065
2020-04-13,2605.43994140625,2341.7423559651534,1913.8545102103328,1,23900.0,8908.987938140643,0.04894376013262267,10078.743805310325
2020-04-14,2394.239990234375,2343.8010867212247,1923.3672293102293,1,21050.0,8908.987938140643,0.04894376013262267,9939.25408893235
2020-04-15,2586.239990234375,2353.308494703977,1936.4936056462584,1,23610.0,8908.987938140643,0.04894376013262267,10064.550114871865
2020-04-16,2607.360107421875,2363.271303047713,1949.7782724192616,1,23765.0,8908.987938140643,0.04894376013262267,10072.13639769242
2020-04-17,2499.199951171875,2368.601838269223,1960.6580553941487,1,22325.0,8908.987938140643,0.04894376013262267,10001.657383101443
2020-04-20,2741.760009765625,2383.235492055914,1976.125623964394,1,25630.0,8908.987938140643,0.04894376013262267,10163.41651033976
2020-04-21,2970.8798828125,2406.2803701286102,1995.8239816777468,1,28720.0,8908.987938140643,0.04894376013262267,10314.652729149566
2020-04-22,2828.159912109375,2422.8246658951903,2012.3060892636029,1,26690.0,8908.987938140643,0.04894376013262267,10215.296896080341
2020-04-23,2819.840087890625,2438.393898132682,2028.2970592941883,1,26550.0,8908.987938140643,0.04894376013262267,10208.444769661775
2020-04-24,2657.280029296875,2446.9776679835168,2040.75231861052,1,24350.0,8908.987938140643,0.04894376013262267,10100.768497370005
2020-04-27,2461.43994140625,2447.544815960959,2049.0828655809114,1,21550.0,8908.987938140643,0.04894376013262267,9963.72596899866
2020-04-28,2500.47998046875,2449.6207047654675,2058.021526428612,1,22090.0,8908.987938140643,0.04894376013262267,9990.155599470278
2020-04-29,2349.1201171875,2445.6795052520933,2063.7859207724064,1,20060.0,8908.987938140643,0.04894376013262267,9890.799766401053
2020-04-30,2423.679931640625,2444.816776875065,2070.9126146054823,1,20965.0,8908.987938140643,0.04894376013262267,9935.093869321077
2020-05-01,2636.159912109375,2452.320429238096,2082.1057531821443,1,23800.0,8908.987938140643,0.04894376013262267,10073.849429297063
2020-05-04,2576.639892578125,2457.1957023108166,2091.898613714485,1,22990.0,8908.987938140643,0.04894376013262267,10034.204983589638
2020-05-05,2474.8798828125,2457.889199585469,2099.482481151422,1,21590.0,8908.987938140643,0.04894376013262267,9965.683719403965
2020-05-06,2509.43994140625,2459.9107973041464,2107.600534527249,1,22025.0,8908.987938140643,0.04894376013262267,9986.974255061657
2020-05-07,2398.080078125,2457.486063218442,2113.3526629447665,1,20635.0,8908.987938140643,0.04894376013262267,9918.942428477312
2020-05-08,2236.800048828125,2448.8317097120885,2115.7971898991477,1,18525.0,8908.987938140643,0.04894376013262267,9815.671094597477
2020-05-11,2087.679931640625,2434.668894884419,2115.2404070908697,1,16665.0,8908.987938140643,0.04894376013262267,9724.6357007508
2020-05-12,2297.60009765625,2429.293647933807,2118.8515245097374,1,19200.0,8908.987938140643,0.04894376013262267,9848.708132686997
2020-05-13,2537.60009765625,2433.540959687998,2127.1436529750144,1,22030.0,8908.987938140643,0.04894376013262267,9987.21897386232
2020-05-14,2398.080078125,2432.1503368814897,2132.508779858968,1,20375.0,8908.987938140643,0.04894376013262267,9906.21705084283
2020-05-15,2342.39990234375,2428.630711997373,2136.6650770383035,1,19615.0,8908.987938140643,0.04894376013262267,9869.019793142037
2020-05-18,2191.360107421875,2419.325982405458,2137.748156481523,1,17720.0,8908.987938140643,0.04894376013262267,9776.271367690717
2020-05-19,2305.919921875,2414.878685913737,2141.0783191854907,1,19000.0,8908.987938140643,0.04894376013262267,9838.919380660473
2020-05-20,2156.800048828125,2404.757955046912,2141.3896431977537,1,17250.0,8908.987938140643,0.04894376013262267,9753.267800428384
2020-05-21,2219.52001953125,2397.493722281094,2142.936792189544,1,17855.0,8908.987938140643,0.04894376013262267,9782.87877530862
2020-05-22,2198.39990234375,2389.686121498723,2144.035080523685,1,17640.0,8908.987938140643,0.04894376013262267,9772.355866880107
2020-05-26,2165.1201171875,2380.879611525176,2144.452609328001,1,17330.0,8908.987938140643,0.04894376013262267,9757.183301238994
2020-05-27,2121.60009765625,2370.7117874512664,2144.000080811166,1,16730.0,8908.987938140643,0.04894376013262267,9727.81704515942
2020-05-28,2206.719970703125,2364.280735813709,2145.24206833395,1,17690.0,8908.987938140643,0.04894376013262267,9774.803054886737
2020-05-29,2120.320068359375,2354.7136508149624,2144.7485596818506,1,16785.0,8908.987938140643,0.04894376013262267,9730.508951966714
2020-06-01,2138.8798828125,2346.249581481076,2144.632347404179,1,16925.0,8908.987938140643,0.04894376013262267,9737.361078385282
2020-06-02,2079.360107421875,2335.783327595859,2143.3398184847256,1,16245.0,8908.987938140643,0.04894376013262267,9704.079321495097
2020-06-03,1989.760009765625,2322.213785719488,2140.298612668348,1,15200.0,8908.987938140643,0.04894376013262267,9652.933092156507
2020-06-04,1973.760009765625,2308.548931759859,2137.0007957146167,1,14990.0,8908.987938140643,0.04894376013262267,9642.654902528657
2020-06-05,1866.8800048828125,2291.2285816854533,2131.6518328562743,1,13775.0,8908.987938140643,0.04894376013262267,9583.18823396752
2020-06-08,1908.47998046875,2276.2188326174687,2127.232558851779,1,14235.0,8908.987938140643,0.04894376013262267,9605.702363628527
2020-06-09,2001.280029296875,2265.436918761302,2124.7384330900686,1,15295.0,8908.987938140643,0.04894376013262267,9657.582749369107
2020-06-10,1992.3199462890625,2254.72644925215,2122.1162680746206,1,15170.0,8908.987938140643,0.04894376013262267,9651.46477935253
2020-06-11,2663.0400390625,2270.738746892399,2132.827696992363,1,22780.0,8908.987938140643,0.04894376013262267,10023.926793961788
2020-06-12,2477.43994140625,2278.8446760893257,2139.6517437438656,1,20230.0,8908.987938140643,0.04894376013262267,9899.1202056236
2020-06-15,2414.080078125,2284.148025188956,2145.086000902024,1,19400.0,8908.987938140643,0.04894376013262267,9858.496884713522
2020-06-16,2359.679931640625,2287.1100607361827,2149.335410744576,1,18845.0,8908.987938140643,0.04894376013262267,9831.333097839917
2020-06-17,2366.719970703125,2290.2320179898925,2153.640080394764,1,18765.0,8908.987938140643,0.04894376013262267,9827.417597029307
2020-06-18,2323.840087890625,2291.549981515454,2157.0103966810407,1,18345.0,8908.987938140643,0.04894376013262267,9806.861217773605
2020-06-19,2360.9599609375,2294.271941492873,2161.049024357591,1,18750.0,8908.987938140643,0.04894376013262267,9826.683440627317
2020-06-22,2245.760009765625,2292.3695127976303,2162.726478750669,1,17360.0,8908.987938140643,0.04894376013262267,9758.651614042972
2020-06-23,2204.800048828125,2288.9354161712777,2163.559623200661,1,16810.0,8908.987938140643,0.04894376013262267,9731.73254597003
2020-06-24,2350.080078125,2291.3332460518814,2167.25311688598,1,18545.0,8908.987938140643,0.04894376013262267,9816.64996980013
2020-06-25,2264.9599609375,2290.2989995767807,2169.1879158026063,1,17450.0,8908.987938140643,0.04894376013262267,9763.05655245491
2020-06-26,2400.0,2294.600999593486,2173.758475105993,1,19070.0,8908.987938140643,0.04894376013262267,9842.345443869757
2020-06-29,2283.52001953125,2294.1664513557407,2175.931981748068,1,17690.0,8908.987938140643,0.04894376013262267,9774.803054886737
2020-06-30,2172.800048828125,2289.406984589841,2175.8699629747784,1,16385.0,8908.987938140643,0.04894376013262267,9710.931447913665
2020-07-01,2104.9599609375,2282.173767975862,2174.4657978690743,1,15655.0,8908.987938140643,0.04894376013262267,9675.202503016852
2020-07-02,2068.47998046875,2273.793619445991,2172.367059069726,1,15185.0,8908.987938140643,0.04894376013262267,9652.198935754517
2020-07-06,2065.919921875,2265.641709737157,2170.259185376291,1,15180.0,8908.987938140643,0.04894376013262267,9651.954216953854
2020-07-07,2136.9599609375,2260.595366646874,2169.599791852593,1,15975.0,8908.987938140643,0.04894376013262267,9690.86450625929
2020-07-08,2083.199951171875,2253.638683686938,2167.8888964391945,1,15365.0,8908.987938140643,0.04894376013262267,9661.00881257839
2020-07-09,2115.840087890625,2248.2348171850226,2166.858222546645,1,15750.0,8908.987938140643,0.04894376013262267,9679.85216022945
2020-07-10,2057.60009765625,2240.7589458308216,2164.6946862341188,1,15115.0,8908.987938140643,0.04894376013262267,9648.772872545234
2020-07-13,2255.360107421875,2241.331540403029,2166.4900485004264,1,17280.0,8908.987938140643,0.04894376013262267,9754.736113232362
2020-07-14,2125.43994140625,2236.786771814847,2165.6771718123678,1,15765.0,8908.987938140643,0.04894376013262267,9680.58631663144
2020-07-15,2064.639892578125,2230.035913805458,2163.676425695846,1,15115.0,8908.987938140643,0.04894376013262267,9648.772872545234
2020-07-16,2032.6400146484373,2222.294898152126,2161.0816352187253,1,14750.0,8908.987938140643,0.04894376013262267,9630.908400096827
2020-07-17,1959.6800537109373,2211.996276801343,2157.093469933414,1,13975.0,8908.987938140643,0.04894376013262267,9592.976985994044
2020-07-20,1870.719970703125,2198.6128922482862,2151.422686448179,1,12975.0,8908.987938140643,0.04894376013262267,9544.033225861422
2020-07-21,1887.3599853515625,2186.406895899233,2146.193702977251,1,13150.0,8908.987938140643,0.04894376013262267,9552.598383884631
2020-07-22,1866.239990234375,2173.851330971039,2140.650045260223,1,12910.0,8908.987938140643,0.04894376013262267,9540.851881452802
2020-07-23,1924.47998046875,2164.0720623237703,2136.3694349007487,1,13535.0,8908.987938140643,0.04894376013262267,9571.441731535691
2020-07-24,1930.8800048828125,2154.9272757573503,2132.3003232842093,1,13625.0,8908.987938140643,0.04894376013262267,9575.846669947627
2020-07-27,1877.760009765625,2144.057971208532,2127.259904047084,1,12985.0,8908.987938140643,0.04894376013262267,9544.522663462749
2020-07-28,1866.8800048828125,2133.1882470387777,2122.103849405016,1,12910.0,8908.987938140643,0.04894376013262267,9540.851881452802
2020-07-29,1828.47998046875,2121.2389032515925,2116.2894965372884,1,12515.0,8908.987938140643,0.04894376013262267,9521.519096200416
2020-07-30,1868.800048828125,2111.339340332925,2111.388699837912,0,12945.0,9542.564913057444,0.0,9542.564913057444
2020-07-31,1825.280029296875,2100.1213281353253,2105.723163981362,0,12525.0,9542.564913057444,0.0,9542.564913057444
2020-08-03,1821.43994140625,2089.192646302711,2100.093776068601,0,12425.0,9542.564913057444,0.0,9542.564913057444
2020-08-04,1767.6800537109375,2076.5843093382155,2093.511306443018,0,11885.0,9542.564913057444,0.0,9542.564913057444
2020-08-05,1730.56005859375,2063.014730877532,2086.3241319600816,0,11500.0,9542.564913057444,0.0,9542.564913057444
2020-08-06,1711.3599853515625,2049.224348699929,2078.899078027585,0,11335.0,9542.564913057444,0.0,9542.564913057444
2020-08-07,1697.9200439453125,2035.4477092976783,2071.354917499418,0,11215.0,9542.564913057444,0.0,9542.564913057444
2020-08-10,1648.0,2020.253681481968,2062.97162867188,0,10715.0,9542.564913057444,0.0,9542.564913057444
2020-08-11,1724.800048828125,2008.6672645150657,2056.275143630628,0,11450.0,9542.564913057444,0.0,9542.564913057444
2020-08-12,1633.9200439453125,1993.9712950808548,2047.911654135287,0,10530.0,9542.564913057444,0.0,9542.564913057444
2020-08-13,1632.6400146484375,1979.8014409461548,2039.6884319821745,0,10515.0,9542.564913057444,0.0,9542.564913057444
2020-08-14,1628.1600341796875,1966.0115818571844,2031.539334038789,0,10495.0,9542.564913057444,0.0,9542.564913057444
2020-08-17,1573.760009765625,1950.629167265263,2022.474374289479,0,9955.0,9542.564913057444,0.0,9542.564913057444
2020-08-18,1557.1199951171875,1935.1974350240696,2013.259413534143,0,9790.0,9542.564913057444,0.0,9542.564913057444
2020-08-19,1585.280029296875,1921.4751838190032,2004.7845539105745,0,10070.0,9542.564913057444,0.0,9542.564913057444
2020-08-20,1568.0,1907.613411904456,1996.135334484086,0,9910.0,9542.564913057444,0.0,9542.564913057444
2020-08-21,1576.3199462890625,1894.6215112920188,1987.8221393183635,0,9960.0,9542.564913057444,0.0,9542.564913057444
2020-08-24,1569.280029296875,1881.863021801948,1979.534158018229,0,9900.0,9542.564913057444,0.0,9542.564913057444
2020-08-25,1560.9599609375,1869.2785880424965,1971.2455417001777,0,9830.0,9542.564913057444,0.0,9542.564913057444
2020-08-26,1595.52001953125,1858.54295790475,1963.805416199595,0,10155.0,9542.564913057444,0.0,9542.564913057444
2020-08-27,1646.0799560546875,1850.2110754792195,1957.5138095422967,0,10615.0,9542.564913057444,0.0,9542.564913057444
