Date;VIX_open;VIX_close;VIX3M;SPY;VXX_open;VXX_close;SH_open;SH_close;asset_open;asset_close;SPY_returns;realized_vol;eVRP;VIX_minus_VIX3M;raw_signal;buy_signal;VXX_returns;SH_returns;strategy_returns;position;entry_price;exit_price;SH_strategy_returns;SH_position;SH_entry_price;SH_exit_price;ultra_strategy_returns;ultra_position;ultra_entry_price_VXX;ultra_entry_price_SH;pure_vxx_strategy_returns;pure_vxx_position;pure_vxx_entry_price;pure_vxx_exit_price;allocation_VXX;allocation_SPY;ultra_allocation_VXX;ultra_allocation_SH;ultra_allocation_SPY;cum_strategy;SPY_cum;ultra_cum_strategy;pure_vxx_cum_strategy;cum_buy_hold;SH_cum_strategy;portfolio_value;SH_portfolio_value;SPY_portfolio_value;ultra_portfolio_value;pure_vxx_portfolio_value
11/2/2019;16.17000008;15.97000027;17.21999931;270.6199951;2161.280029;2167.040039;115.8000031;115.9599991;2161.280029;2167.040039;0.000554568;10.89629046;5.073709806;-1.249999046;False;False;-0.010809201;-0.001033793;0.000554568;0;;;0;0;;;0.000554568;0;;;0;0;;;0;1;0;0;1;0.921836767;0.955241817;0.903723309;0.907288455;1.224150427;0.954413389;9218.367674;9544.133895;9552.418171;9037.233088;9072.884546
12/2/2019;15.22999954;15.43000031;16.81999969;274.1000061;2116.47998;2128;115.2799988;114.4800034;2116.47998;2128;0.012859401;11.76056904;3.669431265;-1.38999939;False;False;-0.018015375;-0.012762985;0.012859401;0;;;0;0;;;0.012859401;0;;;0;0;;;0;1;0;0;1;0.933691036;0.967525654;0.915344649;0.907288455;1.202096897;0.954413389;9336.910359;9544.133895;9675.256545;9153.446491;9072.884546
13/2/2019;15.46000004;15.64999962;16.95999908;274.9899902;2110.719971;2122.879883;114.1200027;114.2399979;2110.719971;2122.879883;0.003246932;9.742700717;5.907298902;-1.309999466;False;False;-0.00240607;-0.002096484;0.003246932;0;;;0;0;;;0.003246932;0;;;0;0;;;0;1;0;0;1;0.936722667;0.970667145;0.918316711;0.907288455;1.199204568;0.954413389;9367.226673;9544.133895;9706.671447;9183.167111;9072.884546
14/2/2019;15.60999966;16.21999931;17.31999969;274.3800049;2171.52002;2161.280029;114.7600021;114.4800034;2171.52002;2161.280029;-0.002218209;9.395094146;6.824905167;-1.100000381;False;False;0.018088704;0.002100888;-0.002218209;0;;;0;0;;;-0.002218209;0;;;0;0;;;0;1;0;0;1;0.93464482;0.968514002;0.916279692;0.907288455;1.220896625;0.954413389;9346.448204;9544.133895;9685.140018;9162.796924;9072.884546
15/2/2019;16.81999969;14.90999985;16.47999954;277.3699951;2117.76001;2085.76001;113.6399994;113.2399979;2117.76001;2085.76001;0.01089726;10.42968804;4.480311806;-1.569999695;False;False;-0.034942265;-0.010831634;0.01089726;0;;;0;0;;;0.01089726;0;;;0;0;;;0;1;0;0;1;0.944829888;0.979068151;0.92626463;0.907288455;1.178235731;0.954413389;9448.29888;9544.133895;9790.681506;9262.646304;9072.884546
19/2/2019;15.64999962;14.88000011;16.45000076;277.8500061;2122.879883;2092.159912;113.5599976;113.0400009;2122.879883;2092.159912;0.00173058;10.14751926;4.732480851;-1.570000648;False;False;0.003068379;-0.001766133;0.00173058;0;;;0;0;;;0.00173058;0;;;0;0;;;0;1;0;0;1;0.946464992;0.980762506;0.927867606;0.907288455;1.181851005;0.954413389;9464.649917;9544.133895;9807.625064;9278.676055;9072.884546
20/2/2019;14.92000008;14.02000046;15.81999969;278.4100037;2077.439941;2008.319946;113.0400009;112.8399963;2077.439941;2008.319946;0.002015467;10.08431571;3.935684751;-1.799999237;False;False;-0.040073402;-0.001769326;0.002015467;0;;;0;0;;;0.002015467;0;;;0;0;;;0;1;0;0;1;0.948372561;0.982739201;0.929737692;0.907288455;1.134490215;0.954413389;9483.725608;9544.133895;9827.392011;9297.376922;9072.884546
21/2/2019;14;14.46000004;16.15999985;277.4200134;2017.280029;2034.560059;113.1600037;113.2399979;2017.280029;2034.560059;-0.003555872;10.3462578;4.113742241;-1.699999809;False;False;0.013065703;0.003544856;-0.003555872;0;;;0;0;;;-0.003555872;0;;;0;0;;;0;1;0;0;1;0.94500027;0.979244707;0.926431664;0.907288455;1.149313127;0.954413389;9450.002697;9544.133895;9792.447066;9264.316643;9072.884546
22/2/2019;14.46000004;13.51000023;15.46000004;279.1400146;2000;1957.76001;113.0400009;112.6399994;2000;1957.76001;0.00619999;8.382266906;5.127733323;-1.949999809;False;False;-0.037747742;-0.005298468;0.00619999;0;;;0;0;;;0.00619999;0;;;0;0;;;0;1;0;0;1;0.950859262;0.985316014;0.932175531;0.907288455;1.105929151;0.954413389;9508.592617;9544.133895;9853.160137;9321.755311;9072.884546
25/2/2019;13.90999985;14.85000038;16;279.519989;1913.599976;1992.959961;112;112.4000015;1913.599976;1992.959961;0.001361232;8.372878841;6.47712154;-1.149999619;False;False;0.017979707;-0.002130663;0.001361232;0;;;0;0;;;0.001361232;0;;;0;0;;;0;1;0;0;1;0.952153602;0.986657258;0.933444438;0.907288455;1.125813433;0.954413389;9521.536019;9544.133895;9866.572575;9334.444384;9072.884546
26/2/2019;15.15999985;15.17000008;16.29999924;279.3200073;2023.040039;2009.599976;112.6399994;112.5599976;2023.040039;2009.599976;-0.000715447;8.512968378;6.657031698;-1.129999161;False;False;0.008349397;0.001423452;-0.000715447;0;;;0;0;;;-0.000715447;0;;;0;0;;;0;1;0;0;1;0.951472387;0.985951357;0.932776609;0.907288455;1.135213297;0.954413389;9514.723866;9544.133895;9859.513567;9327.766085;9072.884546
27/2/2019;15.52999973;14.69999981;15.98999977;279.2000122;2032.640015;2011.52002;112.8799973;112.5999985;2032.640015;2011.52002;-0.000429597;6.70496293;7.995036879;-1.289999962;False;False;0.000955436;0.000355374;-0.000429597;0;;;0;0;;;-0.000429597;0;;;0;0;;;0;1;0;0;1;0.951063637;0.985527795;0.93237589;0.907288455;1.13629792;0.954413389;9510.636366;9544.133895;9855.277947;9323.758902;9072.884546
28/2/2019;15.17000008;14.77999973;16.10000038;278.6799927;2012.800049;2010.23999;112.8000031;112.8799973;2012.800049;2010.23999;-0.001862534;6.895477595;7.884522138;-1.320000648;False;False;-0.000636349;0.002486668;-0.001862534;0;;;0;0;;;-0.001862534;0;;;0;0;;;0;1;0;0;1;0.949292248;0.983692216;0.930639308;0.907288455;1.135574838;0.954413389;9492.922482;9544.133895;9836.922156;9306.393084;9072.884546
1/3/2019;14.56999969;13.56999969;15.38000011;280.4200134;1957.119995;1918.719971;112.1200027;112.1200027;1957.119995;1918.719971;0.006243795;6.979971204;6.590028491;-1.81000042;False;False;-0.045526912;-0.006732765;0.006243795;0;;;0;0;;;0.006243795;0;;;0;0;;;0;1;0;0;1;0.955219434;0.989834188;0.936450029;0.907288455;1.083875622;0.954413389;9552.194344;9544.133895;9898.341882;9364.500294;9072.884546
4/3/2019;13.77000046;14.63000011;16.03000069;279.3999939;1896.959961;1965.439941;111.6800003;112.5599976;1896.959961;1965.439941;-0.003637471;5.574271426;9.055728689;-1.400000572;False;False;0.024349551;0.00392432;-0.003637471;0;;;0;0;;;-0.003637471;0;;;0;0;;;0;1;0;0;1;0.951744852;0.986233696;0.93304372;0.907288455;1.110267507;0.954413389;9517.448519;9544.133895;9862.336955;9330.437201;9072.884546
5/3/2019;14.52000046;14.73999977;16.14999962;279.019989;1960.319946;1976.959961;112.5599976;112.6800003;1960.319946;1976.959961;-0.001360075;5.635295121;9.104704651;-1.409999847;False;False;0.005861293;0.001066123;-0.001360075;0;;;0;0;;;-0.001360075;0;;;0;0;;;0;1;0;0;1;0.950450408;0.984892344;0.931774711;0.907288455;1.116775111;0.954413389;9504.504078;9544.133895;9848.923439;9317.747108;9072.884546
6/3/2019;14.90999985;15.73999977;16.73999977;277.3299866;1976.959961;2035.199951;112.6800003;113.4800034;1976.959961;2035.199951;-0.006056922;6.402520489;9.337479282;-1;False;False;0.029459368;0.007099779;-0.006056922;0;;;0;0;;;-0.006056922;0;;;0;0;;;0;1;0;0;1;0.944693603;0.978926927;0.926131024;0.907288455;1.149674599;0.954413389;9446.936033;9544.133895;9789.269274;9261.310237;9072.884546
7/3/2019;16.32999992;16.59000015;17.29999924;275.0100098;2059.52002;2112.639893;113.6800003;114.4400024;2059.52002;2112.639893;-0.008365402;7.44121261;9.148787543;-0.709999084;False;False;0.038050287;0.008459632;-0.008365402;0;;;0;0;;;-0.008365402;0;;;0;0;;;0;1;0;0;1;0.936790862;0.97073781;0.918383565;0.907288455;1.193420047;0.954413389;9367.908616;9544.133895;9707.378101;9183.835654;9072.884546
8/3/2019;17.37999916;16.04999924;17.11000061;274.4599915;2177.280029;2126.719971;115.2799988;114.6399994;2177.280029;2126.719971;-0.001999994;6.315564047;9.73443519;-1.060001373;False;False;0.006664684;0.001747614;-0.001999994;0;;;0;0;;;-0.001999994;0;;;0;0;;;0;1;0;0;1;0.934917286;0.968796341;0.916546804;0.907288455;1.201373815;0.954413389;9349.172857;9544.133895;9687.963406;9165.46804;9072.884546
11/3/2019;16.28000069;14.32999992;16.01000023;278.4400024;2087.040039;1971.839966;114.3199997;112.9599991;2087.040039;1971.839966;0.014501243;10.28551183;4.044488096;-1.680000305;False;False;-0.072825763;-0.014654574;0.014501243;0;;;0;0;;;0.014501243;0;;;0;0;;;0;1;0;0;1;0.948474748;0.982845092;0.929837872;0.907288455;1.11388285;0.954413389;9484.747483;9544.133895;9828.450916;9298.378718;9072.884546
12/3/2019;13.97000027;13.77000046;15.64999962;279.4899902;1952;1916.160034;112.8000031;112.6399994;1952;1916.160034;0.003770966;10.48769117;3.28230929;-1.879999161;False;False;-0.028237551;-0.002832859;0.003770966;0;;;0;0;;;0.003770966;0;;;0;0;;;0;1;0;0;1;0.952051414;0.986551367;0.933344259;0.907288455;1.082429526;0.954413389;9520.514144;9544.133895;9865.51367;9333.442588;9072.884546
13/3/2019;14;13.40999985;15.32999992;281.3399963;1903.359985;1895.680054;112.1999969;111.8399963;1903.359985;1895.680054;0.006619221;10.97722019;2.432779653;-1.920000076;False;False;-0.010688032;-0.0071023;0.006619221;0;;;0;0;;;0.006619221;0;;;0;0;;;0;1;0;0;1;0.958353253;0.993081569;0.939522271;0.907288455;1.070860485;0.954413389;9583.532534;9544.133895;9930.815689;9395.22271;9072.884546
14/3/2019;13.35000038;13.5;15.30000019;281.1600037;1897.599976;1864.319946;111.9199982;111.9199982;1897.599976;1864.319946;-0.000639769;10.9116018;2.588398197;-1.800000191;False;False;-0.016542933;0.000715324;-0.000639769;0;;;0;0;;;-0.000639769;0;;;0;0;;;0;1;0;0;1;0.957740128;0.992446226;0.938921194;0.907288455;1.053145312;0.954413389;9577.401285;9544.133895;9924.462258;9389.211936;9072.884546
15/3/2019;13.21000004;12.88000011;14.97999954;281.3099976;1856;1829.76001;111.7200012;111.4400024;1856;1829.76001;0.000533482;10.49838583;2.381614283;-2.099999428;False;False;-0.018537557;-0.00428874;0.000533482;0;;;0;0;;;0.000533482;0;;;0;0;;;0;1;0;0;1;0.958251066;0.992975678;0.939422091;0.907288455;1.033622571;0.954413389;9582.510659;9544.133895;9929.756784;9394.220914;9072.884546
18/3/2019;13.13000011;13.10000038;15.23999977;282.3299866;1843.839966;1834.23999;111.3600006;111.0400009;1843.839966;1834.23999;0.003625854;10.36081565;2.73918473;-2.13999939;False;False;0.002448398;-0.003589389;0.003625854;0;;;0;0;;;0.003625854;0;;;0;0;;;0;1;0;0;1;0.961725544;0.996576063;0.942828299;0.907288455;1.03615329;0.954413389;9617.255445;9544.133895;9965.760633;9428.282989;9072.884546
19/3/2019;12.89000034;13.56000042;15.56000042;282.3999939;1802.23999;1846.400024;110.5999985;111;1802.23999;1846.400024;0.000247963;10.28670322;3.273297203;-2;False;False;0.006629467;-0.000360239;0.000247963;0;;;0;0;;;0.000247963;0;;;0;0;;;0;1;0;0;1;0.961964017;0.996823177;0.943062085;0.907288455;1.043022435;0.954413389;9619.640166;9544.133895;9968.231771;9430.620852;9072.884546
20/3/2019;13.53999996;13.90999985;15.78999996;281.5499878;1851.52002;1866.23999;110.6800003;111.0400009;1851.52002;1866.23999;-0.003009937;9.784319559;4.125680288;-1.880000114;False;False;0.010745215;0.000360369;-0.003009937;0;;;0;0;;;-0.003009937;0;;;0;0;;;0;1;0;0;1;0.959068566;0.993822802;0.940223528;0.907288455;1.054229935;0.954413389;9590.685658;9544.133895;9938.228024;9402.23528;9072.884546
21/3/2019;14.10999966;13.63000011;15.51000023;284.730011;1893.76001;1841.920044;111.4000015;109.8000031;1893.76001;1841.920044;0.011294702;9.176540862;4.453459252;-1.880000114;False;False;-0.013031521;-0.011167128;0.011294702;0;;;0;0;;;0.011294702;0;;;0;0;;;0;1;0;0;1;0.969900959;1.005047735;0.950843073;0.907288455;1.040491715;0.954413389;9699.009594;9544.133895;10050.47735;9508.430725;9072.884546
22/3/2019;13.77000046;16.47999954;17.37000084;279.25;1879.680054;2053.120117;110.4000015;111.9199982;1879.680054;2053.120117;-0.019246341;14.56802142;1.911978121;-0.890001297;False;False;0.114662997;0.019307787;-0.019246341;0;;;0;0;;;-0.019246341;0;;;0;0;;;0;1;0;0;1;0.951233914;0.985704243;0.932542822;0.907288455;1.159797614;0.954413389;9512.339145;9544.133895;9857.04243;9325.428222;9072.884546
25/3/2019;17.76000023;16.32999992;17.45000076;279.0400085;2056.959961;2063.360107;112.0800018;112;2056.959961;2063.360107;-0.000751984;12.7321541;3.597845824;-1.120000839;False;False;0.004987526;0.000714813;-0.000751984;0;;;0;0;;;-0.000751984;0;;;0;0;;;0;1;0;0;1;0.950518602;0.984963009;0.931841565;0.907288455;1.165582135;0.954413389;9505.186021;9544.133895;9849.630094;9318.415652;9072.884546
26/3/2019;16.21999931;14.68000031;16.45000076;281.1199951;1971.199951;1946.880005;111.1999969;111.2399979;1971.199951;1946.880005;0.00745408;13.14533665;1.534663655;-1.770000458;False;False;-0.05645166;-0.006785733;0.00745408;0;;;0;0;;;0.00745408;0;;;0;0;;;0;1;0;0;1;0.957603844;0.992305003;0.938787587;0.907288455;1.099783089;0.954413389;9576.038438;9544.133895;9923.050026;9387.875868;9072.884546
27/3/2019;14.52000046;15.14999962;16.78000069;279.6499939;1941.76001;1976.319946;111.1999969;111.7600021;1941.76001;1976.319946;-0.005229088;12.97392927;2.176070347;-1.630001068;False;False;0.0151216;0.004674616;-0.005229088;0;;;0;0;;;-0.005229088;0;;;0;0;;;0;1;0;0;1;0.952596449;0.987116152;0.933878584;0.907288455;1.116413569;0.954413389;9525.96449;9544.133895;9871.161523;9338.785838;9072.884546
28/3/2019;15.38000011;14.43000031;16.29999924;280.7099915;1963.52002;1932.160034;111.5199966;111.3199997;1963.52002;1932.160034;0.003790444;13.15678222;1.273218082;-1.869998932;False;False;-0.022344516;-0.00393703;0.003790444;0;;;0;0;;;0.003790444;0;;;0;0;;;0;1;0;0;1;0.956207212;0.990857761;0.937418398;0.907288455;1.091467849;0.954413389;9562.072122;9544.133895;9908.577605;9374.18398;9072.884546
29/3/2019;14.18999958;13.71000004;15.80000019;282.480011;1896.959961;1872.640015;110.6800003;110.5999985;1896.959961;1872.640015;0.00630551;13.55131939;0.158680647;-2.090000153;False;False;-0.030804912;-0.006467851;0.00630551;0;;;0;0;;;0.00630551;0;;;0;0;;;0;1;0;0;1;0.962236586;0.997105624;0.943329299;0.907288455;1.057845278;0.954413389;9622.365859;9544.133895;9971.056236;9433.292987;9072.884546
1/4/2019;13.89999962;13.39999962;15.46000004;285.8299866;1854.079956;1839.359985;109.8399963;109.4000015;1854.079956;1839.359985;0.01185916;14.6755608;-1.275561185;-2.06000042;False;False;-0.017771717;-0.010849882;0.01185916;0;;;0;0;;;0.01185916;0;;;0;0;;;0;1;0;0;1;0.973647903;1.008930458;0.954516392;0.907288455;1.039045551;0.954413389;9736.479033;9544.133895;10089.30458;9545.163916;9072.884546
2/4/2019;13.61999989;13.35999966;15.53999996;285.9700012;1845.76001;1834.23999;109.3600006;109.3199997;1845.76001;1834.23999;0.000489853;14.67133905;-1.311339393;-2.180000305;False;False;-0.002783574;-0.000731278;0.000489853;0;;;0;0;;;0.000489853;0;;;0;0;;;0;1;0;0;1;0.974124848;1.009424686;0.954983964;0.907288455;1.03615329;0.954413389;9741.248476;9544.133895;10094.24686;9549.839642;9072.884546
3/4/2019;13.06000042;13.73999977;15.63000011;286.4200134;1804.800049;1847.040039;108.8399963;109.1200027;1804.800049;1847.040039;0.001573634;14.47380171;-0.733801934;-1.890000343;False;False;0.006978394;-0.001829463;0.001573634;0;;;0;0;;;0.001573634;0;;;0;0;;;0;1;0;0;1;0.975657764;1.011013151;0.95648676;0.907288455;1.043383976;0.954413389;9756.577639;9544.133895;10110.13151;9564.867597;9072.884546
4/4/2019;13.84000015;13.57999992;15.47999954;287.1799927;1836.800049;1828.47998;109.0800018;108.9199982;1836.800049;1828.47998;0.002653373;13.49590958;0.084090346;-1.899999619;False;False;-0.010048542;-0.001832886;0.002653373;0;;;0;0;;;0.002653373;0;;;0;0;;;0;1;0;0;1;0.978246548;1.013695747;0.959024676;0.907288455;1.032899489;0.954413389;9782.465482;9544.133895;10136.95747;9590.246763;9072.884546
5/4/2019;13.46000004;12.81999969;15.06000042;288.5700073;1806.079956;1792;108.6399994;108.4400024;1806.079956;1792;0.004840221;7.532185617;5.287814078;-2.240000725;False;False;-0.019950987;-0.004406865;0.004840221;0;;;0;0;;;0.004840221;0;;;0;0;;;0;1;0;0;1;0.982981478;1.018602258;0.963666568;0.907288455;1.012292124;0.954413389;9829.814778;9544.133895;10186.02258;9636.665677;9072.884546
8/4/2019;13.55000019;13.18000031;15.27999973;288.7900085;1796.47998;1783.680054;108.5999985;108.3199997;1796.47998;1783.680054;0.000762384;7.340076322;5.839923983;-2.099999428;False;False;-0.004642827;-0.001106628;0.000762384;0;;;0;0;;;0.000762384;0;;;0;0;;;0;1;0;0;1;0.983730887;1.019378825;0.964401252;0.907288455;1.007592227;0.954413389;9837.308873;9544.133895;10193.78825;9644.012519;9072.884546
9/4/2019;13.46000004;14.27999973;15.98999977;287.3099976;1807.359985;1847.040039;108.8000031;108.9199982;1807.359985;1847.040039;-0.005124869;8.095973166;6.184026567;-1.710000038;False;False;0.035522057;0.005539129;-0.005124869;0;;;0;0;;;-0.005124869;0;;;0;0;;;0;1;0;0;1;0.978689395;1.014154642;0.959458822;0.907288455;1.043383976;0.954413389;9786.893953;9544.133895;10141.54642;9594.588217;9072.884546
10/4/2019;14.09000015;13.30000019;15.38000011;288.2900085;1829.76001;1795.199951;108.7600021;108.5599976;1829.76001;1795.199951;0.003410988;6.960603592;6.339396599;-2.079999924;False;False;-0.028066575;-0.003305184;0.003410988;0;;;0;0;;;0.003410988;0;;;0;0;;;0;1;0;0;1;0.982027693;1.017613911;0.962731524;0.907288455;1.014099761;0.954413389;9820.276932;9544.133895;10176.13911;9627.315244;9072.884546
11/4/2019;13.36999989;13.02000046;15.25;288.2099915;1770.880005;1760;108.3600006;108.6399994;1770.880005;1760;-0.000277558;7.137737406;5.882263051;-2.229999542;False;False;-0.019607816;0.000736937;-0.000277558;0;;;0;0;;;-0.000277558;0;;;0;0;;;0;1;0;0;1;0.981755124;1.017331464;0.962464311;0.907288455;0.994215479;0.954413389;9817.551239;9544.133895;10173.31464;9624.643109;9072.884546
12/4/2019;12.96000004;12.01000023;14.46000004;290.1600037;1724.800049;1680.640015;107.9599991;107.8799973;1724.800049;1680.640015;0.006765942;7.207180627;4.802819602;-2.449999809;False;False;-0.045090901;-0.006995601;0.006765942;0;;;0;0;;;0.006765942;0;;;0;0;;;0;1;0;0;1;0.988397623;1.024214671;0.968976289;0.907288455;0.949385408;0.954413389;9883.976226;9544.133895;10242.14671;9689.76289;9072.884546
15/4/2019;12.46000004;12.31999969;14.52999973;289.9700012;1655.680054;1658.880005;107.8799973;107.9599991;1655.680054;1658.880005;-0.00065482;5.214202269;7.105797426;-2.210000038;False;False;-0.012947454;0.000741582;-0.00065482;0;;;0;0;;;-0.00065482;0;;;0;0;;;0;1;0;0;1;0.987750401;1.023543995;0.968341784;0.907288455;0.937093283;0.954413389;9877.504005;9544.133895;10235.43995;9683.417844;9072.884546
16/4/2019;12.26000023;12.18000031;14.47000027;290.1600037;1648;1645.439941;107.6399994;107.9599991;1648;1645.439941;0.000655249;5.206383792;6.973616513;-2.289999962;False;False;-0.00810189;0;0.000655249;0;;;0;0;;;0.000655249;0;;;0;0;;;0;1;0;0;1;0.988397623;1.024214671;0.968976289;0.907288455;0.929501057;0.954413389;9883.976226;9544.133895;10242.14671;9689.76289;9072.884546
17/4/2019;12.11999989;12.60000038;14.81999969;289.4500122;1617.920044;1656.959961;107.5199966;108.2399979;1617.920044;1656.959961;-0.002446896;5.561034473;7.038965909;-2.219999313;False;False;0.007001179;0.002593542;-0.002446896;0;;;0;0;;;-0.002446896;0;;;0;0;;;0;1;0;0;1;0.985979116;1.021708523;0.966605304;0.907288455;0.93600866;0.954413389;9859.79116;9544.133895;10217.08523;9666.053044;9072.884546
18/4/2019;12.80000019;12.09000015;14.56999969;290.019989;1651.199951;1630.719971;107.9599991;108.0800018;1651.199951;1630.719971;0.001969172;5.516516612;6.57348354;-2.479999542;False;False;-0.015836225;-0.00147816;0.001969172;0;;;0;0;;;0.001969172;0;;;0;0;;;0;1;0;0;1;0.987920678;1.023720443;0.968508716;0.907288455;0.921185816;0.954413389;9879.206783;9544.133895;10237.20443;9685.087164;9072.884546
22/4/2019;13.21000004;12.42000008;14.72000027;290.269989;1648;1616;108.3600006;107.9599991;1648;1616;0.00086201;5.083560914;7.336439162;-2.300000191;False;False;-0.00902667;-0.001110314;0.00086201;0;;;0;0;;;0.00086201;0;;;0;0;;;0;1;0;0;1;0.988772275;1.0246029;0.96934358;0.907288455;0.912870576;0.954413389;9887.722754;9544.133895;10246.029;9693.435801;9072.884546
23/4/2019;12.65999985;12.27999973;14.53999996;292.8800049;1606.400024;1603.199951;107.8399963;107.0400009;1606.400024;1603.199951;0.008991683;6.61005579;5.669943943;-2.260000229;False;False;-0.007920822;-0.008521658;0.008991683;0;;;0;0;;;0.008991683;0;;;0;0;;;0;1;0;0;1;0.997663003;1.033815805;0.978059611;0.907288455;0.905639891;0.954413389;9976.630027;9544.133895;10338.15805;9780.596108;9072.884546
24/4/2019;12.52999973;13.14000034;15.03999996;292.230011;1605.76001;1644.800049;107.0400009;107.2799988;1605.76001;1644.800049;-0.002219318;5.931193392;7.208806951;-1.899999619;False;False;0.025948165;0.002242132;-0.002219318;0;;;0;0;;;-0.002219318;0;;;0;0;;;0;1;0;0;1;0.995448871;1.031521439;0.975888985;0.907288455;0.929139584;0.954413389;9954.488712;9544.133895;10315.21439;9758.889854;9072.884546
25/4/2019;13.28999996;13.25;15.21000004;292.0499878;1658.880005;1676.800049;107.2799988;107.3199997;1658.880005;1676.800049;-0.000616033;5.951465376;7.298534624;-1.960000038;False;False;0.019455252;0.000372865;-0.000616033;0;;;0;0;;;-0.000616033;0;;;0;0;;;0;1;0;0;1;0.994835642;1.030885988;0.975287806;0.907288455;0.947216229;0.954413389;9948.356423;9544.133895;10308.85988;9752.87806;9072.884546
26/4/2019;13.43999958;12.72999954;14.89000034;293.4100037;1658.23999;1618.560059;107.3199997;106.8799973;1658.23999;1618.560059;0.004656791;6.098220228;6.631779315;-2.160000801;False;False;-0.034732818;-0.004099911;0.004656791;0;;;0;0;;;0.004656791;0;;;0;0;;;0;1;0;0;1;0.999468384;1.035686609;0.979829518;0.907288455;0.914316741;0.954413389;9994.683843;9544.133895;10356.86609;9798.295179;9072.884546
29/4/2019;13.03999996;13.10999966;15.22999954;293.8699951;1628.800049;1643.52002;106.8399963;106.7600021;1628.800049;1643.52002;0.001567743;5.434270085;7.675729572;-2.119999886;False;False;0.01542109;-0.001122709;0.001567743;0;;;0;0;;;0.001567743;0;;;0;0;;;0;1;0;0;1;1.001035294;1.037310299;0.981365639;0.907288455;0.928416502;0.954413389;10010.35294;9544.133895;10373.10299;9813.656387;9072.884546
30/4/2019;13.10999966;13.11999989;15.22999954;294.019989;1637.119995;1643.52002;106.8399963;106.7200012;1637.119995;1643.52002;0.000510409;5.349127805;7.770872081;-2.109999657;False;False;0;-0.000374681;0.000510409;0;;;0;0;;;0.000510409;0;;;0;0;;;0;1;0;0;1;1.001546231;1.037839752;0.981866537;0.907288455;0.928416502;0.954413389;10015.46231;9544.133895;10378.39752;9818.665366;9072.884546
1/5/2019;12.85999966;14.80000019;16.19000053;291.8099976;1624.959961;1705.599976;106.4000015;107.4800034;1624.959961;1705.599976;-0.007516467;6.986944561;7.81305563;-1.390000343;False;False;0.037772558;0.007121459;-0.007516467;0;;;0;0;;;-0.007516467;0;;;0;0;;;0;1;0;0;1;0.994018142;1.030038864;0.974486369;0.907288455;0.963485169;0.954413389;9940.181424;9544.133895;10300.38864;9744.863694;9072.884546
2/5/2019;14.35000038;14.42000008;16.03000069;291.1799927;1705.599976;1708.160034;107.5999985;107.7200012;1705.599976;1708.160034;-0.002158956;6.953478988;7.466521088;-1.61000061;False;False;0.001500972;0.002232954;-0.002158956;0;;;0;0;;;-0.002158956;0;;;0;0;;;0;1;0;0;1;0.991872101;1.027815055;0.972382496;0.907288455;0.964931333;0.954413389;9918.721012;9544.133895;10278.15055;9723.824965;9072.884546
3/5/2019;14.10999966;12.86999989;15.06999969;294.0299988;1663.359985;1626.880005;107.1200027;106.6800003;1663.359985;1626.880005;0.009787781;8.350449826;4.519550059;-2.199999809;False;False;-0.047583381;-0.009654669;0.009787781;0;;;0;0;;;0.009787781;0;;;0;0;;;0;1;0;0;1;1.001580328;1.037875085;0.981899964;0.907288455;0.919016638;0.954413389;10015.80328;9544.133895;10378.75085;9818.999637;9072.884546
6/5/2019;12.89000034;15.43999958;16.39999962;292.8200073;1789.439941;1719.040039;108.4800034;107.1600037;1789.439941;1719.040039;-0.004115197;8.799702422;6.640297159;-0.960000038;False;False;0.056648329;0.004499469;-0.004115197;0;;;0;0;;;-0.004115197;0;;;0;0;;;0;1;0;0;1;0.997458628;1.033604024;0.977859252;0.907288455;0.971077395;0.954413389;9974.586278;9544.133895;10336.04024;9778.592517;9072.884546
7/5/2019;15.89999962;19.31999969;18.78000069;287.9299927;1818.23999;2005.119995;108.1200027;108.8799973;1818.23999;2005.119995;-0.016699729;11.27785099;8.042148703;0.539999008;False;False;0.166418437;0.016050705;-0.016699729;0;;;0;0;;;-0.016699729;0;;;0;0;;;0;1;0;0;1;0.980801339;1.016343117;0.961529268;0.907288455;1.132682578;0.954413389;9808.013394;9544.133895;10163.43117;9615.292675;9072.884546
8/5/2019;18.95000076;19.39999962;18.75;287.5299988;1983.359985;1965.439941;109.1600037;109.0800018;1983.359985;1965.439941;-0.001389205;11.27444021;8.125559406;0.649999619;False;False;-0.019789366;0.001836927;-0.001389205;0;;;0;0;;;-0.001389205;0;;;0;0;;;0;1;0;0;1;0.979438805;1.014931208;0.960193506;0.907288455;1.110267507;0.954413389;9794.388049;9544.133895;10149.31208;9601.935059;9072.884546
9/5/2019;21.39999962;19.10000038;18.44000053;286.6600037;2073.600098;1955.199951;110.0800018;109.4400024;2073.600098;1955.199951;-0.003025754;11.28060984;7.819390542;0.659999847;False;False;-0.005210024;0.003300336;-0.003025754;0;;;0;0;;;-0.003025754;0;;;0;0;;;0;1;0;0;1;0.976475264;1.011860275;0.957288196;0.907288455;1.104482986;0.954413389;9764.752638;9544.133895;10118.60275;9572.881963;9072.884546
