Date,SPY Drawdown,VXX/VIX Drawdown,Ultra Drawdown,Pure VXX Drawdown
2012-04-05,-0.10665901646921605,-0.014452926569980207,-0.014452926569980318,-0.09758327932181932
2012-04-09,-0.11669219712039236,-0.025521680842150896,-0.025521680842150896,-0.09758327932181932
2012-04-10,-0.13151842020042315,-0.04187819088246447,-0.04187819088246458,-0.09758327932181932
2012-04-11,-0.12448872865166472,-0.03412293050516446,-0.03412293050516457,-0.09758327932181932
2012-04-12,-0.11304960969073685,-0.02150312415753386,-0.02150312415753397,-0.09758327932181932
2012-04-13,-0.12359404950116037,-0.033135907146006116,-0.033135907146006005,-0.09758327932181932
2012-04-16,-0.12416917948804596,-0.03377039911029123,-0.033770399110291116,-0.09758327932181932
2012-04-17,-0.11119628304937601,-0.0194585066137557,-0.01945850661375559,-0.09758327932181932
2012-04-18,-0.11419986966450779,-0.02277210808610397,-0.02277210808610397,-0.09758327932181932
2012-04-19,-0.1198874937311526,-0.0290467796359275,-0.02904677963592761,-0.09758327932181932
2012-04-20,-0.11841768459376267,-0.027425264312483932,-0.027425264312484043,-0.09758327932181932
2012-04-23,-0.12583079613377812,-0.03560351933264083,-0.03560351933264083,-0.09758327932181932
2012-04-24,-0.12250766035502736,-0.031937386465419104,-0.031937386465419215,-0.09758327932181932
2012-04-25,-0.11049331389450012,-0.018682980576025576,-0.018682980576025576,-0.09758327932181932
2012-04-26,-0.104294430668608,-0.011844280309900479,-0.011844280309900479,-0.09758327932181932
2012-04-27,-0.10282462153121807,-0.0102227649864568,-0.010222764986456911,-0.09758327932181932
2012-04-30,-0.10614775730996884,-0.013888897853678528,-0.013888897853678639,-0.09758327932181932
2012-05-01,-0.10058787489860033,-0.007755152799822085,-0.007755152799822196,-0.09758327932181932
2012-05-02,-0.10327191235011346,-0.010716222877297232,-0.010716222877297343,-0.09758327932181932
2012-05-03,-0.11010989390324322,-0.0182599859331688,-0.01825998593316891,-0.09758327932181932
2012-05-04,-0.12448872865166472,-0.03412293050516435,-0.03412293050516435,-0.09758327932181932
2012-05-07,-0.12384963032442708,-0.03341786771541777,-0.03341786771541788,-0.09758327932181932
2012-05-08,-0.1273644760988063,-0.03729549790406772,-0.03729549790406783,-0.09758327932181932
2012-05-09,-0.1325408410062039,-0.04300614073758957,-0.04300614073758979,-0.09758327932181932
2012-05-10,-0.1307514827051951,-0.04103209401927277,-0.04103209401927288,-0.09758327932181932
2012-05-11,-0.13337164932906997,-0.043922700848764484,-0.043922700848764706,-0.09758327932181932
2012-05-14,-0.14295753916135112,-0.05449799723009474,-0.05449799723009496,-0.09758327932181932
2012-05-15,-0.1478783232454819,-0.059926679494204826,-0.05992667949420494,-0.09758327932181932
2012-05-16,-0.15113749068388038,-0.06352224153596497,-0.0635222415359652,-0.09758327932181932
2012-05-17,-0.1637269671312932,-0.07741113938964372,-0.07741113938964395,-0.09758327932181932
2012-05-18,-0.17088440033532792,-0.08530732626291082,-0.08530732626291104,-0.09758327932181932
2012-05-21,-0.1566334047548965,-0.06958541576436017,-0.06958541576436028,-0.09758327932181932
2012-05-22,-0.1551635956175068,-0.06796390044091671,-0.06796390044091682,-0.09758327932181932
2012-05-23,-0.15471620728589763,-0.06747033497259847,-0.06747033497259858,-0.09758327932181932
2012-05-24,-0.15305468815287926,-0.06563732232772657,-0.06563732232772679,-0.09758327932181932
2012-05-25,-0.15580259643203043,-0.06866885565318526,-0.06866885565318548,-0.09758327932181932
2012-05-29,-0.14557770578522577,-0.057388604059586346,-0.05738860405958646,-0.09758327932181932
2012-05-30,-0.15797547223701014,-0.07106600459183665,-0.07106600459183687,-0.09758327932181932
2012-05-31,-0.15982870136565708,-0.073110514558137,-0.07311051455813722,-0.09758327932181932
2012-06-01,-0.18098154932685628,-0.09644665136054276,-0.09644665136054298,-0.09758327932181932
2012-06-04,-0.1813649693181134,-0.09686964600339953,-0.09686964600339987,-0.09758327932181932
2012-06-05,-0.17516608609222128,-0.09003094573727433,-0.09003094573727466,-0.09758327932181932
2012-06-06,-0.15663340475489695,-0.06958541576436028,-0.0695854157643605,-0.09758327932181932
2012-06-07,-0.1561221455956494,-0.06902138704805849,-0.06902138704805882,-0.09758327932181932
2012-06-08,-0.14941200321051007,-0.061618658065631826,-0.06161865806563205,-0.09758327932181932
2012-06-11,-0.16021212135691432,-0.07353350920099377,-0.073533509200994,-0.09758327932181932
2012-06-12,-0.15056236069699513,-0.06288774957167986,-0.06288774957168031,-0.09758327932181932
2012-06-13,-0.15599430642765943,-0.0688803529746137,-0.06888035297461415,-0.09758327932181932
2012-06-14,-0.14704751492261603,-0.0590101193830298,-0.05901011938303036,-0.09758327932181932
2012-06-15,-0.14276582916572278,-0.0542864999086663,-0.05428649990866685,-0.09758327932181932
2012-06-18,-0.1411043100327043,-0.052453487263794285,-0.05245348726379495,-0.09758327932181932
2012-06-19,-0.1327965193421844,-0.04328820888447904,-0.043288208884479595,-0.09758327932181932
2012-06-20,-0.13420245765193606,-0.044839260959939065,-0.04483926095993962,-0.09758327932181932
2012-06-21,-0.15362981813976484,-0.06627181429201157,-0.06627181429201212,-0.09758327932181932
2012-06-22,-0.14711138575025373,-0.05908058263101312,-0.05908058263101357,-0.09758327932181932
2012-06-25,-0.16078725134379956,-0.07416800116527855,-0.07416800116527911,-0.09758327932181932
2012-06-26,-0.1565695339272587,-0.06951495251637652,-0.06951495251637707,-0.09758327932181932
2012-06-27,-0.14896471239161468,-0.06112520017479128,-0.06112520017479184,-0.09758327932181932
2012-06-28,-0.1513931690198611,-0.06380430968285444,-0.063804309682855,-0.09758327932181932
2012-06-29,-0.130240223545948,-0.04046806530297087,-0.040468065302971534,-0.09758327932181932
2012-07-02,-0.12762015443478703,-0.03757756605095697,-0.037577566050957634,-0.09758327932181932
2012-07-03,-0.12186856202779006,-0.031232323675672302,-0.031232323675672746,-0.09758327932181932
2012-07-05,-0.12583079613377846,-0.03560351933264039,-0.03560351933264094,-0.09758327932181932
2012-07-06,-0.13413848931158434,-0.04476869013447782,-0.04476869013447826,-0.09758327932181932
2012-07-09,-0.13522487845771713,-0.045967210815064496,-0.04596721081506505,-0.09758327932181932
2012-07-10,-0.14276582916572278,-0.0542864999086663,-0.05428649990866674,-0.09758327932181932
2012-07-11,-0.14263798999773247,-0.054145465835221285,-0.05414546583522173,-0.09758327932181932
2012-07-12,-0.1467919340993492,-0.058728158813617815,-0.05872815881361837,-0.09758327932181932
2012-07-13,-0.13247697017856597,-0.04293567748960592,-0.04293567748960647,-0.09758327932181932
2012-07-16,-0.13452200681555526,-0.04519179235481241,-0.045191792354812965,-0.09758327932181932
2012-07-17,-0.12857870441292985,-0.03863505265809919,-0.038635052658099744,-0.09758327932181932
2012-07-18,-0.1221242403637709,-0.03151439182256199,-0.03151439182256266,-0.09758327932181932
2012-07-19,-0.11982362290351478,-0.028976316387943624,-0.02897631638794429,-0.09758327932181932
2012-07-20,-0.12787573525805396,-0.037859526620369066,-0.03785952662036962,-0.09758327932181932
2012-07-23,-0.13669478510782085,-0.04758883371598577,-0.04758883371598632,-0.09758327932181932
2012-07-24,-0.1441078966478363,-0.055767088736142556,-0.05576708873614322,-0.09758327932181932
2012-07-25,-0.14391608913949383,-0.0555554838372363,-0.05555548383723696,-0.09758327932181932
2012-07-26,-0.12979293272705283,-0.039974607412130325,-0.03997460741213099,-0.09758327932181932
2012-07-27,-0.11375257884561296,-0.022278650195262872,-0.02227865019526365,-0.09758327932181932
2012-07-30,-0.11375257884561296,-0.022278650195262872,-0.02227865019526365,-0.09758327932181932
2012-07-31,-0.11995136455879118,-0.029117242883910155,-0.02911724288391082,-0.09758327932181932
2012-08-01,-0.12071830205401923,-0.029963339747101636,-0.02996333974710219,-0.09758327932181932
2012-08-02,-0.12678934611192116,-0.036661005939782054,-0.03666100593978261,-0.09758327932181932
2012-08-03,-0.10947079557600592,-0.017554923143421775,-0.01755492314342233,-0.09758327932181932
2012-08-06,-0.1077454056153494,-0.01565144725056633,-0.015651447250566886,-0.09758327932181932
2012-08-07,-0.1032719123501139,-0.010716222877296788,-0.010716222877297232,-0.09758327932181932
2012-08-08,-0.10218552320398111,-0.009517702196709998,-0.009517702196710442,-0.09758327932181932
2012-08-09,-0.10141868322146719,-0.008671712910996554,-0.008671712910996998,-0.09758327932181932
2012-08-10,-0.09994887408407727,-0.0070501975875528755,-0.007050197587553431,-0.09758327932181932
2012-08-13,-0.10039616490297243,-0.007543655478393196,-0.0075436554783937515,-0.09758327932181932
2012-08-14,-0.10026842324769603,-0.00740272898242611,-0.007402728982426776,-0.09758327932181932
2012-08-15,-0.09924590492920138,-0.006274671549822752,-0.0062746715498234185,-0.09758327932181932
2012-08-16,-0.09259963337169985,0.0,0.0,-0.09758327932181932
2012-08-17,-0.09138550257029066,0.0,0.0,-0.09758327932181932
2012-08-20,-0.0913215342299386,0.0,0.0,-0.09758327932181932
2012-08-21,-0.09406954002180379,-0.0030241784034535923,-0.0030241784034534813,-0.09758327932181932
2012-08-22,-0.09368602251783287,-0.002602117665339909,-0.002602117665339909,-0.09758327932181932
2012-08-23,-0.1010991340578481,-0.010760241599456877,-0.010760241599456766,-0.09758327932181932
2012-08-24,-0.09566718832718402,-0.004782389217909744,-0.004782389217909633,-0.09758327932181932
2012-08-27,-0.09547547833155556,-0.004571412505188999,-0.004571412505188777,-0.09758327932181932
2012-08-28,-0.0963701574820599,-0.0055560062687775025,-0.0055560062687773915,-0.09758327932181932
2012-08-29,-0.09566718832718402,-0.004782389217910077,-0.004782389217909966,-0.09758327932181932
2012-08-30,-0.10218552320398111,-0.011955812075766792,-0.01195581207576668,-0.09758327932181932
2012-08-31,-0.09790383744708797,-0.007243819970545573,-0.007243819970545351,-0.09758327932181932
2012-09-04,-0.09873464576995405,-0.008158123934117523,-0.0081581239341173,-0.09758327932181932
2012-09-05,-0.09950148575246809,-0.009002030785001502,-0.00900203078500117,-0.09758327932181932
2012-09-06,-0.08122438523841036,0.0,0.0,-0.09758327932181932
2012-09-07,-0.07764566863639288,0.0,0.0,-0.09758327932181932
2012-09-10,-0.08288600188414252,-0.005681475187526375,-0.005681475187526264,-0.09758327932181932
2012-09-11,-0.0803297060879058,-0.0029099851979281777,-0.0029099851979281777,-0.09758327932181932
2012-09-12,-0.07726224864513587,0.0,0.0,-0.09758327932181932
2012-09-13,-0.06320296306033302,0.0,0.0,-0.09758327932181932
2012-09-14,-0.05904901895871617,0.0,0.0,-0.09758327932181932
2012-09-17,-0.06224431556947663,-0.0033958162275620207,-0.0033958162275620207,-0.09758327932181932
2012-09-18,-0.06301125306470445,-0.004210882591995979,-0.00421088259199609,-0.09758327932181932
2012-09-19,-0.06249999390545713,-0.003667539559735644,-0.003667539559735644,-0.09758327932181932
2012-09-20,-0.06243602556510508,-0.003599556910648727,-0.003599556910648727,-0.09758327932181932
2012-09-21,-0.06780419798084503,-0.00930460693333901,-0.009304606933338788,-0.09758327932181932
2012-09-24,-0.06921013629059669,-0.010798774364033203,-0.010798774364033092,-0.09758327932181932
2012-09-25,-0.07911547777378258,-0.02132572176380565,-0.02132572176380554,-0.09758327932181932
2012-09-26,-0.08429194019389408,-0.026827031103409116,-0.026827031103409116,-0.09758327932181932
2012-09-27,-0.07566460033975542,-0.01765828583615703,-0.017658285836156917,-0.09758327932181932
2012-09-28,-0.07994628609664856,-0.022208667145239502,-0.022208667145239502,-0.09758327932181932
2012-10-01,-0.07751782946840213,-0.01962781365002464,-0.019627813650024528,-0.09758327932181932
2012-10-02,-0.07655927949025976,-0.018609110234590998,-0.018609110234590887,-0.09758327932181932
2012-10-03,-0.07278885289261383,-0.014602071957768747,-0.014602071957768636,-0.09758327932181932
2012-10-04,-0.06614258133511253,-0.0075387161704709715,-0.0075387161704709715,-0.09758327932181932
2012-10-05,-0.06607871050747427,-0.007470837153470966,-0.007470837153470966,-0.09758327932181932
2012-10-08,-0.06927400711823462,-0.010866653381032987,-0.010866653381032987,-0.09758327932181932
2012-10-09,-0.07847647695925863,-0.020646620697545304,-0.020646620697545415,-0.09758327932181932
2012-10-10,-0.08435581102153189,-0.026894910120408788,-0.0268949101204089,-0.09758327932181932
2012-10-11,-0.08384455186228468,-0.026351567088148564,-0.026351567088148675,-0.09758327932181932
2012-10-12,-0.08684813847741657,-0.02954364263262388,-0.02954364263262388,-0.09758327932181932
2012-10-15,-0.07924331694177278,-0.021461583429892572,-0.021461583429892572,-0.09758327932181932
2012-10-16,-0.06991310544547247,-0.011545858079380245,-0.011545858079380356,-0.09758327932181932
2012-10-17,-0.06569529051621736,-0.007063355787297554,-0.007063355787297665,-0.09758327932181932
2012-10-18,-0.06812364963174966,-0.009644105650425616,-0.009644105650425727,-0.09758327932181932
2012-10-19,-0.08365284186665622,-0.02614782640506197,-0.02614782640506208,-0.09758327932181932
2012-10-22,-0.0835250026986658,-0.026011964738975157,-0.026011964738975157,-0.09758327932181932
2012-10-23,-0.09624231831406904,-0.03952735063222301,-0.03952735063222301,-0.09758327932181932
2012-10-24,-0.09879851659759176,-0.04224396216143789,-0.04224396216143789,-0.09758327932181932
2012-10-25,-0.096178447486431,-0.03945947161522323,-0.03945947161522323,-0.09758327932181932
2012-10-26,-0.09668960913296443,-0.04000271101539654,-0.04000271101539654,-0.09758327932181932
2012-10-31,-0.09668960913296443,-0.04000271101539654,-0.04000271101539654,-0.09758327932181932
2012-11-01,-0.0872315584686737,-0.029951123998797624,-0.029951123998797624,-0.09758327932181932
2012-11-02,-0.09534763916356492,-0.038576526233789266,-0.03857652623378938,-0.09758327932181932
2012-11-05,-0.09349431252220408,-0.03660689478783474,-0.03660689478783463,-0.09758327932181932
2012-11-06,-0.08640075014580739,-0.02906817861736355,-0.02906817861736355,-0.09758327932181932
2012-11-07,-0.10710630728811144,-0.05107310507951657,-0.05107310507951657,-0.09758327932181932
2012-11-08,-0.11784255460687743,-0.06248310149281,-0.06248310149280989,-0.09758327932181932
2012-11-09,-0.11707561711164949,-0.06166803512837582,-0.06166803512837571,-0.09758327932181932
2012-11-12,-0.1163726479567736,-0.06092095141302867,-0.06092095141302856,-0.09758327932181932
2012-11-13,-0.11944020291225743,-0.06418100960659068,-0.06418100960659068,-0.09758327932181932
2012-11-14,-0.13132671020479436,-0.07681345011840468,-0.07681345011840468,-0.09758327932181932
2012-11-15,-0.13279651934218428,-0.07837549656609877,-0.07837549656609888,-0.09758327932181932
2012-11-16,-0.12851483358529103,-0.07382511525701607,-0.07382511525701618,-0.09758327932181932
2012-11-19,-0.11087673388575703,-0.05508014335633826,-0.055080143356338374,-0.09758327932181932
2012-11-20,-0.1104933138944999,-0.05467266199016463,-0.05467266199016485,-0.09758327932181932
2012-11-21,-0.10883179476148153,-0.05290687485938361,-0.052906874859383834,-0.09758327932181932
2012-11-23,-0.09668960913296387,-0.040002711015395875,-0.0400027110153961,-0.09758327932181932
2012-11-26,-0.09860680660196297,-0.042040221478350515,-0.042040221478350626,-0.09758327932181932
2012-11-27,-0.10320804152247498,-0.04693020513660673,-0.04693020513660695,-0.09758327932181932
2012-11-28,-0.0959866399780881,-0.03925562730004872,-0.039255627300049056,-0.09758327932181932
2012-11-29,-0.09176892256154712,-0.034773228640053166,-0.03477322864005339,-0.09758327932181932
2012-11-30,-0.09157721256591866,-0.03456948795696646,-0.03456948795696668,-0.09758327932181932
2012-12-03,-0.09605060831844026,-0.03932360994913564,-0.039323609949135974,-0.09758327932181932
2012-12-04,-0.09732870746020172,-0.04068191571374302,-0.040681915713743355,-0.09758327932181932
2012-12-05,-0.09573105915482161,-0.03898400759996212,-0.03898400759996257,-0.09758327932181932
2012-12-06,-0.09266360171205157,-0.035724053038486914,-0.03572405303848736,-0.09758327932181932
2012-12-07,-0.08991559592018639,-0.03280359719409831,-0.032803597194098866,-0.09758327932181932
2012-12-10,-0.08953217592892948,-0.0323961158279249,-0.03239611582792534,-0.09758327932181932
2012-12-11,-0.08333329270303735,-0.025808224055887785,-0.02580822405588823,-0.09758327932181932
2012-12-12,-0.08288600188414208,-0.025332863672714256,-0.0253328636727147,-0.09758327932181932
2012-12-13,-0.08850965761043472,-0.03130942976340412,-0.03130942976340456,-0.09758327932181932
2012-12-14,-0.09189666421682363,-0.034908986674052955,-0.0349089866740534,-0.09758327932181932
2012-12-17,-0.08122438523840969,-0.02356697290984633,-0.023566972909846995,-0.09758327932181932
2012-12-18,-0.07099949459160493,-0.012700423160900254,-0.012700423160901031,-0.09758327932181932
2012-12-19,-0.07790134697237294,-0.02003539864828452,-0.020035398648285296,-0.09758327932181932
2012-12-20,-0.07259714289698516,-0.014398331274681264,-0.014398331274682041,-0.09758327932181932
2012-12-21,-0.08748723680465409,-0.03022284733097047,-0.030222847330971248,-0.09758327932181932
2012-12-24,-0.09029901591144351,-0.033211078560271834,-0.03321107856027261,-0.09758327932181932
2012-12-26,-0.09413341084944149,-0.037286099486181,-0.03728609948618189,-0.09758327932181932
2012-12-27,-0.0953476391635647,-0.03857652623378849,-0.03857652623378938,-0.09758327932181932
2012-12-28,-0.1051252389914743,-0.048967715599561146,-0.048967715599562034,-0.09758327932181932
2012-12-31,-0.08991559592018639,-0.0328035971940982,-0.03280359719409909,-0.09758327932181932
2013-01-02,-0.06658996966672137,-0.008014180185730635,-0.008014180185731412,-0.09758327932181932
2013-01-03,-0.06869887713134892,-0.01025543133177198,-0.010255431331772757,-0.09758327932181932
2013-01-04,-0.06460890137008424,-0.005908790705776101,-0.0059087907057769895,-0.09758327932181932
2013-01-07,-0.06716509965360695,-0.008625402234990864,-0.008625402234991753,-0.09758327932181932
2013-01-08,-0.06984913710511997,-0.01147787543029255,-0.011477875430293327,-0.09758327932181932
2013-01-09,-0.06748464881722593,-0.008965004584164604,-0.008965004584165381,-0.09758327932181932
2013-01-10,-0.060071537277210596,-0.0010866860645198928,-0.00108668606452067,-0.09758327932181932
2013-01-11,-0.06013540810484885,-0.0011545650815197872,-0.0011545650815205644,-0.09758327932181932
2013-01-14,-0.060774506432086484,-0.001833769779867045,-0.001833769779867822,-0.09758327932181932
2013-01-15,-0.06013540810484885,-0.0011545650815198982,-0.0011545650815205644,-0.09758327932181932
2013-01-16,-0.06026324727283927,-0.00129042674760671,-0.001290426747607487,-0.09758327932181932
2013-01-17,-0.05419220321493745,0.0,0.0,-0.09758327932181932
2013-01-18,-0.05208329575031012,0.0,0.0,-0.09758327932181932
2013-01-22,-0.04697080167055079,0.0,0.0,-0.09758327932181932
2013-01-23,-0.04543712170552283,0.0,0.0,-0.09758327932181932
2013-01-24,-0.04518144336954222,0.0,0.0,-0.09758327932181932
2013-01-25,-0.039813368466516064,0.0,0.0,-0.09758327932181932
2013-01-28,-0.040963628440287,-0.0011979545809067682,-0.0011979545809067682,-0.09758327932181932
2013-01-29,-0.0371932018426413,0.0,0.0,-0.09758327932181932
2013-01-30,-0.040963628440287114,-0.003916078080110963,-0.003916078080110963,-0.09758327932181932
2013-01-31,-0.04332821424089528,-0.006372007769362753,-0.006372007769362864,-0.09758327932181932
2013-02-01,-0.03348664607263363,0.0,0.0,-0.09758327932181932
2013-02-04,-0.04435073255939004,-0.011240492893978993,-0.011240492893978993,-0.09758327932181932
2013-02-05,-0.03470087438675695,-0.001256297504001802,-0.001256297504001691,-0.09758327932181932
2013-02-06,-0.03399790523188129,-0.0005289726801704919,-0.0005289726801704919,-0.09758327932181932
2013-02-07,-0.03527600437364253,-0.0018513539349849228,-0.0018513539349848118,-0.09758327932181932
2013-02-08,-0.02990792947061649,0.0,0.0,-0.09758327932181932
2013-02-11,-0.030099639466244943,-0.00019762041300253053,-0.00019762041300253053,-0.09758327932181932
2013-02-12,-0.028501991160864715,0.0,0.0,-0.09758327932181932
2013-02-13,-0.027671280350712424,0.0,0.0,-0.09758327932181932
2013-02-14,-0.026776601200208083,0.0,0.0,-0.09758327932181932
2013-02-15,-0.027926861173979134,-0.0011819074378910388,-0.0011819074378910388,-0.09758327932181932
2013-02-19,-0.020641588801954103,0.0,0.0,-0.09758327932181932
2013-02-20,-0.032847645258110014,-0.01246331916547716,-0.01246331916547716,-0.09758327932181932
2013-02-21,-0.03872697932038349,-0.01846656986006323,-0.018466569860063342,-0.09758327932181932
2013-02-22,-0.029332799483730798,-0.00887439223720432,-0.008874392237204431,-0.09758327932181932
2013-02-25,-0.047801609993417093,-0.02773246329526924,-0.02773246329526924,-0.09758327932181932
2013-02-26,-0.04128317760390621,-0.02107664422537736,-0.02107664422537736,-0.09758327932181932
2013-02-27,-0.029204960315740602,-0.008743858648552205,-0.008743858648552316,-0.09758327932181932
2013-02-28,-0.0311221577847397,-0.010701464206515188,-0.010701464206515188,-0.09758327932181932
2013-03-01,-0.027926861173979356,-0.007438821465895251,-0.007438821465895251,-0.09758327932181932
2013-03-04,-0.022750496266581988,-0.0021533561569638815,-0.0021533561569638815,-0.09758327932181932
2013-03-05,-0.013995414757166924,0.0,0.0,-0.09758327932181932
2013-03-06,-0.012653347275053517,0.0,0.0,-0.09758327932181932
2013-03-07,-0.010863988974044836,0.0,0.0,-0.09758327932181932
2013-03-08,-0.006646174044789732,0.0,0.0,-0.09758327932181932
2013-03-11,-0.002875747447143806,0.0,0.0,-0.09758327932181932
2013-03-12,-0.005112494079761776,-0.0022431975021079964,-0.0022431975021079964,-0.09758327932181932
2013-03-13,-0.0037065557700101115,-0.000833204408316246,-0.000833204408316357,-0.09758327932181932
2013-03-14,0.0,0.0,0.0,-0.09758327932181932
2013-03-15,-0.005742320685371172,-0.005742320685371172,-0.005742320685371172,-0.09758327932181932
2013-03-18,-0.011229468224420391,-0.011229468224420502,-0.011229468224420502,-0.09758327932181932
2013-03-19,-0.013526415970003147,-0.013526415970003258,-0.013526415970003147,-0.09758327932181932
2013-03-20,-0.006635572733254991,-0.006635572733254991,-0.006635572733254769,-0.09758327932181932
2013-03-21,-0.01512151586673649,-0.01512151586673649,-0.015121515866736268,-0.09758327932181932
2013-03-22,-0.007209785330357987,-0.007209785330357876,-0.007209785330357765,-0.09758327932181932
2013-03-25,-0.011357103476167363,-0.011357103476167252,-0.01135710347616714,-0.09758327932181932
2013-03-26,-0.003445372939788749,-0.003445372939788638,-0.003445372939788638,-0.09758327932181932
2013-03-27,-0.003445372939788749,-0.003445372939788638,-0.003445372939788638,-0.09758327932181932
2013-03-28,-0.0003828083980689234,-0.0003828083980689234,-0.0003828083980688124,-0.09758327932181932
2013-04-01,-0.004338624987672568,-0.004338624987672457,-0.004338624987672457,-0.09758327932181932
2013-04-02,0.0,0.0,0.0,-0.09758327932181932
2013-04-03,-0.010139086356451998,-0.010139086356451998,-0.010139086356451998,-0.09758327932181932
2013-04-04,-0.006121710681229686,-0.006121710681229686,-0.006121710681229575,-0.09758327932181932
2013-04-05,-0.010585407375204303,-0.010585407375204303,-0.010585407375204192,-0.09758327932181932
2013-04-08,-0.0038898136835971986,-0.0038898136835970876,-0.0038898136835969765,-0.09758327932181932
2013-04-09,-0.000446418320042663,-0.000446418320042663,-0.00044641832004232995,-0.09758327932181932
2013-04-10,0.0,0.0,0.0,-0.09758327932181932
2013-04-11,0.0,0.0,0.0,-0.09758327932181932
2013-04-12,-0.0024498987603946976,-0.0024498987603946976,-0.0024498987603946976,-0.09758327932181932
2013-04-15,-0.025566978213451552,-0.025566978213451663,-0.025566978213451663,-0.09758327932181932
2013-04-16,-0.011181599045153812,-0.011181599045154034,-0.011181599045154034,-0.09758327932181932
2013-04-17,-0.025629761721728928,-0.02562976172172904,-0.02562976172172904,-0.09758327932181932
2013-04-18,-0.031723116868577206,-0.03172311686857732,-0.03172311686857732,-0.09758327932181932
2013-04-19,-0.023305525830573215,-0.039047429094078656,-0.035906684552916235,-0.16309409529396268
2013-04-22,-0.018971067442332346,-0.03478283147238437,-0.03162814866610242,-0.16309409529396268
2013-04-23,-0.008857363153998321,-0.024832135124356447,-0.021644929802206336,-0.16309409529396268
2013-04-24,-0.008229144660488075,-0.02421404196176069,-0.021024816485041842,-0.16309409529396268
2013-04-25,-0.0042087955190023285,-0.020258490921364336,-0.017056337256810328,-0.16309409529396268
2013-04-26,-0.005967692277609737,-0.021989038607301836,-0.01879254100566119,-0.16309409529396268
2013-04-29,0.0,-0.015437666037999342,-0.012219756154153383,-0.16309409529396268
2013-04-30,0.0,-0.013089119497241897,-0.009863533704146055,-0.16309409529396268
2013-05-01,-0.008767497248869383,-0.021741857926928954,-0.018544552448400142,-0.16309409529396268
2013-05-02,0.0,-0.012656435421869672,-0.00942943545892938,-0.16309409529396268
2013-05-03,0.0,-0.0026439674806923996,0.0,-0.16309409529396268
2013-05-06,0.0,-0.00010991754493550054,0.0,-0.16309409529396268
2013-05-07,0.0,0.0,0.0,-0.16309409529396268
2013-05-08,0.0,0.0,0.0,-0.16309409529396268
2013-05-09,-0.0028161593326263556,-0.0028161593326264667,-0.0028161593326264667,-0.16309409529396268
2013-05-10,0.0,0.0,0.0,-0.16309409529396268
2013-05-13,0.0,0.0,0.0,-0.16309409529396268
2013-05-14,0.0,0.0,0.0,-0.16309409529396268
2013-05-15,0.0,0.0,0.0,-0.16309409529396268
2013-05-16,-0.004695393704692963,-0.004695393704692963,-0.004695393704692963,-0.16309409529396268
2013-05-17,0.0,0.0,0.0,-0.16309409529396268
2013-05-20,-5.996025804844152e-05,-5.996025804844152e-05,-5.996025804844152e-05,-0.16309409529396268
2013-05-21,0.0,0.0,0.0,-0.16309409529396268
2013-05-22,-0.007417631792463797,-0.007417631792463686,-0.007417631792463686,-0.16309409529396268
2013-05-23,-0.0102889348539974,-0.0102889348539974,-0.0102889348539974,-0.16309409529396268
2013-05-24,-0.011126402050156248,-0.011126402050156359,-0.011126402050156359,-0.16309409529396268
2013-05-28,-0.005204253913482004,-0.005204253913482004,-0.005204253913482004,-0.16309409529396268
2013-05-29,-0.011664754259741672,-0.011664754259741561,-0.011664754259741672,-0.16309409529396268
2013-05-30,-0.008015770488532414,-0.008015770488532303,-0.008015770488532303,-0.16309409529396268
2013-05-31,-0.022252804100312606,-0.022252804100312606,-0.022252804100312495,-0.16309409529396268
2013-06-03,-0.016869008173223676,-0.016869008173223787,-0.016869008173223565,-0.16309409529396268
2013-06-04,-0.021594787640682234,-0.021594787640682345,-0.02159478764068201,-0.16309409529396268
2013-06-05,-0.03529337776579844,-0.03529337776579855,-0.03529337776579822,-0.16309409529396268
2013-06-06,-0.026559804331152348,-0.026559804331152348,-0.026559804331152126,-0.16309409529396268
2013-06-07,-0.014177155848218437,-0.014177155848218659,-0.014177155848218326,-0.16309409529396268
2013-06-10,-0.014177155848218437,-0.014177155848218659,-0.014177155848218326,-0.16309409529396268
2013-06-11,-0.024346426452170555,-0.024346426452170777,-0.024346426452170444,-0.16309409529396268
2013-06-12,-0.032422074704264725,-0.032422074704264836,-0.032422074704264614,-0.16309409529396268
2013-06-13,-0.017706475369382413,-0.017706475369382746,-0.01770647536938219,-0.16309409529396268
2013-06-14,-0.02386795200614711,-0.02386795200614744,-0.023867952006146886,-0.16309409529396268
2013-06-17,-0.01633065596363814,-0.016330655963638585,-0.01633065596363803,-0.16309409529396268
2013-06-18,-0.008554122698117617,-0.00855412269811806,-0.008554122698117506,-0.16309409529396268
2013-06-19,-0.022252804100312606,-0.02225280410031283,-0.022252804100312384,-0.16309409529396268
2013-06-20,-0.04647965757951644,-0.046479657579516664,-0.04647965757951622,-0.16309409529396268
2013-06-21,-0.04845361568132922,-0.04845361568132933,-0.048453615681329,-0.16309409529396268
2013-06-24,-0.06047736269120618,-0.060477362691206404,-0.06047736269120607,-0.16309409529396268
2013-06-25,-0.051444582992908106,-0.05144458299290822,-0.051444582992907995,-0.16309409529396268
2013-06-26,-0.04205299309863153,-0.04205299309863175,-0.04205299309863142,-0.16309409529396268
2013-06-27,-0.03642995994853082,-0.03642995994853104,-0.03642995994853082,-0.16309409529396268
